ARG_q_0.05,ARG_q_0.16,ARG_q_0.84,ARG_q_0.95,AUS_q_0.05,AUS_q_0.16,AUS_q_0.84,AUS_q_0.95,AUT_q_0.05,AUT_q_0.16,AUT_q_0.84,AUT_q_0.95,BDI_q_0.05,BDI_q_0.16,BDI_q_0.84,BDI_q_0.95,BEL_q_0.05,BEL_q_0.16,BEL_q_0.84,BEL_q_0.95,BEN_q_0.05,BEN_q_0.16,BEN_q_0.84,BEN_q_0.95,BFA_q_0.05,BFA_q_0.16,BFA_q_0.84,BFA_q_0.95,BGD_q_0.05,BGD_q_0.16,BGD_q_0.84,BGD_q_0.95,BGR_q_0.05,BGR_q_0.16,BGR_q_0.84,BGR_q_0.95,BIH_q_0.05,BIH_q_0.16,BIH_q_0.84,BIH_q_0.95,BOL_q_0.05,BOL_q_0.16,BOL_q_0.84,BOL_q_0.95,BRA_q_0.05,BRA_q_0.16,BRA_q_0.84,BRA_q_0.95,CAF_q_0.05,CAF_q_0.16,CAF_q_0.84,CAF_q_0.95,CAN_q_0.05,CAN_q_0.16,CAN_q_0.84,CAN_q_0.95,CHE_q_0.05,CHE_q_0.16,CHE_q_0.84,CHE_q_0.95,CHL_q_0.05,CHL_q_0.16,CHL_q_0.84,CHL_q_0.95,CHN_q_0.05,CHN_q_0.16,CHN_q_0.84,CHN_q_0.95,CIV_q_0.05,CIV_q_0.16,CIV_q_0.84,CIV_q_0.95,CMR_q_0.05,CMR_q_0.16,CMR_q_0.84,CMR_q_0.95,COD_q_0.05,COD_q_0.16,COD_q_0.84,COD_q_0.95,COG_q_0.05,COG_q_0.16,COG_q_0.84,COG_q_0.95,COL_q_0.05,COL_q_0.16,COL_q_0.84,COL_q_0.95,CRI_q_0.05,CRI_q_0.16,CRI_q_0.84,CRI_q_0.95,DEU_q_0.05,DEU_q_0.16,DEU_q_0.84,DEU_q_0.95,DNK_q_0.05,DNK_q_0.16,DNK_q_0.84,DNK_q_0.95,DOM_q_0.05,DOM_q_0.16,DOM_q_0.84,DOM_q_0.95,DZA_q_0.05,DZA_q_0.16,DZA_q_0.84,DZA_q_0.95,ECU_q_0.05,ECU_q_0.16,ECU_q_0.84,ECU_q_0.95,EGY_q_0.05,EGY_q_0.16,EGY_q_0.84,EGY_q_0.95,ESP_q_0.05,ESP_q_0.16,ESP_q_0.84,ESP_q_0.95,ETH_q_0.05,ETH_q_0.16,ETH_q_0.84,ETH_q_0.95,FIN_q_0.05,FIN_q_0.16,FIN_q_0.84,FIN_q_0.95,FRA_q_0.05,FRA_q_0.16,FRA_q_0.84,FRA_q_0.95,GBR_q_0.05,GBR_q_0.16,GBR_q_0.84,GBR_q_0.95,GHA_q_0.05,GHA_q_0.16,GHA_q_0.84,GHA_q_0.95,GIN_q_0.05,GIN_q_0.16,GIN_q_0.84,GIN_q_0.95,GRC_q_0.05,GRC_q_0.16,GRC_q_0.84,GRC_q_0.95,GTM_q_0.05,GTM_q_0.16,GTM_q_0.84,GTM_q_0.95,HKG_q_0.05,HKG_q_0.16,HKG_q_0.84,HKG_q_0.95,HND_q_0.05,HND_q_0.16,HND_q_0.84,HND_q_0.95,HRV_q_0.05,HRV_q_0.16,HRV_q_0.84,HRV_q_0.95,HTI_q_0.05,HTI_q_0.16,HTI_q_0.84,HTI_q_0.95,HUN_q_0.05,HUN_q_0.16,HUN_q_0.84,HUN_q_0.95,IDN_q_0.05,IDN_q_0.16,IDN_q_0.84,IDN_q_0.95,IND_q_0.05,IND_q_0.16,IND_q_0.84,IND_q_0.95,IRL_q_0.05,IRL_q_0.16,IRL_q_0.84,IRL_q_0.95,IRN_q_0.05,IRN_q_0.16,IRN_q_0.84,IRN_q_0.95,IRQ_q_0.05,IRQ_q_0.16,IRQ_q_0.84,IRQ_q_0.95,ISR_q_0.05,ISR_q_0.16,ISR_q_0.84,ISR_q_0.95,ITA_q_0.05,ITA_q_0.16,ITA_q_0.84,ITA_q_0.95,JOR_q_0.05,JOR_q_0.16,JOR_q_0.84,JOR_q_0.95,JPN_q_0.05,JPN_q_0.16,JPN_q_0.84,JPN_q_0.95,KEN_q_0.05,KEN_q_0.16,KEN_q_0.84,KEN_q_0.95,KHM_q_0.05,KHM_q_0.16,KHM_q_0.84,KHM_q_0.95,KOR_q_0.05,KOR_q_0.16,KOR_q_0.84,KOR_q_0.95,LAO_q_0.05,LAO_q_0.16,LAO_q_0.84,LAO_q_0.95,LBN_q_0.05,LBN_q_0.16,LBN_q_0.84,LBN_q_0.95,LBR_q_0.05,LBR_q_0.16,LBR_q_0.84,LBR_q_0.95,LKA_q_0.05,LKA_q_0.16,LKA_q_0.84,LKA_q_0.95,MAR_q_0.05,MAR_q_0.16,MAR_q_0.84,MAR_q_0.95,MDG_q_0.05,MDG_q_0.16,MDG_q_0.84,MDG_q_0.95,MEX_q_0.05,MEX_q_0.16,MEX_q_0.84,MEX_q_0.95,MLI_q_0.05,MLI_q_0.16,MLI_q_0.84,MLI_q_0.95,MMR_q_0.05,MMR_q_0.16,MMR_q_0.84,MMR_q_0.95,MNG_q_0.05,MNG_q_0.16,MNG_q_0.84,MNG_q_0.95,MOZ_q_0.05,MOZ_q_0.16,MOZ_q_0.84,MOZ_q_0.95,MRT_q_0.05,MRT_q_0.16,MRT_q_0.84,MRT_q_0.95,MWI_q_0.05,MWI_q_0.16,MWI_q_0.84,MWI_q_0.95,MYS_q_0.05,MYS_q_0.16,MYS_q_0.84,MYS_q_0.95,NER_q_0.05,NER_q_0.16,NER_q_0.84,NER_q_0.95,NGA_q_0.05,NGA_q_0.16,NGA_q_0.84,NGA_q_0.95,NIC_q_0.05,NIC_q_0.16,NIC_q_0.84,NIC_q_0.95,NLD_q_0.05,NLD_q_0.16,NLD_q_0.84,NLD_q_0.95,NOR_q_0.05,NOR_q_0.16,NOR_q_0.84,NOR_q_0.95,NPL_q_0.05,NPL_q_0.16,NPL_q_0.84,NPL_q_0.95,NZL_q_0.05,NZL_q_0.16,NZL_q_0.84,NZL_q_0.95,OMN_q_0.05,OMN_q_0.16,OMN_q_0.84,OMN_q_0.95,PAK_q_0.05,PAK_q_0.16,PAK_q_0.84,PAK_q_0.95,PAN_q_0.05,PAN_q_0.16,PAN_q_0.84,PAN_q_0.95,PER_q_0.05,PER_q_0.16,PER_q_0.84,PER_q_0.95,PHL_q_0.05,PHL_q_0.16,PHL_q_0.84,PHL_q_0.95,POL_q_0.05,POL_q_0.16,POL_q_0.84,POL_q_0.95,PRT_q_0.05,PRT_q_0.16,PRT_q_0.84,PRT_q_0.95,PRY_q_0.05,PRY_q_0.16,PRY_q_0.84,PRY_q_0.95,PSE_q_0.05,PSE_q_0.16,PSE_q_0.84,PSE_q_0.95,ROU_q_0.05,ROU_q_0.16,ROU_q_0.84,ROU_q_0.95,RUS_q_0.05,RUS_q_0.16,RUS_q_0.84,RUS_q_0.95,RWA_q_0.05,RWA_q_0.16,RWA_q_0.84,RWA_q_0.95,SAU_q_0.05,SAU_q_0.16,SAU_q_0.84,SAU_q_0.95,SDN_q_0.05,SDN_q_0.16,SDN_q_0.84,SDN_q_0.95,SEN_q_0.05,SEN_q_0.16,SEN_q_0.84,SEN_q_0.95,SGP_q_0.05,SGP_q_0.16,SGP_q_0.84,SGP_q_0.95,SLE_q_0.05,SLE_q_0.16,SLE_q_0.84,SLE_q_0.95,SLV_q_0.05,SLV_q_0.16,SLV_q_0.84,SLV_q_0.95,SRB_q_0.05,SRB_q_0.16,SRB_q_0.84,SRB_q_0.95,SWE_q_0.05,SWE_q_0.16,SWE_q_0.84,SWE_q_0.95,SYR_q_0.05,SYR_q_0.16,SYR_q_0.84,SYR_q_0.95,TCD_q_0.05,TCD_q_0.16,TCD_q_0.84,TCD_q_0.95,TGO_q_0.05,TGO_q_0.16,TGO_q_0.84,TGO_q_0.95,THA_q_0.05,THA_q_0.16,THA_q_0.84,THA_q_0.95,TUN_q_0.05,TUN_q_0.16,TUN_q_0.84,TUN_q_0.95,TUR_q_0.05,TUR_q_0.16,TUR_q_0.84,TUR_q_0.95,TWN_q_0.05,TWN_q_0.16,TWN_q_0.84,TWN_q_0.95,TZA_q_0.05,TZA_q_0.16,TZA_q_0.84,TZA_q_0.95,UGA_q_0.05,UGA_q_0.16,UGA_q_0.84,UGA_q_0.95,URY_q_0.05,URY_q_0.16,URY_q_0.84,URY_q_0.95,USA_q_0.05,USA_q_0.16,USA_q_0.84,USA_q_0.95,VEN_q_0.05,VEN_q_0.16,VEN_q_0.84,VEN_q_0.95,VNM_q_0.05,VNM_q_0.16,VNM_q_0.84,VNM_q_0.95,YEM_q_0.05,YEM_q_0.16,YEM_q_0.84,YEM_q_0.95,ZAF_q_0.05,ZAF_q_0.16,ZAF_q_0.84,ZAF_q_0.95,ZMB_q_0.05,ZMB_q_0.16,ZMB_q_0.84,ZMB_q_0.95,ZWE_q_0.05,ZWE_q_0.16,ZWE_q_0.84,ZWE_q_0.95,ARG_q_0.5,AUS_q_0.5,AUT_q_0.5,BDI_q_0.5,BEL_q_0.5,BEN_q_0.5,BFA_q_0.5,BGD_q_0.5,BGR_q_0.5,BIH_q_0.5,BOL_q_0.5,BRA_q_0.5,CAF_q_0.5,CAN_q_0.5,CHE_q_0.5,CHL_q_0.5,CHN_q_0.5,CIV_q_0.5,CMR_q_0.5,COD_q_0.5,COG_q_0.5,COL_q_0.5,CRI_q_0.5,DEU_q_0.5,DNK_q_0.5,DOM_q_0.5,DZA_q_0.5,ECU_q_0.5,EGY_q_0.5,ESP_q_0.5,ETH_q_0.5,FIN_q_0.5,FRA_q_0.5,GBR_q_0.5,GHA_q_0.5,GIN_q_0.5,GRC_q_0.5,GTM_q_0.5,HKG_q_0.5,HND_q_0.5,HRV_q_0.5,HTI_q_0.5,HUN_q_0.5,IDN_q_0.5,IND_q_0.5,IRL_q_0.5,IRN_q_0.5,IRQ_q_0.5,ISR_q_0.5,ITA_q_0.5,JOR_q_0.5,JPN_q_0.5,KEN_q_0.5,KHM_q_0.5,KOR_q_0.5,LAO_q_0.5,LBN_q_0.5,LBR_q_0.5,LKA_q_0.5,MAR_q_0.5,MDG_q_0.5,MEX_q_0.5,MLI_q_0.5,MMR_q_0.5,MNG_q_0.5,MOZ_q_0.5,MRT_q_0.5,MWI_q_0.5,MYS_q_0.5,NER_q_0.5,NGA_q_0.5,NIC_q_0.5,NLD_q_0.5,NOR_q_0.5,NPL_q_0.5,NZL_q_0.5,OMN_q_0.5,PAK_q_0.5,PAN_q_0.5,PER_q_0.5,PHL_q_0.5,POL_q_0.5,PRT_q_0.5,PRY_q_0.5,PSE_q_0.5,ROU_q_0.5,RUS_q_0.5,RWA_q_0.5,SAU_q_0.5,SDN_q_0.5,SEN_q_0.5,SGP_q_0.5,SLE_q_0.5,SLV_q_0.5,SRB_q_0.5,SWE_q_0.5,SYR_q_0.5,TCD_q_0.5,TGO_q_0.5,THA_q_0.5,TUN_q_0.5,TUR_q_0.5,TWN_q_0.5,TZA_q_0.5,UGA_q_0.5,URY_q_0.5,USA_q_0.5,VEN_q_0.5,VNM_q_0.5,YEM_q_0.5,ZAF_q_0.5,ZMB_q_0.5,ZWE_q_0.5
9.64010956976004,9.675908722311226,9.777976499032333,9.815807440794524,10.796614802205129,10.811242409737595,10.838039981773706,10.848878440971967,10.682945064027217,10.687002473381916,10.718037213163418,10.731254343399023,6.534510613104384,6.576581968278229,6.642820511066053,6.796560392784165,10.571125150784704,10.58643377445398,10.619032106997333,10.63024030351282,7.693749098258077,7.711476164504041,7.768293811887725,7.785329982308168,7.3254120806575465,7.341030050360499,7.408851158885123,7.430527601475023,8.20834812349428,8.262831761196102,8.305677951342432,8.324567461465573,9.751725294863117,9.82210048730806,9.861032154697307,9.865180139148105,9.3182251002445,9.33766600632458,9.403330911352905,9.504048138668681,8.765193358208169,8.783609928552714,8.823894147564896,8.844349052269493,9.475003008904064,9.510422176315226,9.583245191723556,9.596220384788827,6.437645441551864,6.462177371746154,6.54442322175714,6.573274898037544,10.689790721437904,10.714910138274815,10.74508952663539,10.751213586686685,11.006078281617986,11.033938091808547,11.060702420922787,11.064766462087823,9.956206991722095,9.989810470952838,10.0439561660349,10.06145147329997,9.487921686855376,9.5217559544608,9.592300221381391,9.61012551063993,8.061085542347467,8.133943587611016,8.21557940017974,8.26225062901256,8.003966988583475,8.041019872487187,8.090297426373132,8.097923254261826,6.601203349713043,6.62329402072907,6.702428504922758,6.711747180754511,8.38030366272871,8.417324986887378,8.533469909522548,8.55031325899531,9.503534590492164,9.512006087512297,9.541896869238542,9.555953199730345,9.57178239429354,9.602301929320133,9.636031192158082,9.646963515991034,10.734891235115024,10.739517350127704,10.772505231262857,10.794819823313635,10.75609546193174,10.775440341207513,10.808979634067496,10.83644404711547,9.599974101621768,9.61532858634599,9.69568785386891,9.728841954631086,9.494630803245776,9.522367674020078,9.591887536901735,9.600891704163983,9.244916286383544,9.259655652906876,9.308716348453501,9.32301735296827,9.2972960832818,9.313399857529232,9.367677420345519,9.396800265752729,10.424716275201083,10.429843087132802,10.468458694732535,10.483367240089496,7.48460070731697,7.50879071409792,7.588215974615951,7.648046230445461,10.562463845509162,10.567380259894806,10.619588123286405,10.644745354644213,10.522059035535959,10.552335730067558,10.57491297566927,10.5850482800152,10.503979562067462,10.534309918118222,10.573938931964085,10.583460502548721,8.518201565341007,8.557131243153655,8.604472536138916,8.65213340183182,7.706834678473697,7.724395200983844,7.772134921766543,7.78892812946425,9.939878170369408,9.965738517321785,10.026885794364908,10.036949122183913,8.85709491626816,8.886249215183796,8.91329122685847,8.926031576726931,10.797368135232988,10.809435858319063,10.872550884916622,10.906664858724204,8.387932898161967,8.406128604426106,8.464569685820809,8.483911266553168,9.946529304985313,9.990545754171343,10.047646353373862,10.069707411560659,7.392835119188157,7.418777365366928,7.494216304963196,7.516752990579018,10.116231921032572,10.139381818949156,10.186842829500902,10.196589202184583,9.310573139340995,9.333190321917861,9.377944159350502,9.398716080680462,8.789903372397777,8.816100878887047,8.871221284816173,8.897212969780139,11.224602867651402,11.236679901150096,11.286677609203462,11.321697132068351,9.691459686664556,9.795992400828348,9.934035565062532,10.004040717011366,9.41371173913566,9.589218554245285,9.78892745129277,10.011890403637285,10.372065777252395,10.383227810444682,10.43445511441541,10.459586001267075,10.45952147234416,10.476663688713895,10.507647747749214,10.52271721447198,8.986332336908678,9.070111396488942,9.170281446787607,9.216169029730926,10.568466352784851,10.576775744671153,10.616885398122141,10.643967770483208,8.013387371795906,8.023920816171389,8.067799942793235,8.080928033393803,8.046452772875497,8.15034242087652,8.209295518668393,8.250355246877728,10.518616640259914,10.535040872492736,10.583309202664342,10.595438585439576,8.861895116484458,8.888920296518275,8.918393351011044,8.987843448470146,9.036902716169005,9.442566306579545,9.555858179708887,9.740499386830033,6.685042870353271,6.794421622218664,6.854774901333984,6.9303728530799145,9.417821318380229,9.439856726448948,9.47427310194459,9.491294780481155,8.990733092031828,9.029135306161486,9.107732492822938,9.132066197674643,7.232291815624984,7.30493976237353,7.347838355532044,7.408961338399055,9.66528750671832,9.72431724972866,9.767268912902146,9.783108005988208,7.769299456356496,7.829843596667346,7.930095069762807,7.95202300880482,8.610676202056762,8.658843490885795,8.729042670566,8.758575367381214,9.382414350219586,9.435734191117987,9.492279733862121,9.511054823196304,6.910939061730074,6.958780232865701,7.043506548237281,7.063261210865241,8.032642417224691,8.054924265795707,8.147352592985598,8.173463349474071,6.933341784415935,7.002595700471117,7.078176486533637,7.1023059835692814,10.110374823461045,10.141564728882022,10.167427242651934,10.1922128508194,6.736941298352083,6.77114080425161,6.863015310711059,6.900465269495557,8.477007442524753,8.53108760708258,8.579990108856759,8.687841953097596,8.53689023543571,8.555409469382257,8.615878996823731,8.634116921730849,10.771448346755566,10.775126108402935,10.805202342157049,10.812846072230238,11.321865199399909,11.333294671196198,11.361516114536412,11.367868651961876,7.838187259410135,7.861050624977761,7.924599275999176,7.940527732192951,10.456731146622621,10.495041578346292,10.523289006651389,10.539421839068286,10.485129114813642,10.514912183128768,10.591483534738481,10.65229379687741,8.550657257204461,8.567622527604389,8.599645107254421,8.618960523112843,10.002121188746502,10.01362898585324,10.074469566392047,10.106225116224682,9.23066008723524,9.34996475030812,9.415729390566401,9.441843005023197,8.94115850827337,8.973629747700377,9.01244383409522,9.024978320068737,10.175111205437691,10.223084825024204,10.267622552381162,10.283902969409962,10.079111829169726,10.093796287790894,10.147904484006869,10.174516559586705,9.068423597984479,9.094523210521505,9.142023497468161,9.222105682837995,8.400909020150651,8.434752428567647,8.57806506393064,8.62103635604818,9.97276458472639,10.016764277119401,10.111925491777777,10.122530930612527,10.047438212548698,10.149465408340355,10.194545400867238,10.203271210921306,7.493442679826986,7.557174745900376,7.6345032737790754,7.680354952897974,10.55270485065992,10.784615128011486,10.935141596823328,10.948080836533364,8.267518756031803,8.304366959511775,8.400941116337837,8.412298703742625,7.970056141672267,8.015264405809189,8.091599239459578,8.117391985726512,11.084172404153804,11.142417789973754,11.212271923328633,11.218758835684309,7.230744457063832,7.309576353752724,7.39056805834046,7.475373118892529,8.812025192376346,8.871718463947545,8.89502920963179,8.904099122183755,9.458389947686912,9.54999488748243,9.616441069561105,9.671869560336983,10.716311765101397,10.725482819783071,10.762358604406488,10.791571859546544,7.787812405067315,7.883916308494199,7.986337221717212,8.045852513707265,7.305258002545744,7.344224367416261,7.484044284419966,7.533096291882811,7.235572278968234,7.269682643175066,7.3743677230260465,7.461005764674228,9.66206271328178,9.686795783897558,9.739753206802076,9.753033310301975,9.282342176928118,9.291468434651984,9.342032650062462,9.36335078619004,10.104953582194902,10.150954522085504,10.21382349279538,10.242534554231545,10.661867124991582,10.693257877345165,10.745194517324375,10.779173703482567,7.8889748940462345,7.91425008272725,7.949597921736689,7.965311951276424,7.533065371697229,7.542225859924738,7.607683847328703,7.619624516085031,9.838260702269348,9.863590750483953,9.94073678745985,9.954375640997185,10.882074930475413,10.911653796270567,10.937339539385047,10.94193142438787,9.17533353899388,9.213680389234904,9.334978721706324,9.357362714391243,8.744789426529756,8.790168771739259,8.830166897867276,8.877101190706247,7.465568091923749,7.495785255997079,7.545036657736207,7.632408109394719,9.36101142345588,9.371476123926836,9.411496970011902,9.41886944325381,8.083792371952454,8.12978384203392,8.181240342315792,8.220996499780552,7.482968660756677,7.524326736856879,7.624324193622678,7.83714005317445,9.723129747871425,10.830589246017427,10.702858863197871,6.615930991048383,10.600277643058657,7.734191711437649,7.372427427889362,8.291526007374015,9.844775095046108,9.359682752178115,8.813052247110889,9.549469386646976,6.525536891063402,10.73509695805255,11.04564822427262,10.012775654196524,9.548617757423372,8.173213511921055,8.075921250230454,6.669486105346496,8.48691237488352,9.530896942581256,9.616969620255517,10.762743286989853,10.793982914145404,9.651182094161278,9.554653543759503,9.279536590744447,9.351465870056098,10.44885966784473,7.555298000689737,10.59842909017474,10.562594176394535,10.562123492238626,8.586219066010543,7.748805852398528,10.001033182458142,8.898935050536124,10.854043847973264,8.441761241520533,10.024227413436233,7.469910284735552,10.166590628429397,9.36374268286763,8.841362183855859,11.267026917032375,9.879117185481027,9.668440515720738,10.408494260119268,10.498197804075195,9.13530020370229,10.604501460396923,8.055203948707279,8.186855286014868,10.550853128499005,8.904993564078657,9.520005505628946,6.8220975121360325,9.453664397136793,9.07029667672175,7.330758533595282,9.742493988665043,7.861536121200722,8.685043991052746,9.471920451824362,7.019664736657092,8.106835017056323,7.034844216915341,10.150451473583537,6.818614011240814,8.556874722855145,8.600789306546883,10.795239325968867,11.340763793294036,7.895922972636407,10.512787318221374,10.555644855665106,8.588210773168527,10.037529225954318,9.393074523509288,8.998529825404296,10.248138248800883,10.123703123479633,9.1290520466017,8.5328040112101,10.09607514629783,10.180746075100624,7.598959361221158,10.84486872478962,8.359507070479623,8.076441248876206,11.17327500346508,7.341899740082403,8.884041195626592,9.590876205403891,10.750490514523406,7.953196391679672,7.403272953269375,7.341985873914516,9.710612825618835,9.326389069804568,10.194418873255662,10.71355756848513,7.936751646389483,7.572930970896504,9.911888294200637,10.925123301546018,9.287776615183061,8.813416461743271,7.513895111043094,9.393934287686285,8.163381045647203,7.548551502333962
