COG_q_0.05,DOM_q_0.05,EGY_q_0.05,GTM_q_0.05,HND_q_0.05,IDN_q_0.05,LKA_q_0.05,MAR_q_0.05,MNG_q_0.05,PER_q_0.05,PHL_q_0.05,PRY_q_0.05,SLV_q_0.05,THA_q_0.05,TUN_q_0.05,COG_q_0.16,DOM_q_0.16,EGY_q_0.16,GTM_q_0.16,HND_q_0.16,IDN_q_0.16,LKA_q_0.16,MAR_q_0.16,MNG_q_0.16,PER_q_0.16,PHL_q_0.16,PRY_q_0.16,SLV_q_0.16,THA_q_0.16,TUN_q_0.16,COG_q_0.5,DOM_q_0.5,EGY_q_0.5,GTM_q_0.5,HND_q_0.5,IDN_q_0.5,LKA_q_0.5,MAR_q_0.5,MNG_q_0.5,PER_q_0.5,PHL_q_0.5,PRY_q_0.5,SLV_q_0.5,THA_q_0.5,TUN_q_0.5,COG_q_0.84,DOM_q_0.84,EGY_q_0.84,GTM_q_0.84,HND_q_0.84,IDN_q_0.84,LKA_q_0.84,MAR_q_0.84,MNG_q_0.84,PER_q_0.84,PHL_q_0.84,PRY_q_0.84,SLV_q_0.84,THA_q_0.84,TUN_q_0.84,COG_q_0.95,DOM_q_0.95,EGY_q_0.95,GTM_q_0.95,HND_q_0.95,IDN_q_0.95,LKA_q_0.95,MAR_q_0.95,MNG_q_0.95,PER_q_0.95,PHL_q_0.95,PRY_q_0.95,SLV_q_0.95,THA_q_0.95,TUN_q_0.95,CAF_q_0.05,COD_q_0.05,HTI_q_0.05,LBR_q_0.05,MDG_q_0.05,NER_q_0.05,SLE_q_0.05,TGO_q_0.05,CAF_q_0.16,COD_q_0.16,HTI_q_0.16,LBR_q_0.16,MDG_q_0.16,NER_q_0.16,SLE_q_0.16,TGO_q_0.16,CAF_q_0.5,COD_q_0.5,HTI_q_0.5,LBR_q_0.5,MDG_q_0.5,NER_q_0.5,SLE_q_0.5,TGO_q_0.5,CAF_q_0.84,COD_q_0.84,HTI_q_0.84,LBR_q_0.84,MDG_q_0.84,NER_q_0.84,SLE_q_0.84,TGO_q_0.84,CAF_q_0.95,COD_q_0.95,HTI_q_0.95,LBR_q_0.95,MDG_q_0.95,NER_q_0.95,SLE_q_0.95,TGO_q_0.95,CIV_q_0.05,NIC_q_0.05,ZMB_q_0.05,CIV_q_0.16,NIC_q_0.16,ZMB_q_0.16,CIV_q_0.5,NIC_q_0.5,ZMB_q_0.5,CIV_q_0.84,NIC_q_0.84,ZMB_q_0.84,CIV_q_0.95,NIC_q_0.95,ZMB_q_0.95,BOL_q_0.05,GHA_q_0.05,NGA_q_0.05,SDN_q_0.05,SEN_q_0.05,BOL_q_0.16,GHA_q_0.16,NGA_q_0.16,SDN_q_0.16,SEN_q_0.16,BOL_q_0.5,GHA_q_0.5,NGA_q_0.5,SDN_q_0.5,SEN_q_0.5,BOL_q_0.84,GHA_q_0.84,NGA_q_0.84,SDN_q_0.84,SEN_q_0.84,BOL_q_0.95,GHA_q_0.95,NGA_q_0.95,SDN_q_0.95,SEN_q_0.95,IRQ_q_0.05,RUS_q_0.05,SRB_q_0.05,VEN_q_0.05,IRQ_q_0.16,RUS_q_0.16,SRB_q_0.16,VEN_q_0.16,IRQ_q_0.5,RUS_q_0.5,SRB_q_0.5,VEN_q_0.5,IRQ_q_0.84,RUS_q_0.84,SRB_q_0.84,VEN_q_0.84,IRQ_q_0.95,RUS_q_0.95,SRB_q_0.95,VEN_q_0.95,CMR_q_0.05,MRT_q_0.05,PAK_q_0.05,PSE_q_0.05,SYR_q_0.05,YEM_q_0.05,CMR_q_0.16,MRT_q_0.16,PAK_q_0.16,PSE_q_0.16,SYR_q_0.16,YEM_q_0.16,CMR_q_0.5,MRT_q_0.5,PAK_q_0.5,PSE_q_0.5,SYR_q_0.5,YEM_q_0.5,CMR_q_0.84,MRT_q_0.84,PAK_q_0.84,PSE_q_0.84,SYR_q_0.84,YEM_q_0.84,CMR_q_0.95,MRT_q_0.95,PAK_q_0.95,PSE_q_0.95,SYR_q_0.95,YEM_q_0.95,AUS_q_0.05,AUT_q_0.05,BEL_q_0.05,CAN_q_0.05,CHE_q_0.05,DEU_q_0.05,DNK_q_0.05,ESP_q_0.05,FIN_q_0.05,FRA_q_0.05,GBR_q_0.05,GRC_q_0.05,HKG_q_0.05,IRL_q_0.05,ISR_q_0.05,ITA_q_0.05,JPN_q_0.05,NLD_q_0.05,NOR_q_0.05,NZL_q_0.05,OMN_q_0.05,PRT_q_0.05,SGP_q_0.05,SWE_q_0.05,USA_q_0.05,AUS_q_0.16,AUT_q_0.16,BEL_q_0.16,CAN_q_0.16,CHE_q_0.16,DEU_q_0.16,DNK_q_0.16,ESP_q_0.16,FIN_q_0.16,FRA_q_0.16,GBR_q_0.16,GRC_q_0.16,HKG_q_0.16,IRL_q_0.16,ISR_q_0.16,ITA_q_0.16,JPN_q_0.16,NLD_q_0.16,NOR_q_0.16,NZL_q_0.16,OMN_q_0.16,PRT_q_0.16,SGP_q_0.16,SWE_q_0.16,USA_q_0.16,AUS_q_0.5,AUT_q_0.5,BEL_q_0.5,CAN_q_0.5,CHE_q_0.5,DEU_q_0.5,DNK_q_0.5,ESP_q_0.5,FIN_q_0.5,FRA_q_0.5,GBR_q_0.5,GRC_q_0.5,HKG_q_0.5,IRL_q_0.5,ISR_q_0.5,ITA_q_0.5,JPN_q_0.5,NLD_q_0.5,NOR_q_0.5,NZL_q_0.5,OMN_q_0.5,PRT_q_0.5,SGP_q_0.5,SWE_q_0.5,USA_q_0.5,AUS_q_0.84,AUT_q_0.84,BEL_q_0.84,CAN_q_0.84,CHE_q_0.84,DEU_q_0.84,DNK_q_0.84,ESP_q_0.84,FIN_q_0.84,FRA_q_0.84,GBR_q_0.84,GRC_q_0.84,HKG_q_0.84,IRL_q_0.84,ISR_q_0.84,ITA_q_0.84,JPN_q_0.84,NLD_q_0.84,NOR_q_0.84,NZL_q_0.84,OMN_q_0.84,PRT_q_0.84,SGP_q_0.84,SWE_q_0.84,USA_q_0.84,AUS_q_0.95,AUT_q_0.95,BEL_q_0.95,CAN_q_0.95,CHE_q_0.95,DEU_q_0.95,DNK_q_0.95,ESP_q_0.95,FIN_q_0.95,FRA_q_0.95,GBR_q_0.95,GRC_q_0.95,HKG_q_0.95,IRL_q_0.95,ISR_q_0.95,ITA_q_0.95,JPN_q_0.95,NLD_q_0.95,NOR_q_0.95,NZL_q_0.95,OMN_q_0.95,PRT_q_0.95,SGP_q_0.95,SWE_q_0.95,USA_q_0.95,BEN_q_0.05,BGD_q_0.05,BIH_q_0.05,CHN_q_0.05,GIN_q_0.05,IND_q_0.05,KEN_q_0.05,LAO_q_0.05,MMR_q_0.05,NPL_q_0.05,TZA_q_0.05,VNM_q_0.05,BEN_q_0.16,BGD_q_0.16,BIH_q_0.16,CHN_q_0.16,GIN_q_0.16,IND_q_0.16,KEN_q_0.16,LAO_q_0.16,MMR_q_0.16,NPL_q_0.16,TZA_q_0.16,VNM_q_0.16,BEN_q_0.5,BGD_q_0.5,BIH_q_0.5,CHN_q_0.5,GIN_q_0.5,IND_q_0.5,KEN_q_0.5,LAO_q_0.5,MMR_q_0.5,NPL_q_0.5,TZA_q_0.5,VNM_q_0.5,BEN_q_0.84,BGD_q_0.84,BIH_q_0.84,CHN_q_0.84,GIN_q_0.84,IND_q_0.84,KEN_q_0.84,LAO_q_0.84,MMR_q_0.84,NPL_q_0.84,TZA_q_0.84,VNM_q_0.84,BEN_q_0.95,BGD_q_0.95,BIH_q_0.95,CHN_q_0.95,GIN_q_0.95,IND_q_0.95,KEN_q_0.95,LAO_q_0.95,MMR_q_0.95,NPL_q_0.95,TZA_q_0.95,VNM_q_0.95,BDI_q_0.05,MWI_q_0.05,ZWE_q_0.05,BDI_q_0.16,MWI_q_0.16,ZWE_q_0.16,BDI_q_0.5,MWI_q_0.5,ZWE_q_0.5,BDI_q_0.84,MWI_q_0.84,ZWE_q_0.84,BDI_q_0.95,MWI_q_0.95,ZWE_q_0.95,IRN_q_0.05,LBN_q_0.05,IRN_q_0.16,LBN_q_0.16,IRN_q_0.5,LBN_q_0.5,IRN_q_0.84,LBN_q_0.84,IRN_q_0.95,LBN_q_0.95,ARG_q_0.05,BGR_q_0.05,BRA_q_0.05,CHL_q_0.05,COL_q_0.05,CRI_q_0.05,DZA_q_0.05,ECU_q_0.05,HRV_q_0.05,HUN_q_0.05,JOR_q_0.05,KOR_q_0.05,MEX_q_0.05,MYS_q_0.05,PAN_q_0.05,POL_q_0.05,ROU_q_0.05,TUR_q_0.05,TWN_q_0.05,URY_q_0.05,ZAF_q_0.05,ARG_q_0.16,BGR_q_0.16,BRA_q_0.16,CHL_q_0.16,COL_q_0.16,CRI_q_0.16,DZA_q_0.16,ECU_q_0.16,HRV_q_0.16,HUN_q_0.16,JOR_q_0.16,KOR_q_0.16,MEX_q_0.16,MYS_q_0.16,PAN_q_0.16,POL_q_0.16,ROU_q_0.16,TUR_q_0.16,TWN_q_0.16,URY_q_0.16,ZAF_q_0.16,ARG_q_0.5,BGR_q_0.5,BRA_q_0.5,CHL_q_0.5,COL_q_0.5,CRI_q_0.5,DZA_q_0.5,ECU_q_0.5,HRV_q_0.5,HUN_q_0.5,JOR_q_0.5,KOR_q_0.5,MEX_q_0.5,MYS_q_0.5,PAN_q_0.5,POL_q_0.5,ROU_q_0.5,TUR_q_0.5,TWN_q_0.5,URY_q_0.5,ZAF_q_0.5,ARG_q_0.84,BGR_q_0.84,BRA_q_0.84,CHL_q_0.84,COL_q_0.84,CRI_q_0.84,DZA_q_0.84,ECU_q_0.84,HRV_q_0.84,HUN_q_0.84,JOR_q_0.84,KOR_q_0.84,MEX_q_0.84,MYS_q_0.84,PAN_q_0.84,POL_q_0.84,ROU_q_0.84,TUR_q_0.84,TWN_q_0.84,URY_q_0.84,ZAF_q_0.84,ARG_q_0.95,BGR_q_0.95,BRA_q_0.95,CHL_q_0.95,COL_q_0.95,CRI_q_0.95,DZA_q_0.95,ECU_q_0.95,HRV_q_0.95,HUN_q_0.95,JOR_q_0.95,KOR_q_0.95,MEX_q_0.95,MYS_q_0.95,PAN_q_0.95,POL_q_0.95,ROU_q_0.95,TUR_q_0.95,TWN_q_0.95,URY_q_0.95,ZAF_q_0.95,BFA_q_0.05,ETH_q_0.05,KHM_q_0.05,MLI_q_0.05,MOZ_q_0.05,RWA_q_0.05,TCD_q_0.05,UGA_q_0.05,BFA_q_0.16,ETH_q_0.16,KHM_q_0.16,MLI_q_0.16,MOZ_q_0.16,RWA_q_0.16,TCD_q_0.16,UGA_q_0.16,BFA_q_0.5,ETH_q_0.5,KHM_q_0.5,MLI_q_0.5,MOZ_q_0.5,RWA_q_0.5,TCD_q_0.5,UGA_q_0.5,BFA_q_0.84,ETH_q_0.84,KHM_q_0.84,MLI_q_0.84,MOZ_q_0.84,RWA_q_0.84,TCD_q_0.84,UGA_q_0.84,BFA_q_0.95,ETH_q_0.95,KHM_q_0.95,MLI_q_0.95,MOZ_q_0.95,RWA_q_0.95,TCD_q_0.95,UGA_q_0.95,SAU_q_0.05,SAU_q_0.16,SAU_q_0.84,SAU_q_0.95,SAU_q_0.5
8.41399795195807,9.615776900051207,9.302232317448428,8.868640801359588,8.388563667743405,9.297677077028066,9.413936455661831,9.012410997346445,9.406397952701004,9.345947134334915,8.950773612608652,9.068369284184875,8.833935175692348,9.647619781034088,9.270833277716726,8.490056328080609,9.61914365192141,9.333861175128298,8.88740542981484,8.423061582649384,9.33167454806362,9.428564622775529,9.044106517131937,9.446712650709078,9.37744564741818,8.963508124110229,9.10574530406081,8.870993805777974,9.682363693530345,9.305725159207688,8.459015497526858,9.650356483257054,9.34991997077899,8.905780861034883,8.443597965782976,9.361492905114634,9.458645387778818,9.067589630352456,9.466979356359252,9.394050485407272,8.990913206237886,9.127830967809482,8.881579708794764,9.70634274913509,9.328452264358496,8.54808593573181,9.675905464404332,9.364083061037675,8.921121273668186,8.455953207131142,9.366504546356271,9.463801849759756,9.08259551539185,9.484933302916623,9.412205327979162,9.006319711423988,9.14245511106642,8.900381290717885,9.72267568265276,9.34550071788989,8.582301372199163,9.688350116200606,9.396071207137323,8.950961186945166,8.480576723895222,9.388034303870514,9.487370628285126,9.100633801888394,9.507351100691713,9.438516223230192,9.03018474526462,9.163549609804551,8.926692185968914,9.738454375056309,9.370478063475,6.460989838556006,6.581899458252731,7.386984047010631,6.581899458252731,7.248633607328547,6.589730537194721,7.248633607328547,7.248633607328547,6.5218228717208735,6.649899792189538,7.416069263925322,6.769499409246779,7.279381398179657,6.76868422615256,7.278566215085438,7.278566215085438,6.534359220199951,6.688862345891204,7.478701999962952,6.831220781664564,7.3346191368635,6.831220781664564,7.332212683690255,7.332212683690255,6.534315591164506,6.722210186709932,7.500236098522958,6.84725348148423,7.352638210062403,6.84725348148423,7.359501640325647,7.359501640325647,6.872903553647056,6.872903553647056,7.501698185422008,6.989819882167731,7.377377009694014,6.986048897732586,7.385358669172414,7.385358669172414,8.014403536041467,8.238417512371807,8.015021934153328,8.09884549720825,8.589356976028744,8.100832555439256,8.145580120857085,8.621868244281526,8.152856109463267,8.202230674576377,8.624068373806171,8.197182409547764,8.232129859690284,8.60343462610476,8.232129859690284,8.75174492677589,8.501471463396125,8.49584664454367,8.305831333902546,7.954517862147189,8.805962827068186,8.532767825264663,8.533864394177368,8.329807312043634,8.018007481705775,8.81798176523201,8.586195732514964,8.564373076112838,8.36362038414995,8.06119858469483,8.832406941184724,8.603717262667017,8.595131514952692,8.380543729424948,8.091231107230433,8.842906504159991,8.629292353711644,8.62814285850195,8.410139952582991,8.105700833134817,9.516067450395589,9.75477473434565,9.521726201241089,9.29739925340621,9.590965557455933,10.149037788898449,9.55211303544824,9.395759290902744,9.653025602519568,10.157150461220988,9.558139656008375,9.34584125543613,9.729611605357784,10.190842848700166,9.585527378648754,9.486126548440277,9.730988945662231,10.177949721742095,9.619276430399932,9.410978392543871,7.989498417313556,8.03806887940147,8.482060917780881,8.463970784996949,7.878757778182366,7.385585096649128,8.050108711828553,8.086642801665203,8.560112711323224,8.517227177261725,7.908213061979394,7.482606142824196,8.075063306197023,8.096996138308398,8.575120430324239,8.532290658162207,7.946841545527097,7.477217028968186,8.087593896248691,8.119502185971584,8.598719302443278,8.55267322262875,7.974851406404971,7.5928351543671635,8.107419671472552,8.162894696892963,8.59978066332839,8.596145546857477,8.013569449194486,7.649248818137672,10.715365590323447,10.612994933235465,10.5386671650373,10.688178842937958,10.715365590323447,10.715365590323447,10.715365590323447,10.325175925257108,10.531500461749614,10.531500461749614,10.53036865042134,9.966759657138374,10.707067075707489,10.707067075707489,10.324044113928831,10.465066698065383,10.53036865042134,10.707067075707489,10.707067075707489,10.491255185109331,10.53036865042134,10.069234426546236,10.707067075707489,10.679880328321996,10.707067075707489,10.781247141032855,10.617593004558907,10.582979162940669,10.615319532202156,11.004108522249958,10.750095051723616,10.776112137269935,10.409219650397617,10.57906020838154,10.545600913420628,10.542965421322869,9.964958282645773,10.775534931138612,11.132519189584208,10.40598638656228,10.449528983333902,10.582979162940669,10.771535958989327,11.132519189584208,10.449528983333902,10.598667650559982,10.118622430334565,11.128846241937268,10.72301506742862,10.859737607106643,10.804908581763543,10.689540696596458,10.612190542205246,10.718556436030267,11.082429174560865,10.767380027188532,10.796902650693324,10.431340265856727,10.587464117312228,10.572952219998962,10.56908314429606,10.010884768319023,10.805088924392104,11.200717602454992,10.410005473681156,10.499567428715556,10.59590981518859,10.794692683131217,11.30785301063672,10.503932015559714,10.590682526231172,10.116523050107691,11.198257020387372,10.724579246843197,10.924521897647969,10.826943719861797,10.701562979249836,10.628410030238264,10.734353095571404,11.092377316887546,10.782592913018869,10.821918638798614,10.464406588797823,10.628343841964051,10.578756685334586,10.578756685334586,10.03553184537375,10.8368947424131,11.20613516352736,10.436864759274194,10.5254986491278,10.63327828785246,10.833645938077744,11.320099233807678,10.5254986491278,10.635247275447044,10.147639791454356,11.19175315059926,10.74517849554713,10.943664380656584,10.884477795729923,10.718844927492803,10.627192599857391,10.738589009432369,11.09012802692185,10.786533942177885,10.806315281777316,10.478162029184055,10.63266790132002,10.584877961021045,10.584877961021045,10.07226402193532,10.88545452887078,11.231451020322378,10.455959767373468,10.560570461153084,10.639294315422177,10.81334748311954,11.320312666095244,10.562113851105284,10.640951958116272,10.151560331640283,11.183934119495024,10.760073027774515,10.930826297939554,7.6916904529628605,8.219631195891308,9.309276544716132,9.490854248692694,7.690054062358729,8.765277264391523,8.028135308947304,8.833850083006736,8.615913153353235,7.83686384901001,7.8870609315907325,8.738481706535595,7.7295142197930256,8.276916894864108,9.341319522687428,9.524752267924706,7.740506145399723,8.822631894709293,8.052757747475548,8.882623435616987,8.671904840055815,7.881210814881348,7.9206336369976755,8.795084205255392,7.737891492940527,8.296012887755063,9.357948473299704,9.548000217899428,7.76451398171327,8.841439156006901,8.06725095545192,8.905717243965388,8.686650471713612,7.896374005273572,7.942794259180651,8.810375029693942,7.761021494107386,8.302070194016952,9.377799922539891,9.559510347644398,7.773689376798436,8.84343664883468,8.07799804014531,8.910881723203666,8.69162788574608,7.909637389514911,7.950869172113091,8.814257995404468,7.776909425914355,8.305969704365657,9.388146093092764,9.572377371530722,7.785620116896459,8.855501372782355,8.099654842841431,8.923760098109014,8.703471464207754,7.93086914841691,7.959730434727625,8.822921359470472,6.588830647945599,6.87074051625776,7.169906440119629,6.630236432087942,6.888828510906612,7.540794300636988,6.643897077278052,6.959432409799051,7.555609334243655,6.6893735431425085,7.013763052138519,7.569729250003491,6.743251795673405,7.0190820826847125,7.558772441952994,9.695681499809828,9.480126065842867,9.8603153645672,9.502637109728797,9.898682676943023,9.530314489776249,9.926336763089864,9.590274656890523,9.950998011441405,9.63412522784736,9.65707610050548,9.77481887713138,9.48478235605378,9.954172804316649,9.46939344657864,9.570639885298004,9.50118690959282,9.202349085077111,9.971543341833629,10.109454833574546,9.071505469343064,10.492867069294512,9.681318696056604,10.087772868564524,9.979978319509383,10.178619393810289,10.006244757341026,10.12800855329534,10.65477007029849,9.863247490304122,9.332828869457062,9.67075644302811,9.81072330544496,9.526342770160738,9.98832477924006,9.50538290772441,9.60205252655057,9.53436896396611,9.22930002461286,10.003845967541666,10.1414904416286,9.109737095450493,10.524975317083474,9.718124517601147,10.120771100808955,10.012709534099834,10.216373328632567,10.04690981195366,10.162595162965966,10.669022830048617,9.889022229618876,9.37994465096124,9.715560797060258,9.833108814188458,9.5545572003022,10.017232149776664,9.534753462190992,9.6187630850217,9.563102959933053,9.280867692195969,10.029849762985744,10.16830434084479,9.14732772729283,10.544908198667294,9.74896191161508,10.146746542529572,10.03949507959256,10.239486515229304,10.081162145871216,10.198272008705754,10.705321002652184,9.90813496526282,9.402488324741682,9.744590092319823,9.85649082150363,9.579970354034913,10.04123402022384,9.55372027551665,9.640319653555984,9.591655535461182,9.302778164070494,10.04557933246084,10.183216596833692,9.171981994378251,10.56531811290031,9.767006925405532,10.162547664152203,10.055021614168725,10.25521348311175,10.100292662018305,10.212624264398771,10.726089295851391,9.930324160009183,9.420452914529625,9.764762954958218,9.867664479183713,9.61092227404722,10.062611962151967,9.573712661847928,9.654189725474392,9.608326658431826,9.327643594602826,10.05528716605281,10.19713220637104,9.195397933454355,10.577334993961802,9.786717127824744,10.176529457859868,10.068734908804728,10.269784601660833,10.120002903977811,10.23125484373401,10.742137725620372,9.948847089141925,9.431580202690045,7.291082146692158,7.462266962640792,8.134687666278131,7.805812050204745,6.957826735734708,7.537395862839759,7.294485843117204,7.484704935890445,7.335424215211304,7.512387160227654,8.162912570292717,7.81271708980212,6.983356820771964,7.55847947538809,7.364431578865013,7.532409162913361,7.364361076956418,7.527036646028863,8.186801989479155,7.85615958935508,7.023933452446864,7.599781706665038,7.41346438180646,7.578404248980294,7.397873950508656,7.569468574016156,8.200417402185568,7.868107746863976,7.0508123516514845,7.614554486903398,7.462486956570121,7.605870993957902,7.44077206351276,7.5832296007136115,8.235279863334473,7.912073343533779,7.096554148865651,7.655981910698267,7.514806279260038,7.655440688867289,10.788072516650262,10.831885712494287,10.883466144361249,10.919208708868693,10.852563241827832
