COG_q_0.05,DOM_q_0.05,EGY_q_0.05,GTM_q_0.05,HND_q_0.05,IDN_q_0.05,LKA_q_0.05,MAR_q_0.05,MNG_q_0.05,PER_q_0.05,PHL_q_0.05,PRY_q_0.05,SLV_q_0.05,THA_q_0.05,TUN_q_0.05,COG_q_0.16,DOM_q_0.16,EGY_q_0.16,GTM_q_0.16,HND_q_0.16,IDN_q_0.16,LKA_q_0.16,MAR_q_0.16,MNG_q_0.16,PER_q_0.16,PHL_q_0.16,PRY_q_0.16,SLV_q_0.16,THA_q_0.16,TUN_q_0.16,COG_q_0.84,DOM_q_0.84,EGY_q_0.84,GTM_q_0.84,HND_q_0.84,IDN_q_0.84,LKA_q_0.84,MAR_q_0.84,MNG_q_0.84,PER_q_0.84,PHL_q_0.84,PRY_q_0.84,SLV_q_0.84,THA_q_0.84,TUN_q_0.84,COG_q_0.95,DOM_q_0.95,EGY_q_0.95,GTM_q_0.95,HND_q_0.95,IDN_q_0.95,LKA_q_0.95,MAR_q_0.95,MNG_q_0.95,PER_q_0.95,PHL_q_0.95,PRY_q_0.95,SLV_q_0.95,THA_q_0.95,TUN_q_0.95,CAF_q_0.05,COD_q_0.05,HTI_q_0.05,LBR_q_0.05,MDG_q_0.05,NER_q_0.05,SLE_q_0.05,TGO_q_0.05,CAF_q_0.16,COD_q_0.16,HTI_q_0.16,LBR_q_0.16,MDG_q_0.16,NER_q_0.16,SLE_q_0.16,TGO_q_0.16,CAF_q_0.84,COD_q_0.84,HTI_q_0.84,LBR_q_0.84,MDG_q_0.84,NER_q_0.84,SLE_q_0.84,TGO_q_0.84,CAF_q_0.95,COD_q_0.95,HTI_q_0.95,LBR_q_0.95,MDG_q_0.95,NER_q_0.95,SLE_q_0.95,TGO_q_0.95,CIV_q_0.05,NIC_q_0.05,ZMB_q_0.05,CIV_q_0.16,NIC_q_0.16,ZMB_q_0.16,CIV_q_0.84,NIC_q_0.84,ZMB_q_0.84,CIV_q_0.95,NIC_q_0.95,ZMB_q_0.95,BOL_q_0.05,GHA_q_0.05,NGA_q_0.05,SDN_q_0.05,SEN_q_0.05,BOL_q_0.16,GHA_q_0.16,NGA_q_0.16,SDN_q_0.16,SEN_q_0.16,BOL_q_0.84,GHA_q_0.84,NGA_q_0.84,SDN_q_0.84,SEN_q_0.84,BOL_q_0.95,GHA_q_0.95,NGA_q_0.95,SDN_q_0.95,SEN_q_0.95,IRQ_q_0.05,RUS_q_0.05,SRB_q_0.05,VEN_q_0.05,IRQ_q_0.16,RUS_q_0.16,SRB_q_0.16,VEN_q_0.16,IRQ_q_0.84,RUS_q_0.84,SRB_q_0.84,VEN_q_0.84,IRQ_q_0.95,RUS_q_0.95,SRB_q_0.95,VEN_q_0.95,CMR_q_0.05,MRT_q_0.05,PAK_q_0.05,PSE_q_0.05,SYR_q_0.05,YEM_q_0.05,CMR_q_0.16,MRT_q_0.16,PAK_q_0.16,PSE_q_0.16,SYR_q_0.16,YEM_q_0.16,CMR_q_0.84,MRT_q_0.84,PAK_q_0.84,PSE_q_0.84,SYR_q_0.84,YEM_q_0.84,CMR_q_0.95,MRT_q_0.95,PAK_q_0.95,PSE_q_0.95,SYR_q_0.95,YEM_q_0.95,AUS_q_0.05,AUT_q_0.05,BEL_q_0.05,CAN_q_0.05,CHE_q_0.05,DEU_q_0.05,DNK_q_0.05,ESP_q_0.05,FIN_q_0.05,FRA_q_0.05,GBR_q_0.05,GRC_q_0.05,HKG_q_0.05,IRL_q_0.05,ISR_q_0.05,ITA_q_0.05,JPN_q_0.05,NLD_q_0.05,NOR_q_0.05,NZL_q_0.05,OMN_q_0.05,PRT_q_0.05,SGP_q_0.05,SWE_q_0.05,USA_q_0.05,AUS_q_0.16,AUT_q_0.16,BEL_q_0.16,CAN_q_0.16,CHE_q_0.16,DEU_q_0.16,DNK_q_0.16,ESP_q_0.16,FIN_q_0.16,FRA_q_0.16,GBR_q_0.16,GRC_q_0.16,HKG_q_0.16,IRL_q_0.16,ISR_q_0.16,ITA_q_0.16,JPN_q_0.16,NLD_q_0.16,NOR_q_0.16,NZL_q_0.16,OMN_q_0.16,PRT_q_0.16,SGP_q_0.16,SWE_q_0.16,USA_q_0.16,AUS_q_0.84,AUT_q_0.84,BEL_q_0.84,CAN_q_0.84,CHE_q_0.84,DEU_q_0.84,DNK_q_0.84,ESP_q_0.84,FIN_q_0.84,FRA_q_0.84,GBR_q_0.84,GRC_q_0.84,HKG_q_0.84,IRL_q_0.84,ISR_q_0.84,ITA_q_0.84,JPN_q_0.84,NLD_q_0.84,NOR_q_0.84,NZL_q_0.84,OMN_q_0.84,PRT_q_0.84,SGP_q_0.84,SWE_q_0.84,USA_q_0.84,AUS_q_0.95,AUT_q_0.95,BEL_q_0.95,CAN_q_0.95,CHE_q_0.95,DEU_q_0.95,DNK_q_0.95,ESP_q_0.95,FIN_q_0.95,FRA_q_0.95,GBR_q_0.95,GRC_q_0.95,HKG_q_0.95,IRL_q_0.95,ISR_q_0.95,ITA_q_0.95,JPN_q_0.95,NLD_q_0.95,NOR_q_0.95,NZL_q_0.95,OMN_q_0.95,PRT_q_0.95,SGP_q_0.95,SWE_q_0.95,USA_q_0.95,BEN_q_0.05,BGD_q_0.05,BIH_q_0.05,CHN_q_0.05,GIN_q_0.05,IND_q_0.05,KEN_q_0.05,LAO_q_0.05,MMR_q_0.05,NPL_q_0.05,TZA_q_0.05,VNM_q_0.05,BEN_q_0.16,BGD_q_0.16,BIH_q_0.16,CHN_q_0.16,GIN_q_0.16,IND_q_0.16,KEN_q_0.16,LAO_q_0.16,MMR_q_0.16,NPL_q_0.16,TZA_q_0.16,VNM_q_0.16,BEN_q_0.84,BGD_q_0.84,BIH_q_0.84,CHN_q_0.84,GIN_q_0.84,IND_q_0.84,KEN_q_0.84,LAO_q_0.84,MMR_q_0.84,NPL_q_0.84,TZA_q_0.84,VNM_q_0.84,BEN_q_0.95,BGD_q_0.95,BIH_q_0.95,CHN_q_0.95,GIN_q_0.95,IND_q_0.95,KEN_q_0.95,LAO_q_0.95,MMR_q_0.95,NPL_q_0.95,TZA_q_0.95,VNM_q_0.95,BDI_q_0.05,MWI_q_0.05,ZWE_q_0.05,BDI_q_0.16,MWI_q_0.16,ZWE_q_0.16,BDI_q_0.84,MWI_q_0.84,ZWE_q_0.84,BDI_q_0.95,MWI_q_0.95,ZWE_q_0.95,IRN_q_0.05,LBN_q_0.05,IRN_q_0.16,LBN_q_0.16,IRN_q_0.84,LBN_q_0.84,IRN_q_0.95,LBN_q_0.95,ARG_q_0.05,BGR_q_0.05,BRA_q_0.05,CHL_q_0.05,COL_q_0.05,CRI_q_0.05,DZA_q_0.05,ECU_q_0.05,HRV_q_0.05,HUN_q_0.05,JOR_q_0.05,KOR_q_0.05,MEX_q_0.05,MYS_q_0.05,PAN_q_0.05,POL_q_0.05,ROU_q_0.05,TUR_q_0.05,TWN_q_0.05,URY_q_0.05,ZAF_q_0.05,ARG_q_0.16,BGR_q_0.16,BRA_q_0.16,CHL_q_0.16,COL_q_0.16,CRI_q_0.16,DZA_q_0.16,ECU_q_0.16,HRV_q_0.16,HUN_q_0.16,JOR_q_0.16,KOR_q_0.16,MEX_q_0.16,MYS_q_0.16,PAN_q_0.16,POL_q_0.16,ROU_q_0.16,TUR_q_0.16,TWN_q_0.16,URY_q_0.16,ZAF_q_0.16,ARG_q_0.84,BGR_q_0.84,BRA_q_0.84,CHL_q_0.84,COL_q_0.84,CRI_q_0.84,DZA_q_0.84,ECU_q_0.84,HRV_q_0.84,HUN_q_0.84,JOR_q_0.84,KOR_q_0.84,MEX_q_0.84,MYS_q_0.84,PAN_q_0.84,POL_q_0.84,ROU_q_0.84,TUR_q_0.84,TWN_q_0.84,URY_q_0.84,ZAF_q_0.84,ARG_q_0.95,BGR_q_0.95,BRA_q_0.95,CHL_q_0.95,COL_q_0.95,CRI_q_0.95,DZA_q_0.95,ECU_q_0.95,HRV_q_0.95,HUN_q_0.95,JOR_q_0.95,KOR_q_0.95,MEX_q_0.95,MYS_q_0.95,PAN_q_0.95,POL_q_0.95,ROU_q_0.95,TUR_q_0.95,TWN_q_0.95,URY_q_0.95,ZAF_q_0.95,BFA_q_0.05,ETH_q_0.05,KHM_q_0.05,MLI_q_0.05,MOZ_q_0.05,RWA_q_0.05,TCD_q_0.05,UGA_q_0.05,BFA_q_0.16,ETH_q_0.16,KHM_q_0.16,MLI_q_0.16,MOZ_q_0.16,RWA_q_0.16,TCD_q_0.16,UGA_q_0.16,BFA_q_0.84,ETH_q_0.84,KHM_q_0.84,MLI_q_0.84,MOZ_q_0.84,RWA_q_0.84,TCD_q_0.84,UGA_q_0.84,BFA_q_0.95,ETH_q_0.95,KHM_q_0.95,MLI_q_0.95,MOZ_q_0.95,RWA_q_0.95,TCD_q_0.95,UGA_q_0.95,SAU_q_0.05,SAU_q_0.16,SAU_q_0.84,SAU_q_0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.385791805485344,6.065354886828249,7.0065387971573045,6.38894340281731,6.068256464179144,7.01555364189458,6.439695836598411,6.429604464777834,7.1176950389190425,6.743251795673405,6.743251795673405,7.211148347102735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.333057598686135,10.374522524764808,10.419933538554508,10.461189222948462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.054064878463943,7.518970468142381,7.762101604890223,7.0178928397268345,7.742543194664793,7.249118026336325,6.734298666967486,6.678398782383154,7.103876035526473,7.613010051741633,7.773583441762744,7.124441043951801,7.730071179125003,7.294531904200251,7.006617075835496,6.982458390316236,7.322281761882325,7.6850883600480735,7.835411585256723,7.21150945353837,7.814011431771582,7.352638210062403,7.331410811716823,7.205376324105846,7.324887449098824,7.671298018752908,7.829024885908928,7.256618701573059,7.818937744795856,7.380099039260209,7.335611725146147,7.186028222654011,7.850741385709981,8.2234818063083,7.850906675805494,7.85546220978624,8.331659910207668,7.850080123318667,7.963448021950387,8.425553167415554,7.906111734002695,7.960389206947378,8.44007998774884,7.938750706266454,,,,,,,,,,,,,,,,,,,,,8.659536243133394,8.960316316021247,8.68205915402861,9.29739925340621,8.72995995199591,9.159718267128785,8.700028174156929,9.395759290902744,8.786848330728288,9.327764848311482,8.769985671884191,9.589447790745902,9.293981619416508,9.356674469117667,9.293981619416508,9.619276430399932,,,,,,,,,,,,,,,,,,,,,,,,,9.74769811125426,9.371534958152376,9.445669862059296,9.701124952505747,10.0775329411622,9.464889563909214,9.760785547442762,9.092295357350634,9.259250095059349,9.408823644496987,9.456591049293252,8.941867184096965,8.583710603887,9.173163987492911,9.09116354602236,9.363236443536415,8.946954960705087,9.58704799673995,10.023968443244316,9.704620330908336,8.359250150783827,8.724943575469597,8.438231656520264,9.65148520002506,9.79148750092937,9.762720821577574,9.440783077948597,9.451792803471186,9.727054637931076,10.362581790697543,9.600805967019546,9.764914528308044,9.161131941341583,9.31971572871572,9.439948919465037,9.530731460956565,8.946848905870258,8.601430628019504,9.159075365959229,9.102759572589536,9.38004100819547,9.001406416421126,9.5992232925209,10.041597063903572,9.72547196343243,8.360796682845033,8.784965898449297,8.502818821612053,9.705151082928865,9.811881505970115,9.87889089887878,9.49217380023975,9.49217380023975,9.87889089887878,10.406104481338598,9.63464164414134,9.87889089887878,9.23925424743684,9.347462640409342,9.49217380023975,9.562548381347286,9.23925424743684,9.23925424743684,9.23925424743684,9.23925424743684,9.43420904790944,9.24447504462082,9.66531111265345,10.095211151330204,9.884111696062762,8.529429620968354,9.24349928563366,9.24349928563366,9.730941497127944,9.8831359370756,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.424817994730375,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.098431821818044,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,10.07226402193532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.411294349558695,6.045679163105053,6.864965200651659,6.372750112569595,6.0625054066182935,6.878755936766199,6.459173813469233,6.460419244885822,7.249669261275389,6.85793301937956,6.85793301937956,7.310242792938471,9.633487252881736,9.410761217877226,9.726605213601724,9.47027306681306,9.812906596985894,9.588810773559011,9.860950073166284,9.601119202336038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.400354150687132,10.421795811264827,10.478143264512672,10.521139566040029
7.65161221386158,8.000240046981636,7.482683735827693,8.14412118577781,7.751652643946488,7.322439586117543,7.3931431973133614,7.75713572409144,7.836519206980574,8.640725144831451,7.995580004864848,7.849189179362747,8.169397071857702,7.152456683155259,7.69137204892793,7.722498529138737,8.023290324776022,7.49373945317696,8.171890829955398,7.769720583202926,7.355106600030994,7.443575443509651,7.785404297726375,7.870113703066957,8.64678411933554,8.024563932872354,7.852673685845674,8.190189275954513,7.185455348438924,7.7386019807230175,7.813618160690146,8.066908268462202,7.531872851610899,8.213005166936194,7.8403079679937,7.4220734854126995,7.496742093766553,7.851326178440278,7.906375737552074,8.694144868215309,8.06100662160172,7.904661405249227,8.242264029588155,7.229015984504357,7.796354505339722,7.851585869590033,8.094456165972723,7.565938656527412,8.242579272336496,7.866232503163482,7.448216739654618,7.5231281304643955,7.896446161411119,7.927470236290204,8.710000436538424,8.082101120339852,7.943067385679162,8.253213132612814,7.250113591668178,7.823577428299647,6.9746435873407,7.453530973884692,7.742543194664793,6.944994720568089,7.7355761887392385,7.0178928397268345,6.617889958877085,6.828858134662835,7.080035938230867,7.563152670622313,7.684751819637898,7.0956733922326265,7.757218455365328,7.238669676905647,6.797620999465446,6.802871436068148,7.327118901547309,7.689836230294709,7.856377405137258,7.21150945353837,7.8059088766103555,7.388752153897184,7.384580625452648,7.250239822234401,7.382055427921097,7.657015098183763,7.861788525405012,7.324887449098824,7.818937744795856,7.449093830587971,7.487888671142736,7.269402773286713,7.843304487327519,8.218232398348032,7.850906675805494,7.849074287696218,8.267561299297439,7.81319655618949,8.07412752263923,8.50121235590984,7.949659816655299,8.093069445310611,8.529022916076967,8.01619004980376,8.16004839369467,7.978271193767393,7.814548342801376,7.759289122319063,7.848692874690226,8.250898515534175,8.017712318939425,7.8667401055602415,7.813892478216954,7.889114276371943,8.292120515245053,8.04467059954387,7.926222990366725,7.886871569089703,7.955949383966274,8.302597416965485,8.081719085691672,7.960359707137008,7.921569166505857,7.979902622066346,8.675636624315084,8.705659779868837,8.688053863364244,8.95738543100252,8.795695324792485,8.767232349156826,8.776145954812309,9.395759290902744,8.849521722583722,9.37157234077548,8.838074958684794,9.64487120062344,9.314739427104172,9.43968420656255,9.314739427104172,9.694929503067474,7.6989560266828,7.142978863085705,7.218018530961502,7.147322095007382,7.52789352945396,7.0008808090174135,7.759607295102794,7.207260600750601,7.296955792729477,7.204195509740529,7.700544937748344,7.0534935117614745,7.785896595199423,7.265985523907114,7.363038748207322,7.263419278729893,7.828692983317242,7.085308784508818,7.82287981940317,7.535343254972068,7.35013297475036,7.26499149137267,7.818078843438984,7.1409047434722055,9.74792618883744,9.375609154909746,9.460815367151843,9.712918845524296,10.05507304741491,9.59534651135591,9.760700989077854,9.178915020933092,9.259250095059349,9.364368254864692,9.456591049293252,9.017772249054085,8.622560319720998,9.176467136664964,9.177783209604817,9.363236443536415,9.094940113062815,9.58704799673995,10.017475934263166,9.704620330908336,8.313481793290455,8.724943575469597,8.438231656520264,9.69192467837003,9.782326535599324,9.766317704019674,9.465302806615746,9.462729742270856,9.72792887082879,10.362581790697543,9.600805967019546,9.766317704019674,9.161131941341583,9.38078952421056,9.461895583787296,9.534460211651185,9.000098357053858,8.66384320296875,9.159075365959229,9.159075365959229,9.378967125128169,9.053383417924078,9.5992232925209,10.041597063903572,9.726441312674506,8.331015566310231,8.784965898449297,8.573906432324296,9.727028304538775,9.811881505970115,9.969106047080874,9.52905549690796,9.562548381347286,9.969106047080874,10.44808701822742,9.690320629645482,9.969106047080874,9.326868136410967,9.428354581014888,9.549617326641416,9.63464164414134,9.327437089885988,9.327795209711756,9.326868136410967,9.326868136410967,9.538960916184957,9.332657887069969,9.73562940019353,10.128836820406924,9.974326844264857,8.529429620968354,9.331682128082807,9.332040247908578,9.874552353659832,9.97007150335168,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.4787270849084,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.151693072029634,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,10.16011847278468,6.901676575819425,7.258740039959038,6.799869291730549,6.7683945582055385,7.319532306923103,6.987789600060811,7.527869149723371,6.929407451961309,6.467506410342041,6.823333973074253,6.892576212504922,6.998736758055578,6.946974131457607,7.28246498491451,6.870188989324258,6.722672206057759,7.358557091633417,7.035786761160527,7.55000605295941,6.951781297975924,6.488844428752278,6.84281884584269,6.927073453026885,6.999513666772383,6.973519798052176,7.335028848962164,6.922553471991072,6.7714936450241145,7.421885501538964,7.07638284924982,7.612987142563281,7.00379175680653,6.599357728567434,6.900402633750254,6.997557803172314,7.0647855728449205,7.010118478761624,7.356905634347616,6.968778830316376,6.784095035626986,7.456812440604159,7.084424346448063,7.638276052640434,7.032626634720887,6.62576716778395,6.918709792061415,7.0715338531955165,7.081302859133556,6.423486916896211,6.264964626593426,6.832024916597128,6.409576657475953,6.046623731048063,6.821209666667707,6.602608420570688,6.603853851987276,7.302530983626807,6.916939968013471,6.916939968013471,7.4164574628397375,9.479192900981644,9.330541660888702,9.709630618049408,9.446306106182767,9.903911184955966,9.65874635492334,9.96087287341129,9.695905757800668,8.990775962525198,7.964477617818245,8.42419040292981,8.714375151005692,8.299759903108004,8.347860370230498,8.63955212467361,8.359219099260896,8.933862867874849,8.89325615053689,8.881006860875885,7.38746008276556,8.841177356420467,7.968532772955965,8.231325182750961,8.69691132289608,7.998902606263253,8.635857788436113,7.74830253678197,8.798011220920637,8.949485665404763,9.04458906201844,7.998866367494307,8.45816212235961,8.742204917596814,8.335034565266955,8.386450842990774,8.692470386373389,8.388000698819354,8.97596281172275,8.930314478822774,8.911047391633115,7.416287646825349,8.875675514193873,8.001263987546414,8.27164244404824,8.726692531887991,8.061313749543887,8.674978630474445,7.787156361166319,8.829238637800104,8.982884095479239,9.14143206645069,8.052043349182679,8.519700209325949,8.78953029989321,8.387828729472618,8.42364530861864,8.757887669090179,8.447271786848683,9.03864211837698,8.969068641728494,8.98106698162063,7.4625639148939,8.928259914943697,8.043307568543646,8.316406107537098,8.775225174877939,8.109798928385395,8.72488217163012,7.838131150380131,8.89536988864548,9.01787904407346,9.149025767009444,8.057658330877592,8.537104280301918,8.799257252213238,8.404240250385241,8.446720224636229,8.774138721744709,8.466358848099903,9.044290096539164,8.982298146804961,9.00565739371543,7.4717689754843075,8.948198891088065,8.05728936225131,8.341313713359654,8.792794542762895,8.08761609973004,8.742778911928824,7.854328404722777,8.921978971642586,9.021523103344634,6.3192940325216895,6.405749458375539,7.315133311826379,5.778473852158145,5.79612087272675,6.347470475382992,6.913788680062123,6.924614331867021,6.348508690948369,6.45835816495473,7.341770917423505,5.8131195645659295,5.834703133741865,6.550379218268113,7.121890239394717,6.976696847679908,6.440362217775752,6.515496679515747,7.427793551049449,5.920606130052327,5.896188577442416,6.700713294741654,7.212509330820104,7.021605508236226,6.493998046089351,6.563101712698128,7.464117392715716,5.9522448123452,5.942728197406012,6.752028191255868,7.259693636780813,7.060255088755216,10.43645196042183,10.470142773084174,10.569429799134973,10.61633893729126
