COG_q_0.05,COG_q_0.16,COG_q_0.5,COG_q_0.84,COG_q_0.95,DOM_q_0.05,DOM_q_0.16,DOM_q_0.5,DOM_q_0.84,DOM_q_0.95,EGY_q_0.05,EGY_q_0.16,EGY_q_0.5,EGY_q_0.84,EGY_q_0.95,GTM_q_0.05,GTM_q_0.16,GTM_q_0.5,GTM_q_0.84,GTM_q_0.95,HND_q_0.05,HND_q_0.16,HND_q_0.5,HND_q_0.84,HND_q_0.95,IDN_q_0.05,IDN_q_0.16,IDN_q_0.5,IDN_q_0.84,IDN_q_0.95,LKA_q_0.05,LKA_q_0.16,LKA_q_0.5,LKA_q_0.84,LKA_q_0.95,MAR_q_0.05,MAR_q_0.16,MAR_q_0.5,MAR_q_0.84,MAR_q_0.95,MNG_q_0.05,MNG_q_0.16,MNG_q_0.5,MNG_q_0.84,MNG_q_0.95,PER_q_0.05,PER_q_0.16,PER_q_0.5,PER_q_0.84,PER_q_0.95,PHL_q_0.05,PHL_q_0.16,PHL_q_0.5,PHL_q_0.84,PHL_q_0.95,PRY_q_0.05,PRY_q_0.16,PRY_q_0.5,PRY_q_0.84,PRY_q_0.95,SLV_q_0.05,SLV_q_0.16,SLV_q_0.5,SLV_q_0.84,SLV_q_0.95,THA_q_0.05,THA_q_0.16,THA_q_0.5,THA_q_0.84,THA_q_0.95,TUN_q_0.05,TUN_q_0.16,TUN_q_0.5,TUN_q_0.84,TUN_q_0.95,CAF_q_0.05,CAF_q_0.16,CAF_q_0.5,CAF_q_0.84,CAF_q_0.95,COD_q_0.05,COD_q_0.16,COD_q_0.5,COD_q_0.84,COD_q_0.95,HTI_q_0.05,HTI_q_0.16,HTI_q_0.5,HTI_q_0.84,HTI_q_0.95,LBR_q_0.05,LBR_q_0.16,LBR_q_0.5,LBR_q_0.84,LBR_q_0.95,MDG_q_0.05,MDG_q_0.16,MDG_q_0.5,MDG_q_0.84,MDG_q_0.95,NER_q_0.05,NER_q_0.16,NER_q_0.5,NER_q_0.84,NER_q_0.95,SLE_q_0.05,SLE_q_0.16,SLE_q_0.5,SLE_q_0.84,SLE_q_0.95,TGO_q_0.05,TGO_q_0.16,TGO_q_0.5,TGO_q_0.84,TGO_q_0.95,CIV_q_0.05,CIV_q_0.16,CIV_q_0.5,CIV_q_0.84,CIV_q_0.95,NIC_q_0.05,NIC_q_0.16,NIC_q_0.5,NIC_q_0.84,NIC_q_0.95,ZMB_q_0.05,ZMB_q_0.16,ZMB_q_0.5,ZMB_q_0.84,ZMB_q_0.95,BOL_q_0.05,BOL_q_0.16,BOL_q_0.5,BOL_q_0.84,BOL_q_0.95,GHA_q_0.05,GHA_q_0.16,GHA_q_0.5,GHA_q_0.84,GHA_q_0.95,NGA_q_0.05,NGA_q_0.16,NGA_q_0.5,NGA_q_0.84,NGA_q_0.95,SDN_q_0.05,SDN_q_0.16,SDN_q_0.5,SDN_q_0.84,SDN_q_0.95,SEN_q_0.05,SEN_q_0.16,SEN_q_0.5,SEN_q_0.84,SEN_q_0.95,IRQ_q_0.05,IRQ_q_0.16,IRQ_q_0.5,IRQ_q_0.84,IRQ_q_0.95,RUS_q_0.05,RUS_q_0.16,RUS_q_0.5,RUS_q_0.84,RUS_q_0.95,SRB_q_0.05,SRB_q_0.16,SRB_q_0.5,SRB_q_0.84,SRB_q_0.95,VEN_q_0.05,VEN_q_0.16,VEN_q_0.5,VEN_q_0.84,VEN_q_0.95,CMR_q_0.05,CMR_q_0.16,CMR_q_0.5,CMR_q_0.84,CMR_q_0.95,MRT_q_0.05,MRT_q_0.16,MRT_q_0.5,MRT_q_0.84,MRT_q_0.95,PAK_q_0.05,PAK_q_0.16,PAK_q_0.5,PAK_q_0.84,PAK_q_0.95,PSE_q_0.05,PSE_q_0.16,PSE_q_0.5,PSE_q_0.84,PSE_q_0.95,SYR_q_0.05,SYR_q_0.16,SYR_q_0.5,SYR_q_0.84,SYR_q_0.95,YEM_q_0.05,YEM_q_0.16,YEM_q_0.5,YEM_q_0.84,YEM_q_0.95,AUS_q_0.05,AUS_q_0.16,AUS_q_0.5,AUS_q_0.84,AUS_q_0.95,AUT_q_0.05,AUT_q_0.16,AUT_q_0.5,AUT_q_0.84,AUT_q_0.95,BEL_q_0.05,BEL_q_0.16,BEL_q_0.5,BEL_q_0.84,BEL_q_0.95,CAN_q_0.05,CAN_q_0.16,CAN_q_0.5,CAN_q_0.84,CAN_q_0.95,CHE_q_0.05,CHE_q_0.16,CHE_q_0.5,CHE_q_0.84,CHE_q_0.95,DEU_q_0.05,DEU_q_0.16,DEU_q_0.5,DEU_q_0.84,DEU_q_0.95,DNK_q_0.05,DNK_q_0.16,DNK_q_0.5,DNK_q_0.84,DNK_q_0.95,ESP_q_0.05,ESP_q_0.16,ESP_q_0.5,ESP_q_0.84,ESP_q_0.95,FIN_q_0.05,FIN_q_0.16,FIN_q_0.5,FIN_q_0.84,FIN_q_0.95,FRA_q_0.05,FRA_q_0.16,FRA_q_0.5,FRA_q_0.84,FRA_q_0.95,GBR_q_0.05,GBR_q_0.16,GBR_q_0.5,GBR_q_0.84,GBR_q_0.95,GRC_q_0.05,GRC_q_0.16,GRC_q_0.5,GRC_q_0.84,GRC_q_0.95,HKG_q_0.05,HKG_q_0.16,HKG_q_0.5,HKG_q_0.84,HKG_q_0.95,IRL_q_0.05,IRL_q_0.16,IRL_q_0.5,IRL_q_0.84,IRL_q_0.95,ISR_q_0.05,ISR_q_0.16,ISR_q_0.5,ISR_q_0.84,ISR_q_0.95,ITA_q_0.05,ITA_q_0.16,ITA_q_0.5,ITA_q_0.84,ITA_q_0.95,JPN_q_0.05,JPN_q_0.16,JPN_q_0.5,JPN_q_0.84,JPN_q_0.95,NLD_q_0.05,NLD_q_0.16,NLD_q_0.5,NLD_q_0.84,NLD_q_0.95,NOR_q_0.05,NOR_q_0.16,NOR_q_0.5,NOR_q_0.84,NOR_q_0.95,NZL_q_0.05,NZL_q_0.16,NZL_q_0.5,NZL_q_0.84,NZL_q_0.95,OMN_q_0.05,OMN_q_0.16,OMN_q_0.5,OMN_q_0.84,OMN_q_0.95,PRT_q_0.05,PRT_q_0.16,PRT_q_0.5,PRT_q_0.84,PRT_q_0.95,SGP_q_0.05,SGP_q_0.16,SGP_q_0.5,SGP_q_0.84,SGP_q_0.95,SWE_q_0.05,SWE_q_0.16,SWE_q_0.5,SWE_q_0.84,SWE_q_0.95,USA_q_0.05,USA_q_0.16,USA_q_0.5,USA_q_0.84,USA_q_0.95,BEN_q_0.05,BEN_q_0.16,BEN_q_0.5,BEN_q_0.84,BEN_q_0.95,BGD_q_0.05,BGD_q_0.16,BGD_q_0.5,BGD_q_0.84,BGD_q_0.95,BIH_q_0.05,BIH_q_0.16,BIH_q_0.5,BIH_q_0.84,BIH_q_0.95,CHN_q_0.05,CHN_q_0.16,CHN_q_0.5,CHN_q_0.84,CHN_q_0.95,GIN_q_0.05,GIN_q_0.16,GIN_q_0.5,GIN_q_0.84,GIN_q_0.95,IND_q_0.05,IND_q_0.16,IND_q_0.5,IND_q_0.84,IND_q_0.95,KEN_q_0.05,KEN_q_0.16,KEN_q_0.5,KEN_q_0.84,KEN_q_0.95,LAO_q_0.05,LAO_q_0.16,LAO_q_0.5,LAO_q_0.84,LAO_q_0.95,MMR_q_0.05,MMR_q_0.16,MMR_q_0.5,MMR_q_0.84,MMR_q_0.95,NPL_q_0.05,NPL_q_0.16,NPL_q_0.5,NPL_q_0.84,NPL_q_0.95,TZA_q_0.05,TZA_q_0.16,TZA_q_0.5,TZA_q_0.84,TZA_q_0.95,VNM_q_0.05,VNM_q_0.16,VNM_q_0.5,VNM_q_0.84,VNM_q_0.95,BDI_q_0.05,BDI_q_0.16,BDI_q_0.5,BDI_q_0.84,BDI_q_0.95,MWI_q_0.05,MWI_q_0.16,MWI_q_0.5,MWI_q_0.84,MWI_q_0.95,ZWE_q_0.05,ZWE_q_0.16,ZWE_q_0.5,ZWE_q_0.84,ZWE_q_0.95,IRN_q_0.05,IRN_q_0.16,IRN_q_0.5,IRN_q_0.84,IRN_q_0.95,LBN_q_0.05,LBN_q_0.16,LBN_q_0.5,LBN_q_0.84,LBN_q_0.95,ARG_q_0.05,ARG_q_0.16,ARG_q_0.5,ARG_q_0.84,ARG_q_0.95,BGR_q_0.05,BGR_q_0.16,BGR_q_0.5,BGR_q_0.84,BGR_q_0.95,BRA_q_0.05,BRA_q_0.16,BRA_q_0.5,BRA_q_0.84,BRA_q_0.95,CHL_q_0.05,CHL_q_0.16,CHL_q_0.5,CHL_q_0.84,CHL_q_0.95,COL_q_0.05,COL_q_0.16,COL_q_0.5,COL_q_0.84,COL_q_0.95,CRI_q_0.05,CRI_q_0.16,CRI_q_0.5,CRI_q_0.84,CRI_q_0.95,DZA_q_0.05,DZA_q_0.16,DZA_q_0.5,DZA_q_0.84,DZA_q_0.95,ECU_q_0.05,ECU_q_0.16,ECU_q_0.5,ECU_q_0.84,ECU_q_0.95,HRV_q_0.05,HRV_q_0.16,HRV_q_0.5,HRV_q_0.84,HRV_q_0.95,HUN_q_0.05,HUN_q_0.16,HUN_q_0.5,HUN_q_0.84,HUN_q_0.95,JOR_q_0.05,JOR_q_0.16,JOR_q_0.5,JOR_q_0.84,JOR_q_0.95,KOR_q_0.05,KOR_q_0.16,KOR_q_0.5,KOR_q_0.84,KOR_q_0.95,MEX_q_0.05,MEX_q_0.16,MEX_q_0.5,MEX_q_0.84,MEX_q_0.95,MYS_q_0.05,MYS_q_0.16,MYS_q_0.5,MYS_q_0.84,MYS_q_0.95,PAN_q_0.05,PAN_q_0.16,PAN_q_0.5,PAN_q_0.84,PAN_q_0.95,POL_q_0.05,POL_q_0.16,POL_q_0.5,POL_q_0.84,POL_q_0.95,ROU_q_0.05,ROU_q_0.16,ROU_q_0.5,ROU_q_0.84,ROU_q_0.95,TUR_q_0.05,TUR_q_0.16,TUR_q_0.5,TUR_q_0.84,TUR_q_0.95,TWN_q_0.05,TWN_q_0.16,TWN_q_0.5,TWN_q_0.84,TWN_q_0.95,URY_q_0.05,URY_q_0.16,URY_q_0.5,URY_q_0.84,URY_q_0.95,ZAF_q_0.05,ZAF_q_0.16,ZAF_q_0.5,ZAF_q_0.84,ZAF_q_0.95,BFA_q_0.05,BFA_q_0.16,BFA_q_0.5,BFA_q_0.84,BFA_q_0.95,ETH_q_0.05,ETH_q_0.16,ETH_q_0.5,ETH_q_0.84,ETH_q_0.95,KHM_q_0.05,KHM_q_0.16,KHM_q_0.5,KHM_q_0.84,KHM_q_0.95,MLI_q_0.05,MLI_q_0.16,MLI_q_0.5,MLI_q_0.84,MLI_q_0.95,MOZ_q_0.05,MOZ_q_0.16,MOZ_q_0.5,MOZ_q_0.84,MOZ_q_0.95,RWA_q_0.05,RWA_q_0.16,RWA_q_0.5,RWA_q_0.84,RWA_q_0.95,TCD_q_0.05,TCD_q_0.16,TCD_q_0.5,TCD_q_0.84,TCD_q_0.95,UGA_q_0.05,UGA_q_0.16,UGA_q_0.5,UGA_q_0.84,UGA_q_0.95
8.443327704234212,8.443327704234212,8.512807601672362,8.70818772659935,8.70818772659935,9.60365491775169,9.612483791113007,9.648324901368525,9.66896940466335,9.66896940466335,9.307021232218318,9.307021232218318,9.314944498109012,9.346359941668965,9.346359941668965,8.899682680637843,8.906302651705767,8.909494839392432,8.914052209892098,8.914052209892098,8.350481313641279,8.350481313641279,8.413273640755783,8.420900193844716,8.436654947921575,9.358111618046227,9.358196014203916,9.36276212267349,9.374648426272515,9.374648426272515,9.455041181866045,9.455041181866045,9.475320375385214,9.483424589953298,9.535097537995663,9.057637916107875,9.057637916107875,9.06749174299031,9.073338880383883,9.073509182852423,9.438961976151345,9.461938241598833,9.481520487798484,9.607715629919547,9.607715629919547,9.392248183360177,9.403031917693248,9.403886518819862,9.454140467146077,9.454140467146077,8.98932774682017,8.98932774682017,9.000471503753143,9.001279619946855,9.001693667740827,9.086858317536198,9.124445032204758,9.130177038172274,9.202056902974324,9.202056902974324,8.82658589587354,8.82658589587354,8.87965424353732,8.883308829341434,8.884423341359364,9.693370671338615,9.700097426260854,9.712861484486268,9.754021184985334,9.754021184985334,9.285330908579857,9.285330908579857,9.311921432266402,9.325651774975247,9.325672549379343,6.39610764990055,6.39610764990055,6.523463778224924,6.593460317580409,6.593460317580409,6.587754403191777,6.587754403191777,6.658146660470979,6.702812220708924,6.702812220708924,7.406731254529092,7.406731254529092,7.468526208830702,7.495109450616762,7.535262454323176,6.780790023761809,6.780790023761809,6.8009929189339875,6.858203332238529,6.858203332238529,7.331565029777897,7.335125512415797,7.34360304534679,7.356830704154904,7.356830704154904,6.755506346519895,6.755506346519895,6.782752354676118,6.82217586591688,6.825550563469182,7.02298212608717,7.02298212608717,7.3914589348738815,7.51585972471948,7.51585972471948,7.263065981069084,7.263065981069084,7.305246132053387,7.3238481591915425,7.427846893190584,8.017008671940497,8.04732861670148,8.161643389502153,8.191896175730976,8.206509255027784,8.556781905157884,8.556781905157884,8.62385148583925,8.632364319093899,8.632364319093899,8.026950030133401,8.111583752400323,8.12639462641266,8.162346170243024,8.187095252484935,8.8055558793684,8.8055558793684,8.810853394987186,8.819015960747377,8.823284073293456,8.535014480046184,8.535014480046184,8.557340170236586,8.611218583633972,8.611218583633972,8.515953530508785,8.515953530508785,8.56711702698672,8.599889209832074,8.599889209832074,8.28818097835222,8.329172633635839,8.344315689099865,8.362101638492565,8.362101638492565,8.008283001239088,8.054241397169841,8.068858808491795,8.08828621433858,8.08828621433858,9.420724292441616,9.605995086864725,9.645014482656542,9.70786623330057,9.70786623330057,10.142208031957399,10.163869585650257,10.173304073068838,10.182387568524398,10.193715636232504,9.449305657944343,9.542315433226635,9.546676015339473,9.548736134213208,9.570472886464836,9.166481578444806,9.166481578444806,9.308514027466623,9.45555652581249,9.45555652581249,7.983074624887484,7.983074624887484,8.072216763220554,8.141695382428694,8.141695382428694,8.04595202706597,8.048481010539998,8.071553749456472,8.114109949627222,8.114109949627222,8.542461428650132,8.55187716333057,8.563587296268569,8.584685645710957,8.584685645710957,8.482904946444746,8.502471272829785,8.525717398751237,8.560486091105926,8.560486091105926,7.811099031669961,7.811099031669961,7.969511306478499,8.100936065271874,8.100936065271874,7.372600990832305,7.372600990832305,7.627444583590974,7.674369347967847,7.705222529929969,10.819729596690655,10.821928005804294,10.825983084736878,10.827160534022719,10.827160534022719,10.63753318520565,10.663166648554313,10.67051096995758,10.697950831474662,10.697950831474662,10.55996478366817,10.55996478366817,10.59463786798912,10.598624417592674,10.598624417592674,10.664119406898429,10.664119406898429,10.716013428902691,10.728632430474413,10.728632430474413,11.028382720059748,11.028382720059748,11.042224886819925,11.043506335121265,11.043506335121265,10.751761685654888,10.756043674086463,10.759650599620008,10.767355632473976,10.767355632473976,10.704894649797264,10.704894649797264,10.788574974971466,10.795511713147027,10.795511713147027,10.35526889111853,10.35526889111853,10.414328021022984,10.451083030902616,10.451083030902616,10.537147133578516,10.537147133578516,10.564759271244547,10.62924983299662,10.62924983299662,10.517324129262441,10.517324129262441,10.556343893306101,10.557735628933207,10.566110505790174,10.489686752328597,10.489686752328597,10.564558609077055,10.576260717972762,10.577138982269062,9.93094569640575,9.980875732630864,9.986949157194266,10.034480773307955,10.034480773307955,10.825844128362121,10.825844128362121,10.834291089060423,10.853475903955669,10.853475903955669,11.031867364661698,11.049314497773226,11.091135175384737,11.344869236739491,11.393174625067603,10.399343093923374,10.402081975041224,10.408758715048199,10.413821613898811,10.413821613898811,10.449575608183192,10.449575608183192,10.494874125517189,10.512923299250147,10.512923299250147,10.509469752477255,10.561470642384066,10.580720432201993,10.597250421693754,10.597250421693754,10.72919266402394,10.72919266402394,10.761227279703638,10.785451622919487,10.795390869093401,11.302470156054795,11.302470156054795,11.333627723943467,11.33680069548553,11.339562604182827,10.496487130087944,10.496487130087944,10.512459604932843,10.52288452942647,10.52288452942647,10.52620445008497,10.52620445008497,10.599922718027095,10.611631196468709,10.643707795080271,10.095452963882467,10.095452963882467,10.11555648417969,10.125864206674333,10.125864206674333,11.156368593287619,11.159910506290732,11.172400777902894,11.233568881854952,11.233568881854952,10.654930229920183,10.705640278837235,10.731232695811077,10.750951937363556,10.757427230686435,10.87489286350916,10.87489286350916,10.9253859421143,10.935053272377761,10.937863862820972,7.683918832148584,7.685424831986923,7.742957566764879,7.767250804162978,7.767250804162978,8.264317075058315,8.264317075058315,8.268267511088121,8.285493565867792,8.29384628104245,9.286215132558322,9.3096494270176,9.337109654669582,9.354068341259227,9.354068341259227,9.528617641437457,9.536721822214668,9.547315410035525,9.549502444855484,9.557302820706859,7.682864322255129,7.684191967729649,7.7101049151097465,7.7606595705527015,7.7606595705527015,8.841485016925109,8.841485016925109,8.847199926209388,8.863145922345916,8.871610047439804,8.066339537354713,8.07576770179452,8.079135992709151,8.090745018156857,8.090745018156857,8.913904218977336,8.913904218977336,8.933220582375988,8.948403165732865,8.948403165732865,8.68305048703665,8.68305048703665,8.689289930541062,8.70892235013234,8.70892235013234,7.842272580334993,7.842272580334993,7.873062363482452,7.89868625340465,7.89868625340465,7.883165544827146,7.8967361340830085,7.914832052517929,7.930731700462044,7.930731700462044,8.787171391609316,8.787171391609316,8.799443844740187,8.808362089006541,8.808362089006541,6.60879287729595,6.60879287729595,6.623441167146368,6.67598940481207,6.67598940481207,6.886550360197501,6.886550360197501,7.018869199320186,7.032479623757316,7.038109256805423,7.462386994635419,7.544378140988881,7.565023979665339,7.597804092160646,7.638492362415267,9.758153920387398,9.758153920387398,9.86647616258595,9.949631736557563,9.949631736557563,9.497514170705548,9.497514170705548,9.545897619111427,9.70769613769087,9.70769613769087,9.672631657349054,9.67535551399636,9.74129193044012,9.74680962398426,9.754803955945995,9.774553762909019,9.774553762909019,9.785396924915148,9.836750161098022,9.836750161098022,9.587165602427902,9.587165602427902,9.63117769989451,9.64209072541371,9.64209072541371,10.010982346701283,10.014100894138153,10.034597102121419,10.064364959805806,10.064364959805806,9.530474341908347,9.530474341908347,9.550923378619954,9.572350290413414,9.572350290413414,9.608083424233214,9.617301186174679,9.620473134011728,9.631995631153154,9.631995631153154,9.549048309199508,9.549048309199508,9.565008479542092,9.56566983437651,9.566443337355166,9.237130838701413,9.237130838701413,9.285959764717461,9.311239151390211,9.311239151390211,9.922863007944398,9.922863007944398,10.021905780113315,10.030148851000188,10.030148851000188,10.066585301681773,10.066585301681773,10.16568145417102,10.178150847418317,10.178150847418317,8.978555770855138,8.978555770855138,9.13317564802004,9.263519080457126,9.263519080457126,10.515941440088138,10.520028597144522,10.524337896969737,10.533179069153961,10.53795522202931,9.73411169352081,9.737796198269631,9.738941186184427,9.750954487782929,9.752589506776342,10.134738307208861,10.136682790661755,10.146842648945446,10.15147950655522,10.15147950655522,10.033607149552045,10.033666546789552,10.038826439041305,10.059021134160519,10.08955056458035,10.218005710976028,10.218005710976028,10.231878545603363,10.236492613150803,10.250409801376321,9.988289931803873,10.059423527763904,10.068407009271706,10.09587403686162,10.09587403686162,10.164685930075397,10.17750180859563,10.193194758923832,10.208615891977795,10.213344612192262,10.68957774406924,10.68957774406924,10.707382235957834,10.721469400537314,10.73128053655542,9.895507696874942,9.895507696874942,9.924583706994673,9.936743595791095,9.936743595791095,9.384901895210838,9.390154443338687,9.393284163755405,9.402605125464705,9.402605125464705,7.359108303274798,7.359108303274798,7.3772825082809135,7.392227776224199,7.403681169090701,7.562301787401776,7.562301787401776,7.61902989461332,7.627087588022972,7.631791015542225,8.206114060035564,8.21393521362982,8.226712088686266,8.253378010774043,8.26275996126466,7.873814611657002,7.897123383596226,7.902238272978989,7.959342966563362,7.959342966563362,7.006390366806951,7.006390366806951,7.01781985533825,7.034649239413655,7.0390882155202315,7.610418971383633,7.610418971383633,7.666957897387187,7.729749354279042,7.729749354279042,7.498089726667181,7.498089726667181,7.533832215160412,7.60601912881559,7.60601912881559,7.562557280147964,7.562557280147964,7.583302334070308,7.586737068083972,7.592503946764626
