COG_q_0.05,COG_q_0.16,COG_q_0.84,COG_q_0.95,DOM_q_0.05,DOM_q_0.16,DOM_q_0.84,DOM_q_0.95,EGY_q_0.05,EGY_q_0.16,EGY_q_0.84,EGY_q_0.95,GTM_q_0.05,GTM_q_0.16,GTM_q_0.84,GTM_q_0.95,HND_q_0.05,HND_q_0.16,HND_q_0.84,HND_q_0.95,IDN_q_0.05,IDN_q_0.16,IDN_q_0.84,IDN_q_0.95,LKA_q_0.05,LKA_q_0.16,LKA_q_0.84,LKA_q_0.95,MAR_q_0.05,MAR_q_0.16,MAR_q_0.84,MAR_q_0.95,MNG_q_0.05,MNG_q_0.16,MNG_q_0.84,MNG_q_0.95,PER_q_0.05,PER_q_0.16,PER_q_0.84,PER_q_0.95,PHL_q_0.05,PHL_q_0.16,PHL_q_0.84,PHL_q_0.95,PRY_q_0.05,PRY_q_0.16,PRY_q_0.84,PRY_q_0.95,SLV_q_0.05,SLV_q_0.16,SLV_q_0.84,SLV_q_0.95,THA_q_0.05,THA_q_0.16,THA_q_0.84,THA_q_0.95,TUN_q_0.05,TUN_q_0.16,TUN_q_0.84,TUN_q_0.95,CAF_q_0.05,CAF_q_0.16,CAF_q_0.84,CAF_q_0.95,COD_q_0.05,COD_q_0.16,COD_q_0.84,COD_q_0.95,HTI_q_0.05,HTI_q_0.16,HTI_q_0.84,HTI_q_0.95,LBR_q_0.05,LBR_q_0.16,LBR_q_0.84,LBR_q_0.95,MDG_q_0.05,MDG_q_0.16,MDG_q_0.84,MDG_q_0.95,NER_q_0.05,NER_q_0.16,NER_q_0.84,NER_q_0.95,SLE_q_0.05,SLE_q_0.16,SLE_q_0.84,SLE_q_0.95,TGO_q_0.05,TGO_q_0.16,TGO_q_0.84,TGO_q_0.95,CIV_q_0.05,CIV_q_0.16,CIV_q_0.84,CIV_q_0.95,NIC_q_0.05,NIC_q_0.16,NIC_q_0.84,NIC_q_0.95,ZMB_q_0.05,ZMB_q_0.16,ZMB_q_0.84,ZMB_q_0.95,BOL_q_0.05,BOL_q_0.16,BOL_q_0.84,BOL_q_0.95,GHA_q_0.05,GHA_q_0.16,GHA_q_0.84,GHA_q_0.95,NGA_q_0.05,NGA_q_0.16,NGA_q_0.84,NGA_q_0.95,SDN_q_0.05,SDN_q_0.16,SDN_q_0.84,SDN_q_0.95,SEN_q_0.05,SEN_q_0.16,SEN_q_0.84,SEN_q_0.95,IRQ_q_0.05,IRQ_q_0.16,IRQ_q_0.84,IRQ_q_0.95,RUS_q_0.05,RUS_q_0.16,RUS_q_0.84,RUS_q_0.95,SRB_q_0.05,SRB_q_0.16,SRB_q_0.84,SRB_q_0.95,VEN_q_0.05,VEN_q_0.16,VEN_q_0.84,VEN_q_0.95,SAU_q_0.05,SAU_q_0.16,SAU_q_0.84,SAU_q_0.95,CMR_q_0.05,CMR_q_0.16,CMR_q_0.84,CMR_q_0.95,MRT_q_0.05,MRT_q_0.16,MRT_q_0.84,MRT_q_0.95,PAK_q_0.05,PAK_q_0.16,PAK_q_0.84,PAK_q_0.95,PSE_q_0.05,PSE_q_0.16,PSE_q_0.84,PSE_q_0.95,SYR_q_0.05,SYR_q_0.16,SYR_q_0.84,SYR_q_0.95,YEM_q_0.05,YEM_q_0.16,YEM_q_0.84,YEM_q_0.95,AUS_q_0.05,AUS_q_0.16,AUS_q_0.84,AUS_q_0.95,AUT_q_0.05,AUT_q_0.16,AUT_q_0.84,AUT_q_0.95,BEL_q_0.05,BEL_q_0.16,BEL_q_0.84,BEL_q_0.95,CAN_q_0.05,CAN_q_0.16,CAN_q_0.84,CAN_q_0.95,CHE_q_0.05,CHE_q_0.16,CHE_q_0.84,CHE_q_0.95,DEU_q_0.05,DEU_q_0.16,DEU_q_0.84,DEU_q_0.95,DNK_q_0.05,DNK_q_0.16,DNK_q_0.84,DNK_q_0.95,ESP_q_0.05,ESP_q_0.16,ESP_q_0.84,ESP_q_0.95,FIN_q_0.05,FIN_q_0.16,FIN_q_0.84,FIN_q_0.95,FRA_q_0.05,FRA_q_0.16,FRA_q_0.84,FRA_q_0.95,GBR_q_0.05,GBR_q_0.16,GBR_q_0.84,GBR_q_0.95,GRC_q_0.05,GRC_q_0.16,GRC_q_0.84,GRC_q_0.95,HKG_q_0.05,HKG_q_0.16,HKG_q_0.84,HKG_q_0.95,IRL_q_0.05,IRL_q_0.16,IRL_q_0.84,IRL_q_0.95,ISR_q_0.05,ISR_q_0.16,ISR_q_0.84,ISR_q_0.95,ITA_q_0.05,ITA_q_0.16,ITA_q_0.84,ITA_q_0.95,JPN_q_0.05,JPN_q_0.16,JPN_q_0.84,JPN_q_0.95,NLD_q_0.05,NLD_q_0.16,NLD_q_0.84,NLD_q_0.95,NOR_q_0.05,NOR_q_0.16,NOR_q_0.84,NOR_q_0.95,NZL_q_0.05,NZL_q_0.16,NZL_q_0.84,NZL_q_0.95,OMN_q_0.05,OMN_q_0.16,OMN_q_0.84,OMN_q_0.95,PRT_q_0.05,PRT_q_0.16,PRT_q_0.84,PRT_q_0.95,SGP_q_0.05,SGP_q_0.16,SGP_q_0.84,SGP_q_0.95,SWE_q_0.05,SWE_q_0.16,SWE_q_0.84,SWE_q_0.95,USA_q_0.05,USA_q_0.16,USA_q_0.84,USA_q_0.95,BEN_q_0.05,BEN_q_0.16,BEN_q_0.84,BEN_q_0.95,BGD_q_0.05,BGD_q_0.16,BGD_q_0.84,BGD_q_0.95,BIH_q_0.05,BIH_q_0.16,BIH_q_0.84,BIH_q_0.95,CHN_q_0.05,CHN_q_0.16,CHN_q_0.84,CHN_q_0.95,GIN_q_0.05,GIN_q_0.16,GIN_q_0.84,GIN_q_0.95,IND_q_0.05,IND_q_0.16,IND_q_0.84,IND_q_0.95,KEN_q_0.05,KEN_q_0.16,KEN_q_0.84,KEN_q_0.95,LAO_q_0.05,LAO_q_0.16,LAO_q_0.84,LAO_q_0.95,MMR_q_0.05,MMR_q_0.16,MMR_q_0.84,MMR_q_0.95,NPL_q_0.05,NPL_q_0.16,NPL_q_0.84,NPL_q_0.95,TZA_q_0.05,TZA_q_0.16,TZA_q_0.84,TZA_q_0.95,VNM_q_0.05,VNM_q_0.16,VNM_q_0.84,VNM_q_0.95,BDI_q_0.05,BDI_q_0.16,BDI_q_0.84,BDI_q_0.95,MWI_q_0.05,MWI_q_0.16,MWI_q_0.84,MWI_q_0.95,ZWE_q_0.05,ZWE_q_0.16,ZWE_q_0.84,ZWE_q_0.95,IRN_q_0.05,IRN_q_0.16,IRN_q_0.84,IRN_q_0.95,LBN_q_0.05,LBN_q_0.16,LBN_q_0.84,LBN_q_0.95,ARG_q_0.05,ARG_q_0.16,ARG_q_0.84,ARG_q_0.95,BGR_q_0.05,BGR_q_0.16,BGR_q_0.84,BGR_q_0.95,BRA_q_0.05,BRA_q_0.16,BRA_q_0.84,BRA_q_0.95,CHL_q_0.05,CHL_q_0.16,CHL_q_0.84,CHL_q_0.95,COL_q_0.05,COL_q_0.16,COL_q_0.84,COL_q_0.95,CRI_q_0.05,CRI_q_0.16,CRI_q_0.84,CRI_q_0.95,DZA_q_0.05,DZA_q_0.16,DZA_q_0.84,DZA_q_0.95,ECU_q_0.05,ECU_q_0.16,ECU_q_0.84,ECU_q_0.95,HRV_q_0.05,HRV_q_0.16,HRV_q_0.84,HRV_q_0.95,HUN_q_0.05,HUN_q_0.16,HUN_q_0.84,HUN_q_0.95,JOR_q_0.05,JOR_q_0.16,JOR_q_0.84,JOR_q_0.95,KOR_q_0.05,KOR_q_0.16,KOR_q_0.84,KOR_q_0.95,MEX_q_0.05,MEX_q_0.16,MEX_q_0.84,MEX_q_0.95,MYS_q_0.05,MYS_q_0.16,MYS_q_0.84,MYS_q_0.95,PAN_q_0.05,PAN_q_0.16,PAN_q_0.84,PAN_q_0.95,POL_q_0.05,POL_q_0.16,POL_q_0.84,POL_q_0.95,ROU_q_0.05,ROU_q_0.16,ROU_q_0.84,ROU_q_0.95,TUR_q_0.05,TUR_q_0.16,TUR_q_0.84,TUR_q_0.95,TWN_q_0.05,TWN_q_0.16,TWN_q_0.84,TWN_q_0.95,URY_q_0.05,URY_q_0.16,URY_q_0.84,URY_q_0.95,ZAF_q_0.05,ZAF_q_0.16,ZAF_q_0.84,ZAF_q_0.95,BFA_q_0.05,BFA_q_0.16,BFA_q_0.84,BFA_q_0.95,ETH_q_0.05,ETH_q_0.16,ETH_q_0.84,ETH_q_0.95,KHM_q_0.05,KHM_q_0.16,KHM_q_0.84,KHM_q_0.95,MLI_q_0.05,MLI_q_0.16,MLI_q_0.84,MLI_q_0.95,MOZ_q_0.05,MOZ_q_0.16,MOZ_q_0.84,MOZ_q_0.95,RWA_q_0.05,RWA_q_0.16,RWA_q_0.84,RWA_q_0.95,TCD_q_0.05,TCD_q_0.16,TCD_q_0.84,TCD_q_0.95,UGA_q_0.05,UGA_q_0.16,UGA_q_0.84,UGA_q_0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.797791798441048,7.818012307352763,7.818015866023249,7.831049429568618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.204183953442581,7.204183953442581,7.207645033541653,7.210160925679064,,,,,,,,,,,,,7.745561089203821,7.745949181925144,7.746004449859005,7.77676760977025,7.3867342466581825,7.3867365174684005,7.39277066584831,7.39277066584831,,,,,7.170381047715945,7.17039039940545,7.188388595452043,7.209928391045188,,,,,8.437024924754752,8.437024924754752,8.437555806233387,8.460756602995518,,,,,,,,,,,,,,,,,,,,,7.922803349839458,7.922803349839458,7.928522262963536,7.928522262963536,8.64522046412607,8.645233495966737,8.645579694879682,8.717395536221646,,,,,,,,,9.475677137259408,9.475866218113739,9.475867519984211,9.496969228310855,,,,,,,,,,,,,,,,,7.200010346218761,7.200014345157271,7.229416594967167,7.229416594967167,7.701992277144378,7.702060679383672,7.7022144889007835,7.842281847809071,7.055184257803492,7.055184257803492,7.060476731334247,7.069110880942791,,,,,,,,,,,,,9.740703882115215,9.77605654876303,9.780473623150087,9.811775550650236,,,,,,,,,9.762843496212835,9.762870950436703,9.763375230987885,9.809855742360956,,,,,9.320002522322946,9.320005845884326,9.331204942724213,9.344414831822581,,,,,,,,,,,,,,,,,,,,,,,,,9.401406913022825,9.40183766039885,9.401951992983877,9.45834174370702,,,,,,,,,10.067592099278196,10.067604507068951,10.070846714184592,10.084510411301238,,,,,8.35924185470083,8.35924185470083,8.46470278705187,9.034841671786754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.062449739971753,6.062449739971753,6.094526881267862,6.094526881267862,7.033712073344371,7.033717989008096,7.057616034539964,7.057616034539964,,,,,,,,,,,,,,,,,8.449072796353873,8.460038602971194,8.460040471612432,8.537988452788806,,,,,,,,,,,,,8.68797846039186,8.687981618148672,8.706863780805271,8.76072266775134,,,,,8.955551342826427,8.95555910119991,8.969887558022421,9.007978853284486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,7.529519729059058,7.529521646287512,7.632638501526571,7.632638501526571,8.177754559391422,8.177754559391422,8.207897227447036,8.207897227447036,7.80901229905923,7.809013381788234,7.852960447967866,7.852960447967866,7.401627765864896,7.401627765864896,7.422946407186509,7.422946407186509,,,,,,,,,,,,,,,,,8.022027639471366,8.022027639471366,8.022416779745633,8.022416779745633,7.866142130770821,7.866142130770821,7.868079482493493,7.877333367015081,8.230385535652813,8.230385535652813,8.248610230877855,8.248610230877855,,,,,,,,,7.204183953442581,7.204183953442581,7.207645033541653,7.234032869193281,,,,,7.756501525614433,7.756503106420172,7.77842856256432,7.77842856256432,,,,,7.779798952663841,7.779798952663841,7.794810362619532,7.805354974566454,7.3580114569704085,7.358015115793209,7.385907780164917,7.385907780164917,,,,,7.271086439325658,7.271086439325658,7.279085669703926,7.352414023418134,8.092923311887695,8.092923311887695,8.132676029442989,8.132676029442989,8.527428630137146,8.527428630137146,8.543974127540235,8.54476821682516,,,,,,,,,,,,,,,,,7.82148183866817,7.821485954704456,7.830667458935253,7.830667458935253,7.923188889625715,7.923192430758908,7.927723822579529,7.927723822579529,8.726682344281103,8.726682344281103,8.739325889460295,8.739405812453832,9.369407424069248,9.369407424069248,9.375747638231033,9.375747638231033,8.785624253020572,8.785624253020572,8.80076783993985,8.80076783993985,9.558558827466292,9.558558827466292,9.562948196382832,9.563460877013993,10.467709213664536,10.487495167455927,10.506440640845016,10.542520658648135,7.772277092144715,7.7722862559373835,7.778494958384176,7.778494958384176,,,,,7.332386811891115,7.332388264664102,7.346175651329349,7.346175651329349,7.241838710066619,7.241948423796954,7.2712409461566345,7.271463118478117,7.780159301805696,7.785720370774904,7.818015866023249,7.818015866023249,7.060285538591603,7.060285538591603,7.060989611196363,7.0731950445589105,,,,,,,,,,,,,9.785108776961954,9.785108776961954,9.787596248321789,9.824879753418974,10.410868473685237,10.410868473685237,10.421373195612341,10.421373195612341,9.64434927765211,9.644354760191963,9.646207939292236,9.646207939292236,9.83636008296182,9.83636008296182,9.868138714904699,9.925915555332733,,,,,9.369579227909497,9.369579227909497,9.379838188339864,9.47253310324044,,,,,,,,,,,,,8.689973628882848,8.689976912626593,8.743504397497588,8.743504397497588,9.196105510814848,9.196105510814848,9.234310538892316,9.234310538892316,,,,,9.420616694423503,9.420616694423503,9.440272034513303,9.492693526471825,,,,,,,,,10.108920798121957,10.108920798121957,10.121600017609888,10.15732274582835,,,,,8.31346738942061,8.31346738942061,8.334396369569633,8.535457317230485,,,,,,,,,,,,,,,,,6.953491042776092,6.953491042776092,6.955799518504954,6.967907844712012,,,,,6.899251395438698,6.8992573912126955,6.922496097303635,6.922496097303635,,,,,,,,,,,,,,,,,,,,,6.438167563232391,6.438167563232391,6.438777175252685,6.438777175252685,,,,,6.991111742493946,6.991111742493946,7.0920249369941075,7.0920249369941075,,,,,6.462909007296843,6.462909007296843,6.478277563943871,6.515912244349606,6.045668601121494,6.045668601121494,6.047875804061749,6.107897527568713,7.035171763606758,7.035171763606758,7.039120855120259,7.0709047543906145,9.836687810096898,9.836687810096898,9.854767406379432,9.854767406379432,9.511969727310476,9.511969727310476,9.51314217381096,9.51314217381096,9.14911654881367,9.14911654881367,9.162464506346321,9.162464506346321,8.057711672470617,8.057711672470617,8.058566796999685,8.058566796999685,8.460290509579956,8.460290509579956,8.498041958674646,8.532506227538551,8.736516350138519,8.736516350138519,8.806070611006955,8.806070611006955,,,,,,,,,8.7515871566729,8.7515871566729,8.757984188515257,8.806312826978637,,,,,9.039659992975412,9.039659992975412,9.056076263441092,9.124263083625905,8.96407102103486,8.96407102103486,8.96645059831998,8.96645059831998,8.975292423101646,8.975292423101646,9.00568363167108,9.00568363167108,,,,,,,,,,,,,,,,,8.75208399816165,8.752084890271263,8.75377856064544,8.75377856064544,,,,,8.674834994882021,8.674834994882021,8.72456600529425,8.72456600529425,,,,,8.87832856078304,8.878330975720315,8.893227626380542,8.893227626380542,9.011734012774268,9.011734012774268,9.021710559912597,9.021710559912597,6.409283124208762,6.409283124208762,6.415759945546475,6.449731501383579,,,,,7.314785827815007,7.314785827815007,7.314941426890339,7.314941426890339,5.666495889870184,5.666495889870184,5.677893614188001,5.677893614188001,,,,,,,,,,,,,7.006323078637618,7.006323078637618,7.010248688416178,7.010248688416178
7.790020592285785,7.790020592285785,7.83046151169726,7.83046151169726,7.903300715829544,7.903300715829544,8.148233606022115,8.148233606022115,7.554135404768751,7.554137483799994,7.657251894821437,7.657256256267506,8.200088125403179,8.20009054393355,8.230233211989166,8.230234165473153,7.842345943207918,7.842426278762303,7.886389455764179,7.910546036010016,7.393600972072801,7.393601847715048,7.432933770362997,7.432937164699296,7.449595511323203,7.449595511323203,7.458388088014463,7.458388088014463,7.79318259798025,7.79318259798025,7.855650377040574,7.855650377040574,7.921818563124405,7.921818563124405,7.92341779808281,7.92341779808281,8.699767310583288,8.699767310583288,8.748114017445953,8.748114017445953,8.042928429785663,8.042929450714889,8.043546019549341,8.043760061245992,7.913634398776773,7.913639800163531,7.924831036407791,7.924845024207874,8.25659918472022,8.256600791394222,8.27482176240727,8.274826045134269,7.2540562093080805,7.2540562093080805,7.281283619353792,7.281283619353792,7.766555897314085,7.766555897314085,7.85161196408889,7.85161196408889,7.1930722957569095,7.193076304571765,7.199458137930716,7.199458137930716,7.589115744832691,7.589115744832691,7.593509664143804,7.593509664143804,7.744362991580114,7.744368579043723,7.7662881466184075,7.7663135109410035,7.249726306594628,7.249726306594628,7.285013874220215,7.285013874220215,7.759616807711101,7.7596253266036195,7.76906120319059,7.788493045530925,7.353138452197458,7.353138452197458,7.39277066584831,7.39277066584831,7.39666883690847,7.39666883690847,7.578844075017847,7.578844075017847,7.38160013605265,7.381644349144192,7.421787025122415,7.421787025122415,8.023254478281684,8.02326085830772,8.102761848496272,8.102766293418307,8.608190447558268,8.608190447558268,8.613055590813168,8.613055590813168,8.017969302568643,8.017969302568643,8.021431267975302,8.021431267975302,8.293537788543933,8.293537788543933,8.295497884026101,8.295497884026101,8.00178689857011,8.00178689857011,8.022501845750392,8.022501845750392,7.803767798325384,7.803767798325384,7.985825316090008,7.985825316090008,7.8605167795330235,7.860518560525156,7.869702399800107,7.8711141883589395,7.914783546529105,7.914783546529105,7.922107933530441,7.929266916769132,8.780538136662496,8.780538136662496,8.79541717473287,8.798430100420065,9.414844380489061,9.414851033315392,9.421191247477177,9.421199216629354,8.798151083393705,8.798164234657158,8.823626525428999,8.823664029906242,9.574696090257902,9.574712026121562,9.574724537503604,9.652619320314326,10.463329184634192,10.551363710246363,10.605050771928205,10.662280823433075,7.799529732753444,7.799579094890457,7.8063508551926954,7.806365706671435,7.769678522288081,7.769678522288081,7.774944466515006,7.774944466515006,7.381240114456992,7.381240839670666,7.395028953895226,7.4016040172727635,7.231507906319092,7.286797596327307,7.3070272453868785,7.3164300402131,7.7738927658167984,7.773895646602825,7.788323491880736,7.818251139786365,7.067927716950408,7.06793230319672,7.073634949272712,7.240781907636498,9.836855107335573,9.836855107335573,9.857174559706065,9.857174559706065,9.514258424676045,9.514258424676045,9.529273627044983,9.529273627044983,9.545992987085148,9.545992987085148,9.546508021896798,9.546508021896798,9.829627850050132,9.830004662216636,9.833745816374686,9.846667921052582,10.432727634626293,10.432727634626293,10.45062803414847,10.450631695719398,9.693097500081175,9.693097638070236,9.708880414704117,9.708890573068297,9.86808819577262,9.86808819577262,9.875687041293553,9.883365513179282,9.289800605105757,9.289800605105757,9.295199952096954,9.295199952096954,9.414101287785313,9.414101287785313,9.43800821547814,9.518756595087584,9.557324309434275,9.557324309434275,9.562115877855295,9.562115877855295,9.568085443124492,9.568085443124492,9.61344331624535,9.61344331624535,9.14395980798601,9.14395980798601,9.156163999600391,9.156163999600391,8.780033876775587,8.780035463945193,8.833566091379007,8.844212397876937,9.215562172684184,9.215563690854374,9.253765147181126,9.253774420682197,9.15692799180622,9.15692799180622,9.25413303275701,9.25413303275701,9.445936467529576,9.445936467529576,9.479721587005656,9.58668968914366,9.154316960835734,9.154316960835734,9.186167613945242,9.186167613945242,9.750320638652434,9.750320638652434,9.762068505197767,9.762068505197767,10.152657850478231,10.152657850478231,10.16543447256416,10.175492374070515,9.82195780473097,9.82195780473097,9.858729651568042,9.858729651568042,8.31346738942061,8.31346738942061,8.514552362494658,8.518812074721703,8.872366303017408,8.872366303017408,8.887975585208508,8.887975585208508,8.434472237670336,8.434472237670336,8.517649087479834,8.517649087479834,9.79806203476571,9.79806203476571,9.827068236981367,9.827068236981367,9.933075239107868,9.933075239107868,9.945930491328252,9.945930491328252,6.980584910281773,6.980585241381337,6.993071148434759,6.995002868486537,7.229698596880264,7.229698596880264,7.300645850490418,7.300645850490418,6.927857381620566,6.927861728004355,6.951094945659316,6.9511064298692915,6.842347346818867,6.842347346818867,6.847113157012576,6.847113157012576,7.224150117054493,7.224150117054493,7.3174182304705075,7.3174182304705075,7.030945889537335,7.030945889537335,7.093275713988406,7.093275713988406,7.609330223811627,7.609330223811627,7.6846924012866005,7.6846924012866005,6.988874330266929,6.988874330266929,6.989906347093591,6.989906347093591,6.511349454994504,6.511356709951594,6.511959067014797,6.51228786535994,6.886735911758062,6.886735911758062,6.938866606371579,6.938866606371579,6.997107187797883,6.997115063794025,7.098018028972559,7.098031492633581,7.006012119737215,7.006012119737215,7.122842668556093,7.122842668556093,6.484490786948368,6.484491987471934,6.572019187232244,6.580219233325799,6.264977966582951,6.264977966582951,6.288547676480703,6.421365151040808,7.073852099280559,7.073862761913064,7.077257679152483,7.252636453048113,9.931355096250993,9.93135550252393,9.949435069996385,9.95240501118707,9.556733221028562,9.557849303538088,9.57753360310766,9.57855487730264,9.221992408878533,9.222003179370212,9.235351136902864,9.235369665855718,8.109073565046357,8.10907699686298,8.126718643853295,8.12672775514928,8.498038913895911,8.498038913895911,8.507784497002849,8.584225865573693,8.724125005377578,8.724129660984168,8.793683396177837,8.793689927244383,8.372615873708593,8.372615873708593,8.391856345888142,8.391856345888142,8.4382658929716,8.4382658929716,8.471128310287158,8.471128310287158,8.740671542769004,8.805787840887124,8.818194278900851,8.883222981689986,8.453609947189687,8.453609947189687,8.503977199887073,8.503977199887073,9.062415604207647,9.062415604207647,9.125905309442643,9.189821970555828,8.969023811580481,8.9690246378828,8.97140274836319,8.97141631455392,9.005022542972988,9.005182318258369,9.040712984681456,9.040722139536578,7.480629678655104,7.480629678655104,7.493205879389416,7.493205879389416,8.983454828132645,8.983454828132645,9.007229929540406,9.007229929540406,8.057017956618724,8.057017956618724,8.070959261197373,8.070959261197373,8.29412025424626,8.29412025424626,8.329238196564972,8.329238196564972,8.796558630149313,8.796559692184566,8.79825338519346,8.798336471790002,8.144832675008791,8.144832675008791,8.161369726064066,8.161369726064066,8.677782748048125,8.677793124519395,8.727522427462695,8.727524149387277,7.920704054194987,7.920704054194987,7.944482780315641,7.944482780315641,8.858997745743203,8.85900106530349,8.887723619017903,8.887729405202203,9.043285009209624,9.043285410276477,9.0532601767342,9.053263080462319,6.385917224297441,6.385919445041115,6.426418077843637,6.426421533711833,6.508360707199145,6.508360707199145,6.521577959781257,6.521577959781257,7.334289912837984,7.33429086405463,7.3375687919247445,7.337574998827768,5.683100236446326,5.683115917940571,5.705352714826411,5.705388791511474,5.8603858421406425,5.8603858421406425,5.95676014802584,5.95676014802584,6.488956524238065,6.488956524238065,6.53259626663768,6.53259626663768,7.16069924572936,7.16069924572936,7.166976146611883,7.166976146611883,7.004543399797953,7.004543405284421,7.025084095970992,7.0250854445675985
