COG_q_0.05,COG_q_0.16,COG_q_0.84,COG_q_0.95,COG_q_0.5,DOM_q_0.05,DOM_q_0.16,DOM_q_0.84,DOM_q_0.95,DOM_q_0.5,EGY_q_0.05,EGY_q_0.16,EGY_q_0.84,EGY_q_0.95,EGY_q_0.5,GTM_q_0.05,GTM_q_0.16,GTM_q_0.84,GTM_q_0.95,GTM_q_0.5,HND_q_0.05,HND_q_0.16,HND_q_0.84,HND_q_0.95,HND_q_0.5,IDN_q_0.05,IDN_q_0.16,IDN_q_0.84,IDN_q_0.95,IDN_q_0.5,LKA_q_0.05,LKA_q_0.16,LKA_q_0.84,LKA_q_0.95,LKA_q_0.5,MAR_q_0.05,MAR_q_0.16,MAR_q_0.84,MAR_q_0.95,MAR_q_0.5,MNG_q_0.05,MNG_q_0.16,MNG_q_0.84,MNG_q_0.95,MNG_q_0.5,PER_q_0.05,PER_q_0.16,PER_q_0.84,PER_q_0.95,PER_q_0.5,PHL_q_0.05,PHL_q_0.16,PHL_q_0.84,PHL_q_0.95,PHL_q_0.5,PRY_q_0.05,PRY_q_0.16,PRY_q_0.84,PRY_q_0.95,PRY_q_0.5,SLV_q_0.05,SLV_q_0.16,SLV_q_0.84,SLV_q_0.95,SLV_q_0.5,THA_q_0.05,THA_q_0.16,THA_q_0.84,THA_q_0.95,THA_q_0.5,TUN_q_0.05,TUN_q_0.16,TUN_q_0.84,TUN_q_0.95,TUN_q_0.5,CAF_q_0.05,CAF_q_0.16,CAF_q_0.84,CAF_q_0.95,CAF_q_0.5,COD_q_0.05,COD_q_0.16,COD_q_0.84,COD_q_0.95,COD_q_0.5,HTI_q_0.05,HTI_q_0.16,HTI_q_0.84,HTI_q_0.95,HTI_q_0.5,LBR_q_0.05,LBR_q_0.16,LBR_q_0.84,LBR_q_0.95,LBR_q_0.5,MDG_q_0.05,MDG_q_0.16,MDG_q_0.84,MDG_q_0.95,MDG_q_0.5,NER_q_0.05,NER_q_0.16,NER_q_0.84,NER_q_0.95,NER_q_0.5,SLE_q_0.05,SLE_q_0.16,SLE_q_0.84,SLE_q_0.95,SLE_q_0.5,TGO_q_0.05,TGO_q_0.16,TGO_q_0.84,TGO_q_0.95,TGO_q_0.5,CIV_q_0.05,CIV_q_0.16,CIV_q_0.84,CIV_q_0.95,CIV_q_0.5,NIC_q_0.05,NIC_q_0.16,NIC_q_0.84,NIC_q_0.95,NIC_q_0.5,ZMB_q_0.05,ZMB_q_0.16,ZMB_q_0.84,ZMB_q_0.95,ZMB_q_0.5,BOL_q_0.05,BOL_q_0.16,BOL_q_0.84,BOL_q_0.95,BOL_q_0.5,GHA_q_0.05,GHA_q_0.16,GHA_q_0.84,GHA_q_0.95,GHA_q_0.5,NGA_q_0.05,NGA_q_0.16,NGA_q_0.84,NGA_q_0.95,NGA_q_0.5,SDN_q_0.05,SDN_q_0.16,SDN_q_0.84,SDN_q_0.95,SDN_q_0.5,SEN_q_0.05,SEN_q_0.16,SEN_q_0.84,SEN_q_0.95,SEN_q_0.5,IRQ_q_0.05,IRQ_q_0.16,IRQ_q_0.84,IRQ_q_0.95,IRQ_q_0.5,RUS_q_0.05,RUS_q_0.16,RUS_q_0.84,RUS_q_0.95,RUS_q_0.5,SRB_q_0.05,SRB_q_0.16,SRB_q_0.84,SRB_q_0.95,SRB_q_0.5,VEN_q_0.05,VEN_q_0.16,VEN_q_0.84,VEN_q_0.95,VEN_q_0.5,SAU_q_0.05,SAU_q_0.16,SAU_q_0.84,SAU_q_0.95,SAU_q_0.5,CMR_q_0.05,CMR_q_0.16,CMR_q_0.84,CMR_q_0.95,CMR_q_0.5,MRT_q_0.05,MRT_q_0.16,MRT_q_0.84,MRT_q_0.95,MRT_q_0.5,PAK_q_0.05,PAK_q_0.16,PAK_q_0.84,PAK_q_0.95,PAK_q_0.5,PSE_q_0.05,PSE_q_0.16,PSE_q_0.84,PSE_q_0.95,PSE_q_0.5,SYR_q_0.05,SYR_q_0.16,SYR_q_0.84,SYR_q_0.95,SYR_q_0.5,YEM_q_0.05,YEM_q_0.16,YEM_q_0.84,YEM_q_0.95,YEM_q_0.5,AUS_q_0.05,AUS_q_0.16,AUS_q_0.84,AUS_q_0.95,AUS_q_0.5,AUT_q_0.05,AUT_q_0.16,AUT_q_0.84,AUT_q_0.95,AUT_q_0.5,BEL_q_0.05,BEL_q_0.16,BEL_q_0.84,BEL_q_0.95,BEL_q_0.5,CAN_q_0.05,CAN_q_0.16,CAN_q_0.84,CAN_q_0.95,CAN_q_0.5,CHE_q_0.05,CHE_q_0.16,CHE_q_0.84,CHE_q_0.95,CHE_q_0.5,DEU_q_0.05,DEU_q_0.16,DEU_q_0.84,DEU_q_0.95,DEU_q_0.5,DNK_q_0.05,DNK_q_0.16,DNK_q_0.84,DNK_q_0.95,DNK_q_0.5,ESP_q_0.05,ESP_q_0.16,ESP_q_0.84,ESP_q_0.95,ESP_q_0.5,FIN_q_0.05,FIN_q_0.16,FIN_q_0.84,FIN_q_0.95,FIN_q_0.5,FRA_q_0.05,FRA_q_0.16,FRA_q_0.84,FRA_q_0.95,FRA_q_0.5,GBR_q_0.05,GBR_q_0.16,GBR_q_0.84,GBR_q_0.95,GBR_q_0.5,GRC_q_0.05,GRC_q_0.16,GRC_q_0.84,GRC_q_0.95,GRC_q_0.5,HKG_q_0.05,HKG_q_0.16,HKG_q_0.84,HKG_q_0.95,HKG_q_0.5,IRL_q_0.05,IRL_q_0.16,IRL_q_0.84,IRL_q_0.95,IRL_q_0.5,ISR_q_0.05,ISR_q_0.16,ISR_q_0.84,ISR_q_0.95,ISR_q_0.5,ITA_q_0.05,ITA_q_0.16,ITA_q_0.84,ITA_q_0.95,ITA_q_0.5,JPN_q_0.05,JPN_q_0.16,JPN_q_0.84,JPN_q_0.95,JPN_q_0.5,NLD_q_0.05,NLD_q_0.16,NLD_q_0.84,NLD_q_0.95,NLD_q_0.5,NOR_q_0.05,NOR_q_0.16,NOR_q_0.84,NOR_q_0.95,NOR_q_0.5,NZL_q_0.05,NZL_q_0.16,NZL_q_0.84,NZL_q_0.95,NZL_q_0.5,OMN_q_0.05,OMN_q_0.16,OMN_q_0.84,OMN_q_0.95,OMN_q_0.5,PRT_q_0.05,PRT_q_0.16,PRT_q_0.84,PRT_q_0.95,PRT_q_0.5,SGP_q_0.05,SGP_q_0.16,SGP_q_0.84,SGP_q_0.95,SGP_q_0.5,SWE_q_0.05,SWE_q_0.16,SWE_q_0.84,SWE_q_0.95,SWE_q_0.5,USA_q_0.05,USA_q_0.16,USA_q_0.84,USA_q_0.95,USA_q_0.5,BEN_q_0.05,BEN_q_0.16,BEN_q_0.84,BEN_q_0.95,BEN_q_0.5,BGD_q_0.05,BGD_q_0.16,BGD_q_0.84,BGD_q_0.95,BGD_q_0.5,BIH_q_0.05,BIH_q_0.16,BIH_q_0.84,BIH_q_0.95,BIH_q_0.5,CHN_q_0.05,CHN_q_0.16,CHN_q_0.84,CHN_q_0.95,CHN_q_0.5,GIN_q_0.05,GIN_q_0.16,GIN_q_0.84,GIN_q_0.95,GIN_q_0.5,IND_q_0.05,IND_q_0.16,IND_q_0.84,IND_q_0.95,IND_q_0.5,KEN_q_0.05,KEN_q_0.16,KEN_q_0.84,KEN_q_0.95,KEN_q_0.5,LAO_q_0.05,LAO_q_0.16,LAO_q_0.84,LAO_q_0.95,LAO_q_0.5,MMR_q_0.05,MMR_q_0.16,MMR_q_0.84,MMR_q_0.95,MMR_q_0.5,NPL_q_0.05,NPL_q_0.16,NPL_q_0.84,NPL_q_0.95,NPL_q_0.5,TZA_q_0.05,TZA_q_0.16,TZA_q_0.84,TZA_q_0.95,TZA_q_0.5,VNM_q_0.05,VNM_q_0.16,VNM_q_0.84,VNM_q_0.95,VNM_q_0.5,BDI_q_0.05,BDI_q_0.16,BDI_q_0.84,BDI_q_0.95,BDI_q_0.5,MWI_q_0.05,MWI_q_0.16,MWI_q_0.84,MWI_q_0.95,MWI_q_0.5,ZWE_q_0.05,ZWE_q_0.16,ZWE_q_0.84,ZWE_q_0.95,ZWE_q_0.5,IRN_q_0.05,IRN_q_0.16,IRN_q_0.84,IRN_q_0.95,IRN_q_0.5,LBN_q_0.05,LBN_q_0.16,LBN_q_0.84,LBN_q_0.95,LBN_q_0.5,ARG_q_0.05,ARG_q_0.16,ARG_q_0.84,ARG_q_0.95,ARG_q_0.5,BGR_q_0.05,BGR_q_0.16,BGR_q_0.84,BGR_q_0.95,BGR_q_0.5,BRA_q_0.05,BRA_q_0.16,BRA_q_0.84,BRA_q_0.95,BRA_q_0.5,CHL_q_0.05,CHL_q_0.16,CHL_q_0.84,CHL_q_0.95,CHL_q_0.5,COL_q_0.05,COL_q_0.16,COL_q_0.84,COL_q_0.95,COL_q_0.5,CRI_q_0.05,CRI_q_0.16,CRI_q_0.84,CRI_q_0.95,CRI_q_0.5,DZA_q_0.05,DZA_q_0.16,DZA_q_0.84,DZA_q_0.95,DZA_q_0.5,ECU_q_0.05,ECU_q_0.16,ECU_q_0.84,ECU_q_0.95,ECU_q_0.5,HRV_q_0.05,HRV_q_0.16,HRV_q_0.84,HRV_q_0.95,HRV_q_0.5,HUN_q_0.05,HUN_q_0.16,HUN_q_0.84,HUN_q_0.95,HUN_q_0.5,JOR_q_0.05,JOR_q_0.16,JOR_q_0.84,JOR_q_0.95,JOR_q_0.5,KOR_q_0.05,KOR_q_0.16,KOR_q_0.84,KOR_q_0.95,KOR_q_0.5,MEX_q_0.05,MEX_q_0.16,MEX_q_0.84,MEX_q_0.95,MEX_q_0.5,MYS_q_0.05,MYS_q_0.16,MYS_q_0.84,MYS_q_0.95,MYS_q_0.5,PAN_q_0.05,PAN_q_0.16,PAN_q_0.84,PAN_q_0.95,PAN_q_0.5,POL_q_0.05,POL_q_0.16,POL_q_0.84,POL_q_0.95,POL_q_0.5,ROU_q_0.05,ROU_q_0.16,ROU_q_0.84,ROU_q_0.95,ROU_q_0.5,TUR_q_0.05,TUR_q_0.16,TUR_q_0.84,TUR_q_0.95,TUR_q_0.5,TWN_q_0.05,TWN_q_0.16,TWN_q_0.84,TWN_q_0.95,TWN_q_0.5,URY_q_0.05,URY_q_0.16,URY_q_0.84,URY_q_0.95,URY_q_0.5,ZAF_q_0.05,ZAF_q_0.16,ZAF_q_0.84,ZAF_q_0.95,ZAF_q_0.5,BFA_q_0.05,BFA_q_0.16,BFA_q_0.84,BFA_q_0.95,BFA_q_0.5,ETH_q_0.05,ETH_q_0.16,ETH_q_0.84,ETH_q_0.95,ETH_q_0.5,KHM_q_0.05,KHM_q_0.16,KHM_q_0.84,KHM_q_0.95,KHM_q_0.5,MLI_q_0.05,MLI_q_0.16,MLI_q_0.84,MLI_q_0.95,MLI_q_0.5,MOZ_q_0.05,MOZ_q_0.16,MOZ_q_0.84,MOZ_q_0.95,MOZ_q_0.5,RWA_q_0.05,RWA_q_0.16,RWA_q_0.84,RWA_q_0.95,RWA_q_0.5,TCD_q_0.05,TCD_q_0.16,TCD_q_0.84,TCD_q_0.95,TCD_q_0.5,UGA_q_0.05,UGA_q_0.16,UGA_q_0.84,UGA_q_0.95,UGA_q_0.5
8.453454087059734,8.453454087059734,8.49389500647121,8.49389500647121,8.453455208570077,9.592095926789021,9.592095926789021,9.837028816981594,9.837028816981594,9.592099999334385,9.333265261787194,9.333265261787194,9.436384034254706,9.436384034254706,9.333267804154401,8.91286761228076,8.91286761228076,8.943010280336376,8.943010280336376,8.912868820174824,8.43493385357379,8.43493385357379,8.478882002482427,8.478882002482427,8.434935283487732,9.324673461068038,9.324673461068038,9.34599210238965,9.34599210238965,9.324676695101234,9.44556810152404,9.44556810152404,9.4543606782153,9.4543606782153,9.445569935091722,9.068024883450171,9.068024883450171,9.130492662510495,9.130492662510495,9.06802610476678,9.476212915169535,9.476212915169535,9.47781215012794,9.47781215012794,9.476212942122077,9.363460372277348,9.363460372277348,9.411807079140013,9.411807079140013,9.363461111154114,8.968634903824073,8.968634903824073,8.969024044098342,8.969024044098342,8.968636600947013,9.10386876162784,9.10386876162784,9.1150599978721,9.1150599978721,9.10404254750395,8.890082039597738,8.890082039597738,8.90830673482278,8.90830673482278,8.89008576380973,9.718796380343528,9.718796380343528,9.74602379038924,9.74602379038924,9.718797783955859,9.305193837448625,9.305193837448625,9.390249904223431,9.390249904223431,9.305194566389678,7.178246097622017,7.1782469876449735,7.181707177721089,7.1842230698585,7.178246999247694,6.666372408705454,6.666372408705454,6.670766328016568,6.670766328016568,6.66637637296622,7.444520240939674,7.444520240939674,7.466447277889562,7.466447277889562,7.4445222309616685,6.799397895007072,6.799397895007072,6.834685462632659,6.834685462632659,6.799398241718073,7.8225488788377895,7.822936971559113,7.822992239492974,7.853755399404219,7.822983694047794,7.350201809408216,7.350204080218433,7.356238228598343,7.356238228598343,7.3502041336042865,7.277469888966891,7.277469888966891,7.459645127076269,7.459645127076269,7.2774740580021025,7.363934112540107,7.363943464229612,7.381941660276206,7.4034814558693505,7.363943558410832,8.141698284485695,8.141698284485695,8.181451002040989,8.181451002040989,8.141705483373105,8.626129359487905,8.626129359487905,8.649861037728671,8.649861037728671,8.626165029681005,8.135370243849776,8.135370243849776,8.138832209256435,8.138832209256435,8.13537423453885,8.773453102768213,8.773453102768213,8.775413198250382,8.775413198250382,8.77345977411503,8.61229206509882,8.61229206509882,8.633007012279103,8.633007012279103,8.612292259804848,8.484946434901847,8.484946434901847,8.66700395266647,8.66700395266647,8.484949472155975,8.298648246672439,8.298648246672439,8.307833866939523,8.307833866939523,8.298653146751581,7.922460601748751,7.922460601748751,7.922491293610902,7.928179514872829,7.922462020260074,8.729953218609078,8.729966250449744,8.73031244936269,8.802128290704655,8.729967208861483,10.219431616046833,10.219431616046833,10.225771830208618,10.225771830208618,10.219431993873831,9.620346126521778,9.620346126521778,9.635489713441055,9.635489713441055,9.620368647932752,9.547881511732225,9.548070592586553,9.548071894457028,9.569173602783671,9.54807133207719,10.796251099201745,10.809969268376006,10.8410338265624,10.871378606119922,10.821575791524458,8.04412165600508,8.04412165600508,8.050339522244542,8.050339522244542,8.044134015143623,7.996517289365161,7.996517289365161,8.001783233592086,8.001783233592086,7.996524096747891,8.592756708427483,8.592756708427483,8.606545547865716,8.606545547865716,8.592758722940049,8.554618938388165,8.554622937326675,8.554732664776889,8.58402518713657,8.554622953096429,7.672818388065543,7.693038896977258,7.693042455647744,7.706076019193113,7.69303896185424,7.082418435165845,7.082418435165845,7.087710908696599,7.096345058305144,7.082427077046671,10.827378927450747,10.827378927450747,10.847698379821239,10.847698379821239,10.827380460090268,10.700385344516869,10.700385344516869,10.715400546885807,10.715400546885807,10.700386550226925,10.592822078829991,10.592822078829991,10.593337113641642,10.593337113641642,10.592823086451093,9.85082391184439,9.886176578492206,9.890593652879264,9.921895580379413,9.886616814242968,11.058342848091161,11.058342848091161,11.068847570018264,11.068847570018264,11.058346199883118,10.773502201782156,10.773502201782156,10.775360863422282,10.775360863422282,10.773508866604379,9.94332983774467,9.943357291968537,9.94386157251972,9.990342083892791,9.943357881900834,10.466447186939128,10.466447186939128,10.471846533930325,10.471846533930325,10.466448447518273,9.439406037490293,9.439409361051673,9.45060845789156,9.463818346989928,9.439409658448755,10.564545128003138,10.564545128003138,10.569336696424157,10.569336696424157,10.564545450218695,10.557308094827249,10.557308094827249,10.602665967948106,10.602665967948106,10.55730902154714,10.008582178008195,10.008582178008195,10.020786369622577,10.020786369622577,10.008583351947042,10.829500908152694,10.829500908152694,10.883031676767434,10.883031676767434,10.829505463485994,11.235454032557131,11.235454032557131,11.2736590606346,11.2736590606346,11.235456240596857,10.354266052363473,10.354266052363473,10.451471093314264,10.451471093314264,10.354269091462184,9.561199934508085,9.561630681884111,9.561745014469137,9.61813476519228,9.561633981122588,10.602829159215474,10.602829159215474,10.634679812324983,10.634679812324983,10.602830857312673,10.791407556024406,10.791407556024406,10.80315542256974,10.80315542256974,10.791408399419488,10.230509592638917,10.230522000429673,10.233764207545313,10.24742790466196,10.230522385797133,10.520329092666168,10.520329092666168,10.557100939503243,10.557100939503243,10.520332604271893,8.69062838233219,8.69062838233219,8.796089314683227,9.366228199418114,8.690631504370424,10.139469517655996,10.139469517655996,10.155078799847095,10.155078799847095,10.139471225369041,11.18837404076775,11.18837404076775,11.271550890577247,11.271550890577247,11.188374404091762,10.733040406854554,10.733040406854554,10.762046609070211,10.762046609070211,10.733040957781173,10.93069335029298,10.93069335029298,10.943548602513363,10.943548602513363,10.930694537384445,7.7354055548091605,7.7354055548091605,7.7498223567450815,7.7498223567450815,7.7354060284955795,8.301525199533572,8.301525199533572,8.372472453143725,8.372472453143725,8.301528340488339,9.356500669325433,9.356500669325433,9.37974537119037,9.37974537119037,9.356507933491098,9.514120351272885,9.514120351272885,9.518886161466593,9.518886161466593,9.514121596471828,7.757761791184729,7.757761791184729,7.851029904600743,7.851029904600743,7.757763079073835,8.842342702011035,8.842342702011035,8.904672526462106,8.904672526462106,8.842345668312257,8.026031729148327,8.026031729148327,8.1013939066233,8.1013939066233,8.026033337681243,8.907414972961172,8.907414972961172,8.908446989787834,8.908446989787834,8.90741497303582,8.610097181019608,8.610097181019608,8.610706793039903,8.610706793039903,8.610115111306861,7.900495221807329,7.900495221807329,7.952625916420846,7.952625916420846,7.9004983222190175,7.938020697984088,7.938020697984088,8.03893389248425,8.03893389248425,7.938023274552487,8.791485252971869,8.791485252971869,8.908315801790748,8.908315801790748,8.791489033389135,6.642325953243793,6.642325953243793,6.6953291902965555,6.6953291902965555,6.64232729579252,6.3576946491190505,6.3576946491190505,6.3741825227461115,6.38977179041516,6.357703661020655,6.848186780612663,6.848192696276388,6.872090741808256,6.872090741808256,6.848192809374999,9.904531949214556,9.904531949214556,9.922611545497093,9.922611545497093,9.904532882563348,9.561568555017598,9.561568555017598,9.562741001518082,9.562741001518082,9.56157269678052,9.723522228131747,9.723522228131747,9.736870185664399,9.736870185664399,9.723528964859144,9.854718631780555,9.854718631780555,9.855573756309623,9.855573756309623,9.8547241537781,8.52375497352438,8.5347207801417,8.534722648782939,8.612670629959313,8.5347208035663,10.015518833683615,10.015518833683615,10.085073094552051,10.085073094552051,10.015520771896135,9.517783511855361,9.517783511855361,9.53702398403491,9.53702398403491,9.517785934116427,9.638348530641698,9.638348530641698,9.671210947957256,9.671210947957256,9.638350157828215,8.796235785034995,8.796238942791806,8.815121105448405,8.868979992394474,8.796239013897813,9.262686304639022,9.262686304639022,9.313053557336408,9.313053557336408,9.262687131885633,9.118363328405003,9.118371086778486,9.132699543600998,9.170790838863063,9.118371151761473,10.166252222161301,10.166252222161301,10.168631799446423,10.168631799446423,10.166253688966034,9.15526112780511,9.15526112780511,9.185652336374545,9.185652336374545,9.155437320040956,10.559280708606813,10.559280708606813,10.571856909341125,10.571856909341125,10.559283336048068,9.735951064302164,9.735951064302164,9.759726165709925,9.759726165709925,9.735953031684147,10.165008034771809,10.165008034771809,10.178949339350458,10.178949339350458,10.16500933102331,10.032508834891303,10.032508834891303,10.067626777210014,10.067626777210014,10.032509153953937,10.243074580154795,10.243074580154795,10.244769142638585,10.244769142638585,10.243075775440856,10.09796656224102,10.09796656224102,10.114503613296295,10.114503613296295,10.097968850948842,10.176508832238563,10.176508832238563,10.226239842650791,10.226239842650791,10.176526133836733,10.700667097158162,10.700667097158162,10.724445823278815,10.724445823278815,10.700667340069687,9.880985359235224,9.880985359235224,9.895884424832726,9.895884424832726,9.880988348895677,9.418049538270552,9.418049538270552,9.428026085408883,9.428026085408883,9.41805144371972,7.357372238557102,7.357372238557102,7.39782061573192,7.39782061573192,7.357375443773858,7.574550640654487,7.574550640654487,7.587767893236599,7.587767893236599,7.574551003851412,8.149320224064452,8.149320224064452,8.149475823139785,8.149475823139785,8.149323291199813,7.766959382240721,7.766959382240721,7.778357106558538,7.778357106558538,7.766994424664316,6.991971112646974,6.991971112646974,7.08834541853217,7.08834541853217,6.991972763013037,7.581566696652092,7.581566696652092,7.6252064390517065,7.6252064390517065,7.581570068901716,7.373550998882475,7.373550998882475,7.379827899764998,7.379827899764998,7.373552851076072,7.582835128666518,7.582835128666518,7.5867607384450775,7.5867607384450775,7.582836426136722
