6222.35,10016.08,5996.02,         NaN,6551.49,         NaN,         NaN,         NaN,         NaN,         NaN,2379.21,1211.93,         NaN,7225.24,16287.3,3714.26,         NaN,         NaN,         NaN,         NaN,         NaN,1302.5,         NaN,5552.63,6423.94,         NaN,         NaN,1611.42,         NaN,3573.78,         NaN,3090.05,4470.38,7219.67,         NaN,         NaN,3513.82,         NaN,         NaN,         NaN,         NaN,         NaN,3572.57,1281.23,977.47,         NaN,         NaN,         NaN,         NaN,4319.01,         NaN,2182.62,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1490.43,         NaN,         NaN,3116.47,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,6311.09,7221.22,         NaN,8285.23,         NaN,         NaN,2844.95,1633.46,1666.16,2950.54,2067.62,         NaN,         NaN,1104.8,         NaN,         NaN,         NaN,         NaN,         NaN,3445.95,         NaN,         NaN,         NaN,4178.68,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1247.15,         NaN,         NaN,4219.75,7185.75,1896.07,         NaN,         NaN,2701.39,         NaN,         NaN
6099.07,9812.9,6132.65,         NaN,6688.1,         NaN,         NaN,         NaN,981.32,         NaN,2421.32,1317.72,         NaN,7485.8,16386.67,3710.46,673.33,         NaN,         NaN,         NaN,         NaN,1340.44,         NaN,5652.79,6687.39,         NaN,         NaN,1659.94,         NaN,3832.72,         NaN,3143.12,4899.28,7366.61,         NaN,         NaN,4382.44,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1327.25,969.04,         NaN,         NaN,         NaN,         NaN,4365.75,         NaN,2268.78,         NaN,         NaN,597.98,         NaN,         NaN,         NaN,1430.98,         NaN,         NaN,2991.43,         NaN,615.74,         NaN,         NaN,         NaN,         NaN,1337.53,         NaN,         NaN,         NaN,6444.59,7449.91,         NaN,8562.54,         NaN,         NaN,2923.5,1648.28,1739.4,         NaN,2090.97,         NaN,         NaN,1072.97,         NaN,         NaN,         NaN,         NaN,         NaN,3086.85,         NaN,         NaN,         NaN,4282.76,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1166.27,         NaN,         NaN,4219.75,7304.15,1809.65,         NaN,         NaN,         NaN,         NaN,         NaN
6355.82,9802.32,6386.99,         NaN,6781.47,         NaN,         NaN,         NaN,         NaN,         NaN,2481.85,1276.16,         NaN,7777.88,17060.95,3981.12,         NaN,         NaN,         NaN,         NaN,         NaN,1380.48,         NaN,5844.09,6610.19,         NaN,         NaN,1709.48,         NaN,3690.41,         NaN,3278.29,5298.84,7441.98,         NaN,         NaN,4252.09,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1333.7,966.93,         NaN,         NaN,         NaN,         NaN,4369.65,         NaN,2316.64,         NaN,         NaN,617.97,         NaN,         NaN,         NaN,1426.73,         NaN,         NaN,2966.89,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1372.61,         NaN,         NaN,         NaN,6536.38,7645.65,         NaN,8118.66,         NaN,         NaN,2937.69,1684.85,1736.35,         NaN,2115.3,         NaN,         NaN,1080.93,         NaN,         NaN,         NaN,         NaN,         NaN,2640.73,         NaN,         NaN,         NaN,4445.2,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1096.37,         NaN,         NaN,4854.34,7528.65,1940.28,         NaN,         NaN,         NaN,         NaN,         NaN
6182.49,9914.49,6315.53,         NaN,6803.09,         NaN,         NaN,         NaN,         NaN,         NaN,2585.81,1278.99,         NaN,7901.85,16779.07,4004.86,733.01,         NaN,         NaN,         NaN,         NaN,1413.15,         NaN,6050.17,6782.92,         NaN,         NaN,1761.04,1325.94,3883,         NaN,3421.48,5253.94,7682.41,1576.88,         NaN,2544.06,         NaN,2062.94,         NaN,         NaN,         NaN,3746.51,1378.8,943.73,5540.25,5151.3,1583.04,         NaN,4575.13,2809.19,2320.9,         NaN,         NaN,637.02,         NaN,5077.3,         NaN,1522.7,868.19,         NaN,2786.94,         NaN,695.94,         NaN,         NaN,         NaN,         NaN,1503.93,         NaN,         NaN,         NaN,6754.26,8333.72,837.13,8029.69,         NaN,         NaN,2934.86,1719.43,1882.82,3036.71,2105.57,         NaN,1089.2,1079.48,         NaN,         NaN,4322.94,         NaN,         NaN,2284.63,         NaN,         NaN,         NaN,4723.39,829.24,         NaN,         NaN,1263.2,1366.92,2573.06,1192.23,         NaN,         NaN,4536.57,7673.57,1983.48,915.53,         NaN,         NaN,         NaN,         NaN
5376.08,9664.75,5240.34,         NaN,6325.44,         NaN,         NaN,         NaN,         NaN,         NaN,2456.85,1229.87,         NaN,7152.75,15705.28,3371.42,         NaN,         NaN,         NaN,         NaN,         NaN,1438.44,         NaN,5073.97,7127.42,         NaN,         NaN,1796.42,         NaN,3749.26,         NaN,3243.25,4879.11,7607.04,         NaN,         NaN,3247.5,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1363.15,994.35,         NaN,         NaN,         NaN,         NaN,4325.82,         NaN,2219.85,         NaN,         NaN,661.77,         NaN,         NaN,         NaN,1492.13,         NaN,         NaN,2792.78,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1537.21,         NaN,         NaN,         NaN,6453.87,8184.92,         NaN,8087.43,         NaN,         NaN,3092.91,1686.82,1813.65,         NaN,2117.24,         NaN,         NaN,908.01,         NaN,         NaN,         NaN,         NaN,         NaN,2730.75,         NaN,         NaN,         NaN,4823.58,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1149.29,         NaN,         NaN,3538.41,6947.04,2288.94,         NaN,         NaN,         NaN,         NaN,         NaN
5281.53,9413.95,4834.65,         NaN,6220.28,         NaN,         NaN,         NaN,         NaN,         NaN,2496.32,1258.21,         NaN,7521.52,15668.78,3156.79,         NaN,         NaN,         NaN,         NaN,         NaN,1476.38,         NaN,4807.95,6550.36,         NaN,         NaN,1831.8,         NaN,3763.17,         NaN,3049.99,4896.53,8082.18,         NaN,         NaN,2471.02,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1365.91,969.04,         NaN,         NaN,         NaN,         NaN,4108.66,         NaN,2393.23,         NaN,         NaN,768.42,         NaN,         NaN,         NaN,1402.11,         NaN,         NaN,2751.89,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1566,         NaN,         NaN,         NaN,6549.36,8321.73,         NaN,8063.76,         NaN,         NaN,3072.09,1809.36,1667.18,         NaN,2067.62,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,2785.77,         NaN,         NaN,         NaN,4990.88,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1197.22,         NaN,         NaN,3312.25,7041.77,2288.94,         NaN,         NaN,         NaN,         NaN,         NaN
5033.12,9379.03,4788.41,         NaN,6579.01,         NaN,         NaN,         NaN,         NaN,         NaN,2554.22,1267.66,         NaN,8255.92,16697.95,3810.18,         NaN,         NaN,         NaN,         NaN,         NaN,1522.74,         NaN,4867.07,6747.22,         NaN,         NaN,1850,         NaN,3894.77,         NaN,3069.02,5221.86,8140.38,         NaN,         NaN,2101.32,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1362.23,996.45,         NaN,         NaN,         NaN,         NaN,4446.58,         NaN,2728.28,         NaN,         NaN,746.52,         NaN,         NaN,         NaN,1446.27,         NaN,         NaN,2963.39,         NaN,835.64,         NaN,         NaN,         NaN,         NaN,1664.04,         NaN,         NaN,         NaN,6600.35,9067.72,         NaN,7980.48,         NaN,         NaN,2896.05,1972.41,1911.3,         NaN,2077.35,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,2302.63,         NaN,         NaN,         NaN,5267.12,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1290.09,         NaN,         NaN,3221.59,7901.86,2136.21,         NaN,         NaN,         NaN,         NaN,         NaN
4542.79,9211.83,4712.73,         NaN,5673.83,         NaN,         NaN,         NaN,         NaN,         NaN,2718.72,1327.17,         NaN,8531.19,16135.2,3826.32,         NaN,         NaN,         NaN,         NaN,         NaN,1554.36,         NaN,4895.8,6270.51,         NaN,         NaN,1869.21,         NaN,3815.6,         NaN,2562.36,4491.46,8106.03,         NaN,         NaN,1833.88,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1350.26,977.47,         NaN,         NaN,         NaN,         NaN,4461.19,         NaN,2786.78,         NaN,         NaN,819.84,         NaN,         NaN,         NaN,1502.32,         NaN,         NaN,3090.76,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1727,         NaN,         NaN,         NaN,6050.56,8092.04,         NaN,7805.38,         NaN,         NaN,2739.89,2019.84,2186.96,         NaN,2041.35,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,3190.88,         NaN,         NaN,         NaN,4947.11,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1446.85,         NaN,         NaN,3674.87,7596.85,2223.63,         NaN,         NaN,         NaN,         NaN,         NaN
5288.02,8846.75,4655.98,         NaN,4613.36,         NaN,         NaN,         NaN,         NaN,         NaN,2729.24,1273.33,         NaN,7891.35,14707.54,3811.13,         NaN,         NaN,         NaN,         NaN,         NaN,1609.15,         NaN,4947.53,5996.45,         NaN,         NaN,1887.4,         NaN,3771.73,         NaN,2220.91,3611.68,8073.59,         NaN,         NaN,3091.31,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1376.96,851.99,         NaN,         NaN,         NaN,         NaN,4348.22,         NaN,2792.1,         NaN,         NaN,876.97,         NaN,         NaN,         NaN,1366.44,         NaN,         NaN,3211.12,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1619.96,         NaN,         NaN,         NaN,5592.55,7593.72,         NaN,7653.95,         NaN,         NaN,2637.68,2006.99,2449.4,         NaN,1935.29,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,2494.69,         NaN,         NaN,         NaN,4571.65,         NaN,         NaN,         NaN,         NaN,         NaN,1454.46,1381.95,         NaN,         NaN,3674.87,8191.71,2311.05,         NaN,         NaN,2729.09,         NaN,         NaN
5385.35,9065.8,4116.81,         NaN,5464.49,         NaN,         NaN,         NaN,         NaN,         NaN,2716.08,1411.24,         NaN,7142.24,14610.2,3190.98,         NaN,         NaN,         NaN,         NaN,         NaN,1708.21,         NaN,4289.88,6692.21,         NaN,         NaN,1924.81,         NaN,3829.51,         NaN,2688.52,4238.52,7113.77,         NaN,         NaN,2754.19,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1488.33,969.04,         NaN,         NaN,         NaN,         NaN,4173.9,         NaN,3058.01,         NaN,         NaN,927.43,         NaN,         NaN,         NaN,1438.62,         NaN,         NaN,3338.49,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1933.88,         NaN,         NaN,         NaN,6876.64,8692.23,         NaN,8233.18,         NaN,         NaN,2541.14,2047.51,2310.04,         NaN,1975.19,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,2829.78,         NaN,         NaN,         NaN,4641.68,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1419.89,         NaN,         NaN,4310.41,8222.97,2223.63,         NaN,         NaN,         NaN,         NaN,         NaN
5655.08,9162.1,4396.38,         NaN,6387.36,         NaN,         NaN,         NaN,         NaN,         NaN,2683.19,1518.92,         NaN,6861.72,15537.98,3518.62,         NaN,         NaN,         NaN,         NaN,         NaN,1789.35,2499.02,4636.36,6921.88,         NaN,         NaN,1964.23,         NaN,4105.56,         NaN,2991.92,4865.37,6565.16,         NaN,         NaN,3096.92,1893.24,         NaN,2692.49,         NaN,         NaN,3051.51,1427.58,891.01,         NaN,         NaN,         NaN,         NaN,4273.24,         NaN,2837.84,         NaN,         NaN,800.79,         NaN,         NaN,         NaN,1346.91,         NaN,         NaN,3551.16,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1854.73,         NaN,         NaN,2297.63,7039.82,8945.89,         NaN,8791.59,         NaN,         NaN,2452.18,2042.57,2456.52,         NaN,2069.57,         NaN,         NaN,654.78,         NaN,         NaN,         NaN,         NaN,         NaN,2437.67,         NaN,1803.5,         NaN,4936.41,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1401.92,         NaN,         NaN,3357.1,8037.31,2158.32,         NaN,         NaN,         NaN,         NaN,         NaN
5651.37,9441.47,4829.4,         NaN,6539.69,         NaN,         NaN,         NaN,863.56,         NaN,2567.38,1518.92,         NaN,5965.53,13112.58,3086.51,         NaN,         NaN,         NaN,         NaN,         NaN,1854.69,2390.5,5104.34,6634.31,         NaN,         NaN,1983.44,         NaN,4205.07,         NaN,3055,4635.34,6354.31,         NaN,         NaN,4146.46,2057.02,         NaN,2648.18,         NaN,         NaN,         NaN,1413.77,953.22,5128.71,         NaN,         NaN,         NaN,4128.13,         NaN,3112.26,         NaN,         NaN,856.97,         NaN,         NaN,         NaN,1306.14,         NaN,         NaN,3538.31,         NaN,721.81,         NaN,         NaN,         NaN,         NaN,1795.36,         NaN,         NaN,2386.03,7393.06,7970.21,         NaN,7991.83,         NaN,         NaN,2376.47,2093.95,2353.78,         NaN,2171.73,         NaN,         NaN,709.76,         NaN,         NaN,         NaN,         NaN,         NaN,2752.76,         NaN,1778.11,         NaN,4682.54,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1445.85,         NaN,         NaN,3312.25,7704.83,2093.01,         NaN,         NaN,         NaN,         NaN,         NaN
5919.25,9735.65,5243.49,         NaN,7115.63,         NaN,         NaN,         NaN,         NaN,         NaN,2780.57,1590.71,         NaN,6740.9,15345.33,3159.64,         NaN,         NaN,         NaN,         NaN,         NaN,1941.1,2601.57,5524.71,7223.92,         NaN,         NaN,2003.66,         NaN,4338.82,         NaN,3336.37,5442.72,6914.36,         NaN,         NaN,4244.22,1921.51,         NaN,2767.12,         NaN,         NaN,         NaN,1436.78,983.8,5261.88,         NaN,         NaN,         NaN,4429.05,         NaN,3065.46,         NaN,         NaN,780.8,         NaN,         NaN,         NaN,1340.11,         NaN,         NaN,3564.01,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1923.99,         NaN,         NaN,2150.82,7673.06,8627.32,         NaN,7545.11,         NaN,         NaN,2407.7,2239.22,2586.72,         NaN,2407.2,         NaN,         NaN,789.35,         NaN,         NaN,         NaN,         NaN,         NaN,3636,         NaN,1837.64,         NaN,5018.12,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1601.62,         NaN,         NaN,3629.06,8019.31,2266.84,         NaN,         NaN,         NaN,         NaN,         NaN
6346.55,9982.22,5179.38,         NaN,7308.26,         NaN,         NaN,         NaN,         NaN,         NaN,2788.46,1648.33,         NaN,7065.55,15876.64,3738,         NaN,         NaN,         NaN,         NaN,         NaN,2024.35,2350.67,4560,7904.24,         NaN,         NaN,2022.87,         NaN,4346.31,         NaN,3544.64,5659,7097.55,         NaN,         NaN,4297.04,2091.14,         NaN,2648.18,         NaN,         NaN,         NaN,1448.75,941.62,5213.82,         NaN,         NaN,         NaN,4791.32,         NaN,3028.23,         NaN,         NaN,829.36,         NaN,         NaN,         NaN,1314.63,         NaN,         NaN,3628.28,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,1853.83,         NaN,         NaN,2301.58,7732.4,9192.55,         NaN,8017.39,         NaN,         NaN,2428.52,2356.81,2381.25,         NaN,2481.15,         NaN,         NaN,853.02,         NaN,         NaN,         NaN,         NaN,         NaN,3724.03,         NaN,1884.04,         NaN,5178.61,         NaN,         NaN,         NaN,         NaN,         NaN,1745.35,1630.58,         NaN,         NaN,3856.18,8922.98,2376.36,         NaN,         NaN,         NaN,         NaN,         NaN
