COG_q_0.05,COG_q_0.16,COG_q_0.84,COG_q_0.95,DOM_q_0.05,DOM_q_0.16,DOM_q_0.84,DOM_q_0.95,EGY_q_0.05,EGY_q_0.16,EGY_q_0.84,EGY_q_0.95,GTM_q_0.05,GTM_q_0.16,GTM_q_0.84,GTM_q_0.95,HND_q_0.05,HND_q_0.16,HND_q_0.84,HND_q_0.95,IDN_q_0.05,IDN_q_0.16,IDN_q_0.84,IDN_q_0.95,LKA_q_0.05,LKA_q_0.16,LKA_q_0.84,LKA_q_0.95,MAR_q_0.05,MAR_q_0.16,MAR_q_0.84,MAR_q_0.95,MNG_q_0.05,MNG_q_0.16,MNG_q_0.84,MNG_q_0.95,PER_q_0.05,PER_q_0.16,PER_q_0.84,PER_q_0.95,PHL_q_0.05,PHL_q_0.16,PHL_q_0.84,PHL_q_0.95,PRY_q_0.05,PRY_q_0.16,PRY_q_0.84,PRY_q_0.95,SLV_q_0.05,SLV_q_0.16,SLV_q_0.84,SLV_q_0.95,THA_q_0.05,THA_q_0.16,THA_q_0.84,THA_q_0.95,TUN_q_0.05,TUN_q_0.16,TUN_q_0.84,TUN_q_0.95,CAF_q_0.05,CAF_q_0.16,CAF_q_0.84,CAF_q_0.95,COD_q_0.05,COD_q_0.16,COD_q_0.84,COD_q_0.95,HTI_q_0.05,HTI_q_0.16,HTI_q_0.84,HTI_q_0.95,LBR_q_0.05,LBR_q_0.16,LBR_q_0.84,LBR_q_0.95,MDG_q_0.05,MDG_q_0.16,MDG_q_0.84,MDG_q_0.95,NER_q_0.05,NER_q_0.16,NER_q_0.84,NER_q_0.95,SLE_q_0.05,SLE_q_0.16,SLE_q_0.84,SLE_q_0.95,TGO_q_0.05,TGO_q_0.16,TGO_q_0.84,TGO_q_0.95,CIV_q_0.05,CIV_q_0.16,CIV_q_0.84,CIV_q_0.95,NIC_q_0.05,NIC_q_0.16,NIC_q_0.84,NIC_q_0.95,ZMB_q_0.05,ZMB_q_0.16,ZMB_q_0.84,ZMB_q_0.95,BOL_q_0.05,BOL_q_0.16,BOL_q_0.84,BOL_q_0.95,GHA_q_0.05,GHA_q_0.16,GHA_q_0.84,GHA_q_0.95,NGA_q_0.05,NGA_q_0.16,NGA_q_0.84,NGA_q_0.95,SDN_q_0.05,SDN_q_0.16,SDN_q_0.84,SDN_q_0.95,SEN_q_0.05,SEN_q_0.16,SEN_q_0.84,SEN_q_0.95,IRQ_q_0.05,IRQ_q_0.16,IRQ_q_0.84,IRQ_q_0.95,RUS_q_0.05,RUS_q_0.16,RUS_q_0.84,RUS_q_0.95,SRB_q_0.05,SRB_q_0.16,SRB_q_0.84,SRB_q_0.95,VEN_q_0.05,VEN_q_0.16,VEN_q_0.84,VEN_q_0.95,SAU_q_0.05,SAU_q_0.16,SAU_q_0.84,SAU_q_0.95,CMR_q_0.05,CMR_q_0.16,CMR_q_0.84,CMR_q_0.95,MRT_q_0.05,MRT_q_0.16,MRT_q_0.84,MRT_q_0.95,PAK_q_0.05,PAK_q_0.16,PAK_q_0.84,PAK_q_0.95,PSE_q_0.05,PSE_q_0.16,PSE_q_0.84,PSE_q_0.95,SYR_q_0.05,SYR_q_0.16,SYR_q_0.84,SYR_q_0.95,YEM_q_0.05,YEM_q_0.16,YEM_q_0.84,YEM_q_0.95,AUS_q_0.05,AUS_q_0.16,AUS_q_0.84,AUS_q_0.95,AUT_q_0.05,AUT_q_0.16,AUT_q_0.84,AUT_q_0.95,BEL_q_0.05,BEL_q_0.16,BEL_q_0.84,BEL_q_0.95,CAN_q_0.05,CAN_q_0.16,CAN_q_0.84,CAN_q_0.95,CHE_q_0.05,CHE_q_0.16,CHE_q_0.84,CHE_q_0.95,DEU_q_0.05,DEU_q_0.16,DEU_q_0.84,DEU_q_0.95,DNK_q_0.05,DNK_q_0.16,DNK_q_0.84,DNK_q_0.95,ESP_q_0.05,ESP_q_0.16,ESP_q_0.84,ESP_q_0.95,FIN_q_0.05,FIN_q_0.16,FIN_q_0.84,FIN_q_0.95,FRA_q_0.05,FRA_q_0.16,FRA_q_0.84,FRA_q_0.95,GBR_q_0.05,GBR_q_0.16,GBR_q_0.84,GBR_q_0.95,GRC_q_0.05,GRC_q_0.16,GRC_q_0.84,GRC_q_0.95,HKG_q_0.05,HKG_q_0.16,HKG_q_0.84,HKG_q_0.95,IRL_q_0.05,IRL_q_0.16,IRL_q_0.84,IRL_q_0.95,ISR_q_0.05,ISR_q_0.16,ISR_q_0.84,ISR_q_0.95,ITA_q_0.05,ITA_q_0.16,ITA_q_0.84,ITA_q_0.95,JPN_q_0.05,JPN_q_0.16,JPN_q_0.84,JPN_q_0.95,NLD_q_0.05,NLD_q_0.16,NLD_q_0.84,NLD_q_0.95,NOR_q_0.05,NOR_q_0.16,NOR_q_0.84,NOR_q_0.95,NZL_q_0.05,NZL_q_0.16,NZL_q_0.84,NZL_q_0.95,OMN_q_0.05,OMN_q_0.16,OMN_q_0.84,OMN_q_0.95,PRT_q_0.05,PRT_q_0.16,PRT_q_0.84,PRT_q_0.95,SGP_q_0.05,SGP_q_0.16,SGP_q_0.84,SGP_q_0.95,SWE_q_0.05,SWE_q_0.16,SWE_q_0.84,SWE_q_0.95,USA_q_0.05,USA_q_0.16,USA_q_0.84,USA_q_0.95,BEN_q_0.05,BEN_q_0.16,BEN_q_0.84,BEN_q_0.95,BGD_q_0.05,BGD_q_0.16,BGD_q_0.84,BGD_q_0.95,BIH_q_0.05,BIH_q_0.16,BIH_q_0.84,BIH_q_0.95,CHN_q_0.05,CHN_q_0.16,CHN_q_0.84,CHN_q_0.95,GIN_q_0.05,GIN_q_0.16,GIN_q_0.84,GIN_q_0.95,IND_q_0.05,IND_q_0.16,IND_q_0.84,IND_q_0.95,KEN_q_0.05,KEN_q_0.16,KEN_q_0.84,KEN_q_0.95,LAO_q_0.05,LAO_q_0.16,LAO_q_0.84,LAO_q_0.95,MMR_q_0.05,MMR_q_0.16,MMR_q_0.84,MMR_q_0.95,NPL_q_0.05,NPL_q_0.16,NPL_q_0.84,NPL_q_0.95,TZA_q_0.05,TZA_q_0.16,TZA_q_0.84,TZA_q_0.95,VNM_q_0.05,VNM_q_0.16,VNM_q_0.84,VNM_q_0.95,BDI_q_0.05,BDI_q_0.16,BDI_q_0.84,BDI_q_0.95,MWI_q_0.05,MWI_q_0.16,MWI_q_0.84,MWI_q_0.95,ZWE_q_0.05,ZWE_q_0.16,ZWE_q_0.84,ZWE_q_0.95,IRN_q_0.05,IRN_q_0.16,IRN_q_0.84,IRN_q_0.95,LBN_q_0.05,LBN_q_0.16,LBN_q_0.84,LBN_q_0.95,ARG_q_0.05,ARG_q_0.16,ARG_q_0.84,ARG_q_0.95,BGR_q_0.05,BGR_q_0.16,BGR_q_0.84,BGR_q_0.95,BRA_q_0.05,BRA_q_0.16,BRA_q_0.84,BRA_q_0.95,CHL_q_0.05,CHL_q_0.16,CHL_q_0.84,CHL_q_0.95,COL_q_0.05,COL_q_0.16,COL_q_0.84,COL_q_0.95,CRI_q_0.05,CRI_q_0.16,CRI_q_0.84,CRI_q_0.95,DZA_q_0.05,DZA_q_0.16,DZA_q_0.84,DZA_q_0.95,ECU_q_0.05,ECU_q_0.16,ECU_q_0.84,ECU_q_0.95,HRV_q_0.05,HRV_q_0.16,HRV_q_0.84,HRV_q_0.95,HUN_q_0.05,HUN_q_0.16,HUN_q_0.84,HUN_q_0.95,JOR_q_0.05,JOR_q_0.16,JOR_q_0.84,JOR_q_0.95,KOR_q_0.05,KOR_q_0.16,KOR_q_0.84,KOR_q_0.95,MEX_q_0.05,MEX_q_0.16,MEX_q_0.84,MEX_q_0.95,MYS_q_0.05,MYS_q_0.16,MYS_q_0.84,MYS_q_0.95,PAN_q_0.05,PAN_q_0.16,PAN_q_0.84,PAN_q_0.95,POL_q_0.05,POL_q_0.16,POL_q_0.84,POL_q_0.95,ROU_q_0.05,ROU_q_0.16,ROU_q_0.84,ROU_q_0.95,TUR_q_0.05,TUR_q_0.16,TUR_q_0.84,TUR_q_0.95,TWN_q_0.05,TWN_q_0.16,TWN_q_0.84,TWN_q_0.95,URY_q_0.05,URY_q_0.16,URY_q_0.84,URY_q_0.95,ZAF_q_0.05,ZAF_q_0.16,ZAF_q_0.84,ZAF_q_0.95,BFA_q_0.05,BFA_q_0.16,BFA_q_0.84,BFA_q_0.95,ETH_q_0.05,ETH_q_0.16,ETH_q_0.84,ETH_q_0.95,KHM_q_0.05,KHM_q_0.16,KHM_q_0.84,KHM_q_0.95,MLI_q_0.05,MLI_q_0.16,MLI_q_0.84,MLI_q_0.95,MOZ_q_0.05,MOZ_q_0.16,MOZ_q_0.84,MOZ_q_0.95,RWA_q_0.05,RWA_q_0.16,RWA_q_0.84,RWA_q_0.95,TCD_q_0.05,TCD_q_0.16,TCD_q_0.84,TCD_q_0.95,UGA_q_0.05,UGA_q_0.16,UGA_q_0.84,UGA_q_0.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.348285461756102,10.374126665203196,10.412038471927552,10.446471893829946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.204183953442581,7.204183953442581,7.207645033541653,7.210160925679064,7.630604595794122,7.630604595794122,7.650996535154149,7.650996535154149,7.7459614479234755,7.7459614479234755,7.756503515636427,7.7936280396347595,7.212449323766283,7.21245191836889,7.246769256507241,7.246769256507241,7.745561089203821,7.745561089203821,7.746004449859005,7.77676760977025,7.3867342466581825,7.3867342466581825,7.39277066584831,7.39277066584831,7.32876319563499,7.32876319563499,7.363609147257506,7.363609147257506,7.170381047715945,7.170390583090499,7.209929063943866,7.209929063943866,7.9610423934634795,7.961102644349105,7.961538837199156,7.96566526354111,8.437055428859486,8.437062813233087,8.460454001369465,8.460454001369465,7.860362510862184,7.862048545574164,7.8659207255633925,7.8659207255633925,,,,,,,,,,,,,,,,,,,,,8.64522046412607,8.645288696454742,8.645301537129663,8.718780221186268,9.316398943936006,9.316398943936006,9.325342368482088,9.367856916720363,8.70899797328677,8.709009947827917,8.720656133151882,8.720656133151882,9.475649847151544,9.47567275123964,9.498578663064645,9.498578663064645,10.383580111494092,10.419493496232485,10.485314375046205,10.537618849821886,7.753239671943932,7.753266634629274,7.783229965880262,7.783229965880262,7.209539940806703,7.209539940806703,7.221063112577579,7.278524592043693,7.291856886255808,7.291856886255808,7.328505291167402,7.328505291167402,7.200014360927025,7.200019339512789,7.218872095576009,7.237995556284875,7.702047877911413,7.702094455142188,7.713654236696662,7.713654236696662,7.054714232969503,7.054714232969503,7.064605208288495,7.064605208288495,9.79250571123519,9.834311092769308,9.834313097572243,9.884385211602469,9.442358824591293,9.442358824591293,9.462733945972845,9.496937146003598,9.461545683192927,9.461549042887345,9.523795908037131,9.523795908037131,9.740703882115215,9.77605654876303,9.811775550650236,9.811775550650236,10.386933243599382,10.386933243599382,10.398576517053234,10.422515408710018,9.594618615173186,9.594622032728028,9.638216720959235,9.638216720959235,9.762843496212835,9.762870950436703,9.763375230987885,9.809855742360956,9.188591572114127,9.188596213189598,9.264179856249065,9.264179856249065,9.319959716528402,9.320000512811239,9.325247333886859,9.336343640729488,9.466365221740844,9.466365221740844,9.496496060975682,9.496496060975682,9.503903616383099,9.54616674406215,9.61073913360502,9.61073913360502,8.96006840014869,8.96019498045939,9.027582822264208,9.027582822264208,8.634111853609491,8.634111853609491,8.634325126205603,8.635663669694283,9.157800691301192,9.158169070150338,9.1634765399922,9.239207946223635,9.143924890450027,9.143926730242745,9.146923950931821,9.153480012886549,9.401406913022825,9.401406913022825,9.458345269175686,9.458345269175686,9.014268308799952,9.109876735897725,9.12609261792429,9.21119892092204,9.63282187650054,9.63282187650054,9.640143463810531,9.699393207873769,10.067592099278196,10.067603897522833,10.07026232422511,10.083926021341757,9.742447528917753,9.742447528917753,9.78450207648848,9.78450207648848,8.35924185470083,8.35924185470083,8.476432602034492,8.971679508092226,8.758841272961114,8.758841272961114,8.892258476307395,8.892258476307395,8.534141853009535,8.534141853009535,8.661818475386834,8.661818475386834,9.711810569897924,9.71182917794842,9.712161266683665,9.731410820043225,9.840427404732647,9.840427404732647,9.883274778827563,9.883274778827563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.434193326406315,6.434197056621451,6.460248946485449,6.484158031653027,6.059249318666196,6.0624585135460185,6.09647774644469,6.09647774644469,7.03371211598737,7.03371211598737,7.05311648513658,7.05311648513658,9.791226616981415,9.791442851224545,9.801557599719247,9.801557599719247,9.4816965613152,9.4816965613152,9.485255407858963,9.50382216638518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.770404698873778,7.770404698873778,7.774418252642358,7.795399670260012,8.049595473310896,8.049595473310896,8.094847101133889,8.094847101133889,7.529519729059058,7.529519729059058,7.632638501526571,7.632638501526571,8.177754559391422,8.177754559391422,8.207897227447036,8.207897227447036,7.80901229905923,7.80901229905923,7.852960447967866,7.852960447967866,7.401627765864896,7.401627765864896,7.422946407186509,7.422946407186509,7.450096212928072,7.450096212928072,7.487986422296945,7.487986422296945,7.821182792203396,7.821182792203396,7.834740545870715,7.834740545870715,7.8921530759960765,7.8921530759960765,7.8931270470549535,7.8931270470549535,8.680235153366748,8.680235153366748,8.697138189372282,8.697138189372282,8.022027639471366,8.022027639471366,8.022416779745633,8.022416779745633,7.866142130770821,7.866142130770821,7.877333367015081,7.877333367015081,8.230385535652813,8.230385535652813,8.248610230877855,8.248610230877855,7.208615141699624,7.208615141699624,7.2443458537937335,7.2443458537937335,7.750733883281047,7.750733883281047,7.792121703034876,7.792121703034876,7.204183953442581,7.204183953442581,7.207645033541653,7.234032869193281,7.630604595794122,7.630604595794122,7.659591090890696,7.659591090890696,7.739517761060045,7.739519767081227,7.756503515636427,7.756503515636427,7.233989571965019,7.233989571965019,7.252178804866894,7.286746913168028,7.779798952663841,7.779801235409221,7.805354974566454,7.805354974566454,7.3580114569704085,7.3580114569704085,7.385907780164917,7.385907780164917,7.381298646771037,7.381298646771037,7.416531940401608,7.416531940401608,7.271307520007092,7.271307520007092,7.276707896136942,7.350036249851149,8.092672981752898,8.092672981752898,8.092930510775105,8.102535737930266,8.527428630137146,8.527428630137146,8.542171099907852,8.542171099907852,7.927374864084962,7.927374864084962,7.929413311048317,7.938038892962384,8.27193261078294,8.27193261078294,8.273573662341013,8.282078053210236,8.012818016768415,8.012818016768415,8.01705689930244,8.01705689930244,7.856032353382944,7.856032353382944,7.881049968324025,7.881049968324025,7.82148183866817,7.82148183866817,7.830667458935253,7.830667458935253,7.92318972837784,7.92318972837784,7.945903256213201,7.945903256213201,8.726682344281103,8.726682344281103,8.771932825394874,8.772012748388411,9.369407801896246,9.369407801896246,9.403333558305725,9.403333558305725,8.80076783993985,8.80076783993985,8.912038704401988,8.912038704401988,9.562694950956269,9.562694950956269,9.569101739171378,9.584528184107105,10.431644998968569,10.477863368914036,10.575982624330225,10.608813895950977,7.772284115204423,7.772289037954356,7.802860393057796,7.802860393057796,7.627335020957822,7.627335020957822,7.764678931109035,7.764678931109035,7.332388826403682,7.332388826403682,7.375285823919598,7.375285823919598,7.242060884437976,7.242060884437976,7.265213578954222,7.265213578954222,7.817950432063671,7.817969872799021,7.861704423955201,7.861704423955201,7.060297798695965,7.060297798695965,7.073128105180262,7.073128105180262,9.834311092769308,9.834311092769308,9.836353209501805,9.884073706581171,9.494667823975359,9.494667823975359,9.553267923443546,9.553267923443546,9.520371092566563,9.520371092566563,9.602969568237153,9.602969568237153,9.785108776961954,9.785108776961954,9.793894061419426,9.825212205701062,10.421373195612341,10.421373195612341,10.471620331498608,10.471620331498608,9.646207939292236,9.646276997849967,9.708821907968508,9.708821907968508,9.83636008296182,9.868135466585466,9.925915555332733,9.925915555332733,9.231223553118422,9.231249249896539,9.246511868604905,9.32733045247723,9.369579227909497,9.369579227909497,9.471306941922332,9.471306941922332,9.518127586226482,9.518747879683715,9.569610377894438,9.569610377894438,9.551722677313608,9.551822875500024,9.553213278912112,9.562990850928147,9.046370979300393,9.046377573469544,9.195000684400293,9.195000684400293,8.68998111386031,8.689986068767414,8.77393515301896,8.77393515301896,9.196107564395374,9.196107564395374,9.208485321265865,9.270812907784414,9.201201299968417,9.201201299968417,9.201479598631842,9.240017078376296,9.420616694423503,9.4402649419573,9.492693526471825,9.492693526471825,9.10832714873512,9.10832714873512,9.23971487893072,9.23971487893072,9.70937596567968,9.70937596567968,9.809175112810008,9.809175112810008,10.108552583457255,10.108832813506515,10.109823293667842,10.145546021886306,9.773302290289315,9.773302290289315,9.786449041044154,9.791297357191176,8.31346738942061,8.31346738942061,8.366566121195369,8.535457317230485,8.804779759307603,8.804779759307603,8.872373935210216,8.902614269115052,8.469643213607451,8.469770316438753,8.612876172014804,8.612876172014804,9.77081636126089,9.77081636126089,9.771309034163254,9.813550815202449,9.88260604345624,9.933076451412143,9.954230489375078,9.954230489375078,6.953491042776092,6.953491042776092,6.955799518504954,6.967907844712012,7.2649555102032926,7.264961081990257,7.292014632549488,7.292014632549488,6.899251395438698,6.899251395438698,6.922496097303635,6.922496097303635,6.747976623674527,6.747976623674527,6.76840125339761,6.76840125339761,7.291765195060896,7.291765195060896,7.3113184743269315,7.3113184743269315,7.074898538919714,7.074898538919714,7.078997840406613,7.078997840406613,7.593998437036593,7.593998437036593,7.647170305600597,7.647170305600597,6.979284896497169,6.979284896497169,6.979954275710702,6.979954275710702,6.438167563232391,6.438167563232391,6.43829142642871,6.438777175252685,6.908116095495682,6.908116095495682,6.918813906338871,6.918813906338871,6.991111742493946,6.991111742493946,7.0920249369941075,7.0920249369941075,6.996982863103189,6.996982863103189,7.027438729927148,7.027438729927148,6.471107675563518,6.471107675563518,6.471901067203858,6.495810152371436,6.045668601121494,6.045668601121494,6.10888020007205,6.10888020007205,7.035127392916271,7.035171763606758,7.069643828564239,7.069643828564239,9.836691088394133,9.836904044340027,9.847022071131965,9.847043155373566,9.511959689328418,9.511959981370149,9.53117675530098,9.538524630763833,9.14911654881367,9.14911654881367,9.162464506346321,9.162464506346321,8.057711672470617,8.057711672470617,8.058566796999685,8.058566796999685,8.460281527836946,8.460281527836946,8.500387958523042,8.500387958523042,8.736516350138519,8.736516350138519,8.806070611006955,8.806070611006955,8.383015182158994,8.383015182158994,8.392649856341636,8.392649856341636,8.39898831679831,8.39898831679831,8.421443006232751,8.421443006232751,8.753541979525759,8.753541979525759,8.75773176819555,8.75773176819555,8.44595719894201,8.44595719894201,8.451145265032833,8.451145265032833,9.019027540314893,9.019032342460218,9.039659992975412,9.039659992975412,8.96407102103486,8.96407102103486,8.96645059831998,8.96645059831998,8.975292423101646,8.975292423101646,9.00568363167108,9.00568363167108,7.457205106098108,7.457205106098108,7.462342330210085,7.462342330210085,8.918424768793196,8.918424768793196,8.959927108952437,8.959927108952437,8.012112729214163,8.012112729214163,8.012220150577262,8.012220150577262,8.27065562147342,8.27065562147342,8.276282967915634,8.276282967915634,8.75208399816165,8.75208399816165,8.75377856064544,8.75377856064544,8.060053663669942,8.060053663669942,8.092451717591612,8.092451717591612,8.674834994882021,8.674834994882021,8.72456600529425,8.72456600529425,7.8438448042298505,7.8438448042298505,7.848129657576775,7.848129657576775,8.87832856078304,8.878331435708368,8.893227626380542,8.893227626380542,9.011734012774268,9.011734012774268,9.021710559912597,9.021710559912597,6.409285468018861,6.409285468018861,6.4157581420686896,6.449729697905793,6.482266019043045,6.482266019043045,6.4822783458664635,6.483378782944186,7.314785827815007,7.314785827815007,7.314941426890339,7.314941426890339,5.666495889870184,5.666495889870184,5.677893614188001,5.677893614188001,5.867033644496444,5.867033644496444,5.930625807719497,5.930625807719497,6.518822751508333,6.518822751508333,6.5884430946379124,6.5884430946379124,7.151076960341194,7.151076960341194,7.1783345114816255,7.1783345114816255,7.006323078637618,7.006323078637618,7.010248688416178,7.010248688416178
