COG_q_0.05,COG_q_0.16,COG_q_0.84,COG_q_0.95,DOM_q_0.05,DOM_q_0.16,DOM_q_0.84,DOM_q_0.95,EGY_q_0.05,EGY_q_0.16,EGY_q_0.84,EGY_q_0.95,GTM_q_0.05,GTM_q_0.16,GTM_q_0.84,GTM_q_0.95,HND_q_0.05,HND_q_0.16,HND_q_0.84,HND_q_0.95,IDN_q_0.05,IDN_q_0.16,IDN_q_0.84,IDN_q_0.95,LKA_q_0.05,LKA_q_0.16,LKA_q_0.84,LKA_q_0.95,MAR_q_0.05,MAR_q_0.16,MAR_q_0.84,MAR_q_0.95,MNG_q_0.05,MNG_q_0.16,MNG_q_0.84,MNG_q_0.95,PER_q_0.05,PER_q_0.16,PER_q_0.84,PER_q_0.95,PHL_q_0.05,PHL_q_0.16,PHL_q_0.84,PHL_q_0.95,PRY_q_0.05,PRY_q_0.16,PRY_q_0.84,PRY_q_0.95,SLV_q_0.05,SLV_q_0.16,SLV_q_0.84,SLV_q_0.95,THA_q_0.05,THA_q_0.16,THA_q_0.84,THA_q_0.95,TUN_q_0.05,TUN_q_0.16,TUN_q_0.84,TUN_q_0.95,COG_q_0.5,DOM_q_0.5,EGY_q_0.5,GTM_q_0.5,HND_q_0.5,IDN_q_0.5,LKA_q_0.5,MAR_q_0.5,MNG_q_0.5,PER_q_0.5,PHL_q_0.5,PRY_q_0.5,SLV_q_0.5,THA_q_0.5,TUN_q_0.5,CAF_q_0.05,CAF_q_0.16,CAF_q_0.84,CAF_q_0.95,COD_q_0.05,COD_q_0.16,COD_q_0.84,COD_q_0.95,HTI_q_0.05,HTI_q_0.16,HTI_q_0.84,HTI_q_0.95,LBR_q_0.05,LBR_q_0.16,LBR_q_0.84,LBR_q_0.95,MDG_q_0.05,MDG_q_0.16,MDG_q_0.84,MDG_q_0.95,NER_q_0.05,NER_q_0.16,NER_q_0.84,NER_q_0.95,SLE_q_0.05,SLE_q_0.16,SLE_q_0.84,SLE_q_0.95,TGO_q_0.05,TGO_q_0.16,TGO_q_0.84,TGO_q_0.95,CAF_q_0.5,COD_q_0.5,HTI_q_0.5,LBR_q_0.5,MDG_q_0.5,NER_q_0.5,SLE_q_0.5,TGO_q_0.5,CIV_q_0.05,CIV_q_0.16,CIV_q_0.84,CIV_q_0.95,NIC_q_0.05,NIC_q_0.16,NIC_q_0.84,NIC_q_0.95,ZMB_q_0.05,ZMB_q_0.16,ZMB_q_0.84,ZMB_q_0.95,CIV_q_0.5,NIC_q_0.5,ZMB_q_0.5,BOL_q_0.05,BOL_q_0.16,BOL_q_0.84,BOL_q_0.95,GHA_q_0.05,GHA_q_0.16,GHA_q_0.84,GHA_q_0.95,NGA_q_0.05,NGA_q_0.16,NGA_q_0.84,NGA_q_0.95,SDN_q_0.05,SDN_q_0.16,SDN_q_0.84,SDN_q_0.95,SEN_q_0.05,SEN_q_0.16,SEN_q_0.84,SEN_q_0.95,BOL_q_0.5,GHA_q_0.5,NGA_q_0.5,SDN_q_0.5,SEN_q_0.5,IRQ_q_0.05,IRQ_q_0.16,IRQ_q_0.84,IRQ_q_0.95,RUS_q_0.05,RUS_q_0.16,RUS_q_0.84,RUS_q_0.95,SRB_q_0.05,SRB_q_0.16,SRB_q_0.84,SRB_q_0.95,VEN_q_0.05,VEN_q_0.16,VEN_q_0.84,VEN_q_0.95,IRQ_q_0.5,RUS_q_0.5,SRB_q_0.5,VEN_q_0.5,SAU_q_0.05,SAU_q_0.16,SAU_q_0.84,SAU_q_0.95,SAU_q_0.5,CMR_q_0.05,CMR_q_0.16,CMR_q_0.84,CMR_q_0.95,MRT_q_0.05,MRT_q_0.16,MRT_q_0.84,MRT_q_0.95,PAK_q_0.05,PAK_q_0.16,PAK_q_0.84,PAK_q_0.95,PSE_q_0.05,PSE_q_0.16,PSE_q_0.84,PSE_q_0.95,SYR_q_0.05,SYR_q_0.16,SYR_q_0.84,SYR_q_0.95,YEM_q_0.05,YEM_q_0.16,YEM_q_0.84,YEM_q_0.95,CMR_q_0.5,MRT_q_0.5,PAK_q_0.5,PSE_q_0.5,SYR_q_0.5,YEM_q_0.5,AUS_q_0.05,AUS_q_0.16,AUS_q_0.84,AUS_q_0.95,AUT_q_0.05,AUT_q_0.16,AUT_q_0.84,AUT_q_0.95,BEL_q_0.05,BEL_q_0.16,BEL_q_0.84,BEL_q_0.95,CAN_q_0.05,CAN_q_0.16,CAN_q_0.84,CAN_q_0.95,CHE_q_0.05,CHE_q_0.16,CHE_q_0.84,CHE_q_0.95,DEU_q_0.05,DEU_q_0.16,DEU_q_0.84,DEU_q_0.95,DNK_q_0.05,DNK_q_0.16,DNK_q_0.84,DNK_q_0.95,ESP_q_0.05,ESP_q_0.16,ESP_q_0.84,ESP_q_0.95,FIN_q_0.05,FIN_q_0.16,FIN_q_0.84,FIN_q_0.95,FRA_q_0.05,FRA_q_0.16,FRA_q_0.84,FRA_q_0.95,GBR_q_0.05,GBR_q_0.16,GBR_q_0.84,GBR_q_0.95,GRC_q_0.05,GRC_q_0.16,GRC_q_0.84,GRC_q_0.95,HKG_q_0.05,HKG_q_0.16,HKG_q_0.84,HKG_q_0.95,IRL_q_0.05,IRL_q_0.16,IRL_q_0.84,IRL_q_0.95,ISR_q_0.05,ISR_q_0.16,ISR_q_0.84,ISR_q_0.95,ITA_q_0.05,ITA_q_0.16,ITA_q_0.84,ITA_q_0.95,JPN_q_0.05,JPN_q_0.16,JPN_q_0.84,JPN_q_0.95,NLD_q_0.05,NLD_q_0.16,NLD_q_0.84,NLD_q_0.95,NOR_q_0.05,NOR_q_0.16,NOR_q_0.84,NOR_q_0.95,NZL_q_0.05,NZL_q_0.16,NZL_q_0.84,NZL_q_0.95,OMN_q_0.05,OMN_q_0.16,OMN_q_0.84,OMN_q_0.95,PRT_q_0.05,PRT_q_0.16,PRT_q_0.84,PRT_q_0.95,SGP_q_0.05,SGP_q_0.16,SGP_q_0.84,SGP_q_0.95,SWE_q_0.05,SWE_q_0.16,SWE_q_0.84,SWE_q_0.95,USA_q_0.05,USA_q_0.16,USA_q_0.84,USA_q_0.95,AUS_q_0.5,AUT_q_0.5,BEL_q_0.5,CAN_q_0.5,CHE_q_0.5,DEU_q_0.5,DNK_q_0.5,ESP_q_0.5,FIN_q_0.5,FRA_q_0.5,GBR_q_0.5,GRC_q_0.5,HKG_q_0.5,IRL_q_0.5,ISR_q_0.5,ITA_q_0.5,JPN_q_0.5,NLD_q_0.5,NOR_q_0.5,NZL_q_0.5,OMN_q_0.5,PRT_q_0.5,SGP_q_0.5,SWE_q_0.5,USA_q_0.5,BEN_q_0.05,BEN_q_0.16,BEN_q_0.84,BEN_q_0.95,BGD_q_0.05,BGD_q_0.16,BGD_q_0.84,BGD_q_0.95,BIH_q_0.05,BIH_q_0.16,BIH_q_0.84,BIH_q_0.95,CHN_q_0.05,CHN_q_0.16,CHN_q_0.84,CHN_q_0.95,GIN_q_0.05,GIN_q_0.16,GIN_q_0.84,GIN_q_0.95,IND_q_0.05,IND_q_0.16,IND_q_0.84,IND_q_0.95,KEN_q_0.05,KEN_q_0.16,KEN_q_0.84,KEN_q_0.95,LAO_q_0.05,LAO_q_0.16,LAO_q_0.84,LAO_q_0.95,MMR_q_0.05,MMR_q_0.16,MMR_q_0.84,MMR_q_0.95,NPL_q_0.05,NPL_q_0.16,NPL_q_0.84,NPL_q_0.95,TZA_q_0.05,TZA_q_0.16,TZA_q_0.84,TZA_q_0.95,VNM_q_0.05,VNM_q_0.16,VNM_q_0.84,VNM_q_0.95,BEN_q_0.5,BGD_q_0.5,BIH_q_0.5,CHN_q_0.5,GIN_q_0.5,IND_q_0.5,KEN_q_0.5,LAO_q_0.5,MMR_q_0.5,NPL_q_0.5,TZA_q_0.5,VNM_q_0.5,BDI_q_0.05,BDI_q_0.16,BDI_q_0.84,BDI_q_0.95,MWI_q_0.05,MWI_q_0.16,MWI_q_0.84,MWI_q_0.95,ZWE_q_0.05,ZWE_q_0.16,ZWE_q_0.84,ZWE_q_0.95,BDI_q_0.5,MWI_q_0.5,ZWE_q_0.5,IRN_q_0.05,IRN_q_0.16,IRN_q_0.84,IRN_q_0.95,LBN_q_0.05,LBN_q_0.16,LBN_q_0.84,LBN_q_0.95,IRN_q_0.5,LBN_q_0.5,ARG_q_0.05,ARG_q_0.16,ARG_q_0.84,ARG_q_0.95,BGR_q_0.05,BGR_q_0.16,BGR_q_0.84,BGR_q_0.95,BRA_q_0.05,BRA_q_0.16,BRA_q_0.84,BRA_q_0.95,CHL_q_0.05,CHL_q_0.16,CHL_q_0.84,CHL_q_0.95,COL_q_0.05,COL_q_0.16,COL_q_0.84,COL_q_0.95,CRI_q_0.05,CRI_q_0.16,CRI_q_0.84,CRI_q_0.95,DZA_q_0.05,DZA_q_0.16,DZA_q_0.84,DZA_q_0.95,ECU_q_0.05,ECU_q_0.16,ECU_q_0.84,ECU_q_0.95,HRV_q_0.05,HRV_q_0.16,HRV_q_0.84,HRV_q_0.95,HUN_q_0.05,HUN_q_0.16,HUN_q_0.84,HUN_q_0.95,JOR_q_0.05,JOR_q_0.16,JOR_q_0.84,JOR_q_0.95,KOR_q_0.05,KOR_q_0.16,KOR_q_0.84,KOR_q_0.95,MEX_q_0.05,MEX_q_0.16,MEX_q_0.84,MEX_q_0.95,MYS_q_0.05,MYS_q_0.16,MYS_q_0.84,MYS_q_0.95,PAN_q_0.05,PAN_q_0.16,PAN_q_0.84,PAN_q_0.95,POL_q_0.05,POL_q_0.16,POL_q_0.84,POL_q_0.95,ROU_q_0.05,ROU_q_0.16,ROU_q_0.84,ROU_q_0.95,TUR_q_0.05,TUR_q_0.16,TUR_q_0.84,TUR_q_0.95,TWN_q_0.05,TWN_q_0.16,TWN_q_0.84,TWN_q_0.95,URY_q_0.05,URY_q_0.16,URY_q_0.84,URY_q_0.95,ZAF_q_0.05,ZAF_q_0.16,ZAF_q_0.84,ZAF_q_0.95,ARG_q_0.5,BGR_q_0.5,BRA_q_0.5,CHL_q_0.5,COL_q_0.5,CRI_q_0.5,DZA_q_0.5,ECU_q_0.5,HRV_q_0.5,HUN_q_0.5,JOR_q_0.5,KOR_q_0.5,MEX_q_0.5,MYS_q_0.5,PAN_q_0.5,POL_q_0.5,ROU_q_0.5,TUR_q_0.5,TWN_q_0.5,URY_q_0.5,ZAF_q_0.5,BFA_q_0.05,BFA_q_0.16,BFA_q_0.84,BFA_q_0.95,ETH_q_0.05,ETH_q_0.16,ETH_q_0.84,ETH_q_0.95,KHM_q_0.05,KHM_q_0.16,KHM_q_0.84,KHM_q_0.95,MLI_q_0.05,MLI_q_0.16,MLI_q_0.84,MLI_q_0.95,MOZ_q_0.05,MOZ_q_0.16,MOZ_q_0.84,MOZ_q_0.95,RWA_q_0.05,RWA_q_0.16,RWA_q_0.84,RWA_q_0.95,TCD_q_0.05,TCD_q_0.16,TCD_q_0.84,TCD_q_0.95,UGA_q_0.05,UGA_q_0.16,UGA_q_0.84,UGA_q_0.95,BFA_q_0.5,ETH_q_0.5,KHM_q_0.5,MLI_q_0.5,MOZ_q_0.5,RWA_q_0.5,TCD_q_0.5,UGA_q_0.5
8.537228611296761,8.537228611296761,8.562223582682996,8.562223582682996,9.580796862320332,9.580806675002856,9.626048490143326,9.626048490143326,9.326697204111627,9.326697204111627,9.429815976579139,9.429815976579139,8.912153293415576,8.912153293415576,8.912155526306696,8.94229596147119,8.436155145347492,8.436155145347492,8.480103294256127,8.480103294256127,9.329799429588194,9.329799429588194,9.351118070909806,9.351118070909806,9.435651333405248,9.435652033962432,9.473541542774122,9.473541542774122,9.01506433251403,9.015066873025397,9.028622086181349,9.028622086181349,9.472082843120361,9.472082843120361,9.472082988927047,9.47305681417924,9.4066866664716,9.4066866664716,9.423589702477134,9.423589702477134,8.964896554822735,8.964896554822735,8.965285695097004,8.965285695097004,9.108815817927951,9.108815817927951,9.120007054172211,9.120007054172211,8.887585295763948,8.887585295763948,8.90580999098899,8.90580999098899,9.71611136915105,9.71611136915105,9.751842081245162,9.751842081245162,9.325393718960608,9.325393718960608,9.366781538714438,9.366781538714438,8.53723796532618,9.580807924399217,9.326699746478834,8.912154501309638,8.436156575261432,9.32980266362139,9.43565213199303,9.015067465017042,9.472082923995174,9.406691811758783,8.964898251945675,9.10898960380406,8.88758901997594,9.716118138499668,9.325420920202363,7.180798394421357,7.180799284444313,7.184259474520429,7.18677536665784,7.609000483199482,7.609000483199482,7.611271707523565,7.6293924225595084,7.711123827086706,7.719977840518475,7.721665894799658,7.75879041879799,7.2660035591233205,7.266005738589511,7.283814173468537,7.300323491864279,7.839650999069001,7.8399769969549125,7.870857519635429,7.870857519635429,7.351125839284036,7.351128110094253,7.357162258474163,7.357162258474163,7.324713962560488,7.324713962560488,7.359559914183004,7.359559914183004,7.369604850731403,7.369612860446028,7.4091528669593245,7.4091528669593245,7.180799296047034,7.609003164513091,7.721664587084124,7.266006309022262,7.840085814279005,7.351128163480106,7.324716365351262,7.369614630633274,8.133578820348996,8.13363907123462,8.134075264084672,8.138201690426627,8.614864225225338,8.614864225225338,8.638262797735317,8.638262797735317,8.224523336500122,8.226209371212102,8.23008155120133,8.23008155120133,8.133680235180126,8.614885345112482,8.226211752294956,8.80894013099145,8.80894013099145,8.819085573418747,8.819085573418747,8.543776287994227,8.543776287994227,8.543800029569654,8.548015170528252,8.448411047473213,8.448411047473213,8.473428662414294,8.473428662414294,8.295375770484094,8.295375770484094,8.304561390751179,8.304561390751179,8.021205950354268,8.021205950354268,8.04391947818963,8.04391947818963,8.808952134527976,8.543799229774944,8.448451419634594,8.295380670563237,8.021208895352238,8.771742924657708,8.771811156986383,8.771823997661302,8.845302681717907,9.528448578859285,9.529151728119194,9.529293994217124,9.579906551643642,8.873557137072064,8.873569111613213,8.885215296937176,8.885215296937176,9.563711040500234,9.563711040500234,9.563762653485231,9.586639856413335,8.771811503304098,9.529224566085352,8.873569781122491,9.563739918144279,10.801619082688426,10.848404155655455,10.88775390764227,10.922187329544665,10.85418989899723,7.733469327636449,7.733469327636449,7.733504074037858,7.763459621572778,7.747661740396143,7.7481601803472655,7.748239868459189,7.8166463916331335,7.435976877016916,7.436493871603577,7.47262528192851,7.47262528192851,7.316669540572481,7.316673722584523,7.354650735930331,7.354650735930331,7.682264698911994,7.682303823785844,7.693871057697243,7.693871057697243,7.087748801547962,7.087748801547962,7.088693247020328,7.097639776866953,7.73349691561375,7.748160388213656,7.436513821404164,7.316674888225392,7.6823151476541485,7.088224451781848,9.867981769325981,9.9097871508601,9.909789155663034,9.95986126969326,9.568691233032569,9.568696023997301,9.582551459170167,9.623269554444873,9.581123728575978,9.581127088270396,9.643373953420182,9.643373953420182,9.85082391184439,9.880520151828556,9.890593652879264,9.921895580379413,10.466011676919646,10.475789653836399,10.501593842030282,10.501593842030282,9.70742160016435,9.70742160016435,9.711027777239226,9.7510197059504,9.94332983774467,9.94332983774467,9.990342083892791,9.990342083892791,9.354251407000271,9.354255305503667,9.429839691135209,9.429839691135209,9.446990573480445,9.447024842358028,9.4522781908389,9.46337449768153,9.644952593536972,9.644952593536972,9.646786090330579,9.67508343277181,9.556019565514084,9.556019565514084,9.662855082736005,9.662855082736005,9.238757573506817,9.238908264352887,9.306271995622332,9.306271995622332,8.805438198806595,8.805438198806595,8.805651471402708,8.806990014891387,9.260134694383026,9.260134694383026,9.277927568071062,9.34154194930547,9.213162336407384,9.213164176200102,9.222717458843906,9.222717458843906,9.56119640903942,9.561622547864085,9.570757770647699,9.61813476519228,9.241928439249506,9.241928439249506,9.337542023993318,9.438859051371594,9.80134966344398,9.80134966344398,9.808671250753973,9.86792099481721,10.231093982598399,10.231105780843036,10.233764207545313,10.24742790466196,9.795933732353284,9.795933732353284,9.796392179394463,9.837988279924009,8.753725893581496,8.753725893581496,8.87091664091516,9.366163546972894,8.961999291680971,8.975395326886709,9.095416495027253,9.095416495027253,8.648550018952209,8.648592158567396,8.666317890834142,8.776226641329506,9.841838513999937,9.841838513999937,9.861438764145237,9.861438764145237,9.995398228656526,9.99541419112464,10.038245602751442,10.038245602751442,9.909787655584143,9.568696094628224,9.581127442064052,9.886616814242968,10.477652253095508,9.70742503796887,9.943357739664403,9.354256135955437,9.447032314338276,9.64547746486376,9.598282719134652,9.238908957071601,8.80544355122723,9.260503188172702,9.21316428042826,9.561630681884111,9.337537104297201,9.80135822783848,10.231106818247602,9.79635418276072,8.753729015619733,8.975395916569497,8.649000325082135,9.84186125418581,9.995508310025452,7.733534525099481,7.733534525099481,7.747951327035401,7.747951327035401,8.202048866826654,8.202048866826654,8.229107989172851,8.229107989172851,9.360726740642253,9.360726740642253,9.38397144250719,9.38397144250719,9.532308458233114,9.532335213816056,9.552733087956199,9.552733087956199,7.6707166307129775,7.6707166307129775,7.690269909979013,7.690269909979013,8.824427097243365,8.824427097243365,8.828526398730263,8.828526398730263,8.058573107921676,8.058573107921676,8.11174497648568,8.11174497648568,8.865119299295909,8.865119299295909,8.86578867850944,8.86578867850944,8.616602400144272,8.616602400144272,8.617212012164565,8.617212012164565,7.881741917152066,7.881741917152066,7.892439727995255,7.892439727995255,7.936803063715516,7.936803063715516,8.037716258215676,8.037716258215676,8.730953208434116,8.730953208434116,8.761409075258074,8.761409075258074,7.733534998785899,8.202054684924253,9.360734004807918,9.532337877646803,7.670724007076782,8.824433548593872,8.05857838873601,8.865119317201055,8.616620330431525,7.881750371810882,7.936805640283913,8.730963932039254,6.560242922042294,6.560246652257429,6.610207627289006,6.610207627289006,6.363618156827962,6.366827351707784,6.372293607294809,6.400846584606455,6.858027504445897,6.858027504445897,6.877431873595108,6.877431873595108,6.5602466584596115,6.366827586093812,6.858033536252321,9.893034394376846,9.893250628619978,9.90336537711468,9.90336537711468,9.552276433940657,9.552276433940657,9.552298755050852,9.574402039010637,9.893557867941619,9.55228616317264,9.739634826566503,9.739634826566503,9.752982784099155,9.752982784099155,9.852277388159932,9.852277388159932,9.853132512689,9.853132512689,9.575921286543725,9.575930193546599,9.616027717229821,9.616027717229821,10.0166910768167,10.0166910768167,10.086245337685137,10.086245337685137,9.536086009200348,9.536086009200348,9.54572068338299,9.54572068338299,9.6263762179643,9.6263762179643,9.648830907398741,9.648830907398741,9.584238460608749,9.584240507207468,9.58842824927854,9.58842824927854,9.296798973375903,9.296800924109855,9.301987039466727,9.301987039466727,10.029508143959635,10.029508143959635,10.050140596620155,10.050140596620155,10.168917734482193,10.168917734482193,10.171297311767313,10.171297311767313,9.127498742194202,9.127498742194202,9.157889950763636,9.157889950763636,10.570165368292175,10.570170366999703,10.575302592404151,10.575302592404151,9.768617865151176,9.768617865151176,9.810120205310417,9.810120205310417,10.143237936078735,10.143237936078735,10.143345357441834,10.143345357441834,10.038358787104317,10.038360911675623,10.039265910929105,10.04398613354653,10.242136169597137,10.242136169597137,10.242138454492535,10.243830732080927,10.078796622727612,10.078796622727612,10.111194676649282,10.111194676649282,10.182913244598755,10.182913244598755,10.232644255010984,10.232644255010984,10.743938696497292,10.743938696497292,10.748223549844216,10.748223549844216,9.878678841637043,9.878678841637043,9.878684627821345,9.893577907234548,9.424672267231497,9.424672267231497,9.434648814369826,9.434648814369826,9.7396415632939,9.852282910157475,9.575930268286735,10.01669301502922,9.536090672255321,9.62637923144513,9.584243498139609,9.296801531455197,10.029514477640703,10.168919201286924,9.127674934430047,10.570171351459265,9.768638596736542,10.143239563379685,10.03836141452633,10.242137364883197,10.07881202470334,10.182930546196925,10.743939708404234,9.878681831297499,9.424674172680664,7.372334693767315,7.372334693767315,7.412778923654248,7.412778923654248,7.511743285797119,7.511751331360235,7.512856049698261,7.512856049698261,8.13096204119551,8.13096204119551,8.13111764027084,8.13111764027084,7.7389104295010185,7.7389104295010185,7.738979149076668,7.750308153818835,7.0119988468644046,7.011999548050494,7.075591010087456,7.075591010087456,7.504389605353916,7.504389605353916,7.5740099484834955,7.5740099484834955,7.398291670983876,7.398291670983876,7.398293453463413,7.425549222124308,7.584314914545625,7.584314914545625,7.588240524324185,7.588240524324185,7.372335618567119,7.511751343901917,8.130965108330871,7.738945471924613,7.011999671097764,7.504394249139808,7.398292567976172,7.584316212015829
